datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2020-07-02T22:00:00,80.1,80.1,80.1,72.5,77.69,84.0,5.8,,84.0,,0.0,,0.0,9.9,0.0,1013.7,Clear
2020-07-02T23:00:00,78.9,78.9,78.9,71.8,79.09,,6.2,,106.0,,0.0,,0.0,9.9,15.7,1015.0,Clear
2020-07-03T00:00:00,78.7,78.7,78.7,71.8,79.51,,6.5,,106.0,,0.0,,0.0,9.9,12.8,1014.2,Clear
2020-07-03T01:00:00,75.8,75.8,75.8,66.5,73.01,,9.9,39.1,309.0,,0.0,,0.0,9.9,58.0,1016.4,Partially cloudy
2020-07-03T02:00:00,70.3,70.3,70.3,66.0,86.04,,9.7,27.3,301.0,,0.2,,0.0,7.9,45.0,1016.6,Rain Partially cloudy
2020-07-03T03:00:00,70.2,70.2,70.2,65.3,84.61,,4.3,,261.0,,0.0,,0.0,9.9,0.0,1016.7,Clear
2020-07-03T04:00:00,69.1,69.1,69.1,66.5,91.68,,1.2,,12.0,,0.0,,0.0,9.9,15.3,1015.5,Clear
2020-07-03T05:00:00,68.9,68.9,68.9,65.9,90.16,,7.9,21.9,59.0,,0.0,,0.0,9.9,13.7,1013.8,Clear
2020-07-03T06:00:00,69.0,69.0,69.0,66.5,91.78,,1.8,,28.0,,0.0,,0.0,9.9,35.0,1015.1,Partially cloudy
2020-07-03T07:00:00,69.1,69.1,69.1,66.5,91.73,,3.8,,307.0,,0.0,,0.0,9.9,15.3,1015.0,Clear
2020-07-03T08:00:00,70.9,70.9,70.9,66.6,86.23,,2.9,,303.0,,0.0,,0.0,9.9,24.1,1016.5,Clear
2020-07-03T09:00:00,72.8,72.8,72.8,67.9,84.6,,0.8,,2.0,,0.0,,0.0,9.9,17.2,1017.2,Clear
2020-07-03T10:00:00,76.7,76.7,76.7,68.5,75.82,,2.6,,344.0,,0.0,,0.0,9.9,25.0,1016.7,Clear
2020-07-03T11:00:00,79.0,79.0,79.0,68.6,70.53,,4.6,,357.0,,0.0,,0.0,9.9,24.1,1016.8,Clear
2020-07-03T12:00:00,80.9,80.9,80.9,69.3,67.96,84.1,5.4,,9.0,,0.0,,0.0,9.9,35.4,1017.0,Partially cloudy
2020-07-03T13:00:00,80.2,80.2,80.2,70.6,72.51,83.6,5.0,,119.0,,0.0,,0.0,9.9,43.6,1016.9,Partially cloudy
2020-07-03T14:00:00,80.5,80.5,80.5,71.1,73.17,84.2,1.7,,349.0,,0.0,,0.0,9.9,66.3,1016.2,Partially cloudy
2020-07-03T15:00:00,83.2,83.2,83.2,73.0,71.62,89.2,6.1,,254.0,,0.0,,0.0,9.9,25.0,1015.9,Clear
2020-07-03T16:00:00,85.3,85.3,85.3,71.2,62.9,90.7,4.8,,347.0,,0.0,,0.0,9.9,25.6,1015.7,Partially cloudy
2020-07-03T17:00:00,83.4,83.4,83.4,70.5,65.37,87.8,6.2,,54.0,,0.0,,0.0,9.9,1.4,1015.7,Clear
2020-07-03T18:00:00,84.1,84.1,84.1,71.8,66.53,89.6,2.8,,9.0,,0.0,,0.0,9.9,0.0,1015.2,Clear
2020-07-03T19:00:00,83.2,83.2,83.2,72.5,70.23,88.8,7.1,,93.0,,0.0,,0.0,9.9,1.4,1014.5,Clear
2020-07-03T20:00:00,81.7,81.7,81.7,70.6,69.01,85.7,3.9,,58.0,,0.0,,0.0,9.8,4.3,1014.5,Clear
2020-07-03T21:00:00,79.1,79.1,79.1,71.2,76.7,,2.5,,31.0,,0.0,,0.0,9.9,4.3,1014.5,Clear
2020-07-03T22:00:00,76.0,76.0,76.0,71.7,86.65,,2.3,,18.0,,0.0,,0.0,9.9,2.4,1014.8,Clear
2020-07-03T23:00:00,74.2,74.2,74.2,71.2,90.5,,0.0,,0.0,,0.0,,0.0,9.9,4.8,1015.4,Clear
2020-07-04T00:00:00,73.2,73.2,73.2,71.2,93.37,,1.1,,338.0,,0.0,,0.0,9.9,12.9,1015.7,Clear
2020-07-04T01:00:00,72.0,72.0,72.0,70.6,95.54,,0.3,,0.0,,0.0,,0.0,9.9,0.0,1016.0,Clear
2020-07-04T02:00:00,71.9,71.9,71.9,70.6,95.99,,1.1,,49.0,,0.0,,0.0,9.9,12.8,1016.0,Clear
2020-07-04T03:00:00,70.3,70.3,70.3,69.4,97.2,,1.7,,274.0,,0.0,,0.0,8.1,0.0,1015.3,Clear
2020-07-04T04:00:00,70.2,70.2,70.2,69.9,98.99,,1.5,,11.0,,0.0,,0.0,6.2,0.0,1015.1,Clear
2020-07-04T05:00:00,70.1,70.1,70.1,69.3,97.3,,1.4,,5.0,,0.0,,0.0,5.3,0.0,1014.5,Clear
2020-07-04T06:00:00,70.2,70.2,70.2,69.2,96.61,,1.3,,38.0,,0.0,,0.0,5.4,0.0,1014.6,Clear
2020-07-04T07:00:00,71.1,71.1,71.1,69.9,95.97,,1.4,,6.0,,0.0,,0.0,6.1,0.0,1014.9,Clear
2020-07-04T08:00:00,74.5,74.5,74.5,72.5,93.59,,3.4,,55.0,,0.0,,0.0,8.1,25.0,1015.6,Clear
2020-07-04T09:00:00,77.0,77.0,77.0,72.5,85.95,,4.5,,79.0,,0.0,,0.0,9.9,15.7,1016.0,Clear
2020-07-04T10:00:00,79.4,79.4,79.4,72.5,79.42,,5.5,,65.0,,0.0,,0.0,9.9,35.9,1016.3,Partially cloudy
2020-07-04T11:00:00,82.0,82.0,82.0,71.8,71.38,86.7,6.8,,49.0,,0.0,,0.0,9.9,28.6,1016.3,Partially cloudy
2020-07-04T12:00:00,83.3,83.3,83.3,70.6,65.67,87.8,7.9,,60.0,,0.0,,0.0,9.9,15.3,1015.8,Clear
2020-07-04T13:00:00,85.4,85.4,85.4,71.2,62.49,90.9,10.3,,77.0,,0.0,,0.0,9.9,26.6,1015.5,Partially cloudy
2020-07-04T14:00:00,86.5,86.5,86.5,71.7,61.58,92.6,9.6,18.3,75.0,,0.0,,0.0,9.9,33.5,1014.6,Partially cloudy
2020-07-04T15:00:00,87.4,87.4,87.4,71.7,59.77,93.8,7.0,17.2,86.0,,0.0,,0.0,9.9,24.2,1014.2,Clear
2020-07-04T16:00:00,86.2,86.2,86.2,70.6,59.97,91.4,7.3,,69.0,,0.0,,0.0,9.9,15.3,1013.7,Clear
2020-07-04T17:00:00,86.2,86.2,86.2,71.3,61.16,91.9,6.5,,67.0,,0.0,,0.0,9.9,42.9,1013.3,Partially cloudy
2020-07-04T18:00:00,86.9,86.9,86.9,71.2,59.8,92.7,10.7,21.9,79.0,,0.0,,0.0,9.9,33.5,1012.8,Partially cloudy
2020-07-04T19:00:00,84.6,84.6,84.6,70.5,62.76,89.4,8.5,,76.0,,0.0,,0.0,9.9,12.9,1012.4,Clear
2020-07-04T20:00:00,82.6,82.6,82.6,71.2,68.62,87.2,7.0,,88.0,,0.0,,0.0,9.9,21.7,1012.6,Clear
2020-07-04T21:00:00,79.6,79.6,79.6,71.3,75.77,,5.2,,86.0,,0.0,,0.0,9.9,0.0,1012.8,Clear
2020-07-04T22:00:00,76.5,76.5,76.5,71.2,83.74,,3.6,,84.0,,0.0,,0.0,9.9,0.0,1013.4,Clear
2020-07-04T23:00:00,75.9,75.9,75.9,71.8,87.06,,1.7,,50.0,,0.0,,0.0,9.9,12.9,1013.6,Clear
2020-07-05T00:00:00,74.1,74.1,74.1,71.1,90.52,,2.6,,58.0,,0.0,,0.0,9.9,0.0,1014.3,Clear
2020-07-05T01:00:00,74.0,74.0,74.0,71.2,91.04,,1.6,,357.0,,0.0,,0.0,9.9,25.7,1014.2,Partially cloudy
2020-07-05T02:00:00,73.1,73.1,73.1,71.2,93.98,,3.4,,63.0,,0.0,,0.0,9.2,25.7,1013.7,Partially cloudy
2020-07-05T03:00:00,72.2,72.2,72.2,71.2,96.73,,2.4,,55.0,,0.0,,0.0,7.1,12.9,1013.7,Clear
2020-07-05T04:00:00,72.2,72.2,72.2,71.2,96.73,,0.9,,55.0,,0.0,,0.0,7.0,49.6,1013.6,Partially cloudy
2020-07-05T05:00:00,72.6,72.6,72.6,70.5,93.0,,1.4,,52.0,,0.0,,0.0,5.7,38.2,1014.0,Partially cloudy
2020-07-05T06:00:00,72.4,72.4,72.4,70.5,93.75,,3.1,,74.0,,0.0,,0.0,5.0,51.6,1013.9,Partially cloudy
2020-07-05T07:00:00,72.7,72.7,72.7,70.5,92.73,,5.0,,79.0,,0.0,,0.0,4.0,19.8,1014.0,Clear
2020-07-05T08:00:00,75.3,75.3,75.3,71.8,88.99,,6.6,,100.0,,0.0,,0.0,4.5,22.1,1014.2,Clear
2020-07-05T09:00:00,78.1,78.1,78.1,72.4,82.64,,5.6,,117.0,,0.0,,0.0,6.7,0.0,1014.8,Clear
2020-07-05T10:00:00,80.4,80.4,80.4,72.4,76.67,84.7,6.2,,141.0,,0.0,,0.0,9.9,25.6,1014.7,Partially cloudy
2020-07-05T11:00:00,82.2,82.2,82.2,72.4,72.25,87.3,5.8,,137.0,,0.0,,0.0,9.9,45.8,1014.7,Partially cloudy
2020-07-05T12:00:00,84.3,84.3,84.3,71.9,66.29,90.0,5.4,,146.0,,0.0,,0.0,9.9,45.8,1014.6,Partially cloudy
2020-07-05T13:00:00,86.7,86.7,86.7,71.9,61.47,93.1,6.8,,121.0,,0.0,,0.0,9.9,42.9,1014.0,Partially cloudy
2020-07-05T14:00:00,87.1,87.1,87.1,70.6,58.2,92.6,7.4,,123.0,,0.0,,0.0,8.8,12.8,1013.3,Clear
2020-07-05T15:00:00,88.0,88.0,88.0,69.9,55.09,93.1,7.3,,120.0,,0.0,,0.0,9.9,17.2,1012.8,Clear
2020-07-05T16:00:00,87.9,87.9,87.9,70.5,56.63,93.4,7.7,,122.0,,0.0,,0.0,9.9,16.7,1012.5,Clear
2020-07-05T17:00:00,82.7,82.7,82.7,71.2,68.39,87.3,11.0,,90.0,,0.0,,0.0,9.9,40.4,1013.1,Partially cloudy
2020-07-05T18:00:00,82.8,82.8,82.8,70.7,66.94,87.2,5.8,,59.0,,0.0,,0.0,9.9,24.2,1012.4,Clear
2020-07-05T19:00:00,83.6,83.6,83.6,71.8,67.75,88.9,5.3,,94.0,,0.0,,0.0,9.9,0.0,1011.9,Clear
2020-07-05T20:00:00,81.9,81.9,81.9,71.7,71.3,86.5,3.8,,102.0,,0.0,,0.0,9.9,0.0,1012.0,Clear
