datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Wind Speed,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2019-10-01T00:00:00,79.0,79.0,79.0,70.6,75.59,12.3,196.0,0.0,,0.0,9.9,1.4,1010.2,Clear
2019-10-01T01:00:00,77.9,77.9,77.9,70.6,78.4,10.2,187.0,0.0,,0.0,9.9,2.5,1010.0,Clear
2019-10-01T02:00:00,77.1,77.1,77.1,70.6,80.43,12.1,197.0,0.0,,0.0,9.9,0.0,1010.0,Clear
2019-10-01T03:00:00,76.0,76.0,76.0,70.6,83.22,10.7,193.0,0.0,,0.0,9.9,0.0,1010.2,Clear
2019-10-01T04:00:00,74.9,74.9,74.9,70.6,86.25,11.7,193.0,0.0,,0.0,9.9,0.0,1010.2,Clear
2019-10-01T05:00:00,74.8,74.8,74.8,70.5,86.46,10.3,195.0,0.0,,0.0,9.9,0.0,1010.4,Clear
2019-10-01T06:00:00,75.5,75.5,75.5,70.5,84.4,11.0,195.0,0.0,,0.0,9.9,21.7,1010.6,Clear
2019-10-01T07:00:00,74.9,74.9,74.9,69.9,84.42,10.7,198.0,0.0,,0.0,9.9,12.3,1011.0,Clear
2019-10-01T08:00:00,74.9,74.9,74.9,69.9,84.41,9.4,215.0,0.0,,0.0,9.9,12.3,1011.2,Clear
2019-10-01T09:00:00,77.7,77.7,77.7,70.5,78.47,10.0,198.0,0.0,,0.0,9.9,24.6,1011.0,Clear
2019-10-01T10:00:00,80.3,80.3,80.3,71.2,73.82,12.6,207.0,0.0,,0.0,9.9,12.3,1011.1,Clear
2019-10-01T11:00:00,83.1,83.1,83.1,71.8,68.64,10.6,210.0,0.0,,0.0,9.9,23.1,1011.1,Clear
2019-10-01T12:00:00,86.2,86.2,86.2,73.0,64.8,12.7,211.0,0.0,,0.0,9.9,39.9,1010.4,Partially cloudy
2019-10-01T13:00:00,88.6,88.6,88.6,71.9,57.76,17.4,208.0,0.0,,0.0,9.9,61.3,1009.7,Partially cloudy
2019-10-01T14:00:00,88.6,88.6,88.6,71.8,57.66,20.5,212.0,0.0,,0.0,9.9,51.9,1009.2,Partially cloudy
2019-10-01T15:00:00,88.2,88.2,88.2,71.1,57.18,18.6,196.0,0.0,,0.0,9.9,49.9,1008.0,Partially cloudy
2019-10-01T16:00:00,87.5,87.5,87.5,70.6,57.37,18.3,195.0,0.0,,0.0,9.9,29.4,1007.3,Partially cloudy
2019-10-01T17:00:00,83.7,83.7,83.7,70.5,64.62,13.8,231.0,0.18,,0.0,7.4,29.4,1007.2,Rain Partially cloudy
2019-10-01T18:00:00,82.1,82.1,82.1,70.0,66.69,8.6,119.0,0.04,,0.0,7.6,18.6,1006.4,Rain
