datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2020-07-17T22:00:00,84.2,84.2,84.2,75.5,75.23,92.8,4.1,,95.0,,0.0,,0.0,9.9,4.3,1011.8,Clear
2020-07-17T23:00:00,83.9,83.9,83.9,75.0,74.8,91.8,8.2,,184.0,,0.0,,0.0,9.9,2.4,1011.9,Clear
2020-07-18T00:00:00,83.1,83.1,83.1,74.4,75.04,90.0,9.9,23.0,189.0,,0.0,,0.0,9.9,0.0,1011.5,Clear
2020-07-18T01:00:00,82.0,82.0,82.0,73.8,76.38,87.9,8.9,,192.0,,0.0,,0.0,9.9,0.0,1011.4,Clear
2020-07-18T02:00:00,81.6,81.6,81.6,72.4,73.78,86.5,10.1,17.2,202.0,,0.0,,0.0,9.9,0.0,1010.6,Clear
2020-07-18T03:00:00,81.2,81.2,81.2,72.5,74.84,85.9,10.5,19.7,203.0,,0.0,,0.0,9.9,2.4,1010.6,Clear
2020-07-18T04:00:00,81.5,81.5,81.5,73.1,75.72,86.8,8.1,25.3,241.0,,0.0,,0.0,9.9,15.7,1011.5,Clear
2020-07-18T05:00:00,79.9,79.9,79.9,72.4,77.9,,9.7,27.7,200.0,,0.0,,0.0,9.9,15.3,1010.8,Clear
2020-07-18T06:00:00,80.3,80.3,80.3,71.1,73.65,84.0,13.1,23.4,202.0,,0.0,,0.0,9.9,2.4,1010.4,Clear
2020-07-18T07:00:00,81.0,81.0,81.0,70.5,70.55,84.8,13.7,20.8,199.0,,0.0,,0.0,9.9,11.3,1010.1,Clear
2020-07-18T08:00:00,79.5,79.5,79.5,70.5,73.81,,11.5,19.7,205.0,,0.0,,0.0,9.9,25.0,1010.6,Clear
2020-07-18T09:00:00,80.2,80.2,80.2,71.2,74.02,83.9,12.6,19.4,199.0,,0.0,,0.0,9.9,1.4,1010.7,Clear
2020-07-18T10:00:00,82.2,82.2,82.2,71.8,70.84,87.0,12.9,26.8,196.0,,0.0,,0.0,9.9,0.0,1010.5,Clear
2020-07-18T11:00:00,85.3,85.3,85.3,73.1,66.94,92.3,13.9,28.5,200.0,,0.0,,0.0,9.9,0.0,1010.0,Clear
2020-07-18T12:00:00,89.8,89.8,89.8,73.8,59.4,98.8,15.2,29.2,196.0,,0.0,,0.0,9.9,0.0,1009.7,Clear
2020-07-18T13:00:00,91.6,91.6,91.6,73.8,56.26,101.2,16.0,27.4,209.0,,0.0,,0.0,9.9,0.0,1009.4,Clear
2020-07-18T14:00:00,93.5,93.5,93.5,74.4,54.08,104.4,15.1,26.9,203.0,,0.0,,0.0,9.9,0.0,1008.7,Clear
2020-07-18T15:00:00,94.3,94.3,94.3,75.1,53.97,106.3,15.8,28.1,206.0,,0.0,,0.0,9.9,0.0,1008.5,Clear
2020-07-18T16:00:00,95.3,95.3,95.3,75.0,52.16,107.6,16.2,27.4,204.0,,0.0,,0.0,9.9,0.0,1008.2,Clear
2020-07-18T17:00:00,95.9,95.9,95.9,75.0,51.26,108.4,14.2,24.9,210.0,,0.0,,0.0,9.9,0.0,1007.9,Clear
2020-07-18T18:00:00,94.3,94.3,94.3,75.5,54.78,107.0,11.5,17.2,201.0,,0.0,,0.0,9.9,0.0,1007.6,Clear
2020-07-18T19:00:00,92.3,92.3,92.3,75.1,57.3,103.7,11.6,27.4,204.0,,0.0,,0.0,9.9,1.4,1007.6,Clear
2020-07-18T20:00:00,90.3,90.3,90.3,75.5,61.95,101.6,8.8,,193.0,,0.0,,0.0,9.9,0.0,1007.9,Clear
2020-07-18T21:00:00,87.1,87.1,87.1,75.7,69.13,97.3,6.5,,172.0,,0.0,,0.0,9.9,4.3,1008.7,Clear
2020-07-18T22:00:00,85.7,85.7,85.7,75.6,72.07,95.1,7.6,,183.0,,0.0,,0.0,9.9,4.3,1009.0,Clear
2020-07-18T23:00:00,84.4,84.4,84.4,74.4,72.19,92.0,7.4,,185.0,,0.0,,0.0,9.9,4.3,1009.8,Clear
2020-07-19T00:00:00,84.1,84.1,84.1,74.4,72.73,91.7,11.1,26.4,241.0,,0.0,,0.0,9.9,17.2,1011.6,Clear
