datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2019-04-01T00:00:00,34.9,34.9,34.9,26.1,69.98,,2.9,,256.0,,0.0,,0.0,9.9,0.0,1026.5,Clear
2019-04-01T01:00:00,35.0,35.0,35.0,26.2,69.8,,3.0,,261.0,32.7,0.0,,0.0,9.9,0.0,1026.0,Clear
2019-04-01T02:00:00,33.3,33.3,33.3,25.6,72.92,,2.9,,260.0,,0.0,,0.0,9.9,0.0,1025.5,Clear
2019-04-01T03:00:00,34.1,34.1,34.1,26.1,72.16,,3.3,,260.0,31.3,0.0,,0.0,9.9,0.0,1025.1,Clear
2019-04-01T04:00:00,32.6,32.6,32.6,25.5,74.92,,2.7,,285.0,,0.0,,0.0,9.9,0.0,1024.8,Clear
2019-04-01T05:00:00,33.6,33.6,33.6,24.7,69.53,,8.4,,227.0,26.6,0.0,,0.0,9.9,0.0,1024.6,Clear
2019-04-01T06:00:00,32.8,32.8,32.8,24.1,70.13,,7.1,,226.0,26.4,0.0,,0.0,9.9,0.0,1024.7,Clear
2019-04-01T07:00:00,32.4,32.4,32.4,24.1,71.04,,4.9,,210.0,27.6,0.0,,0.0,9.9,0.0,1024.7,Clear
2019-04-01T08:00:00,33.7,33.7,33.7,25.4,71.29,,4.7,,205.0,29.3,0.0,,0.0,9.9,0.0,1025.1,Clear
2019-04-01T09:00:00,38.7,38.7,38.7,27.4,63.49,,7.8,,206.0,33.1,0.0,,0.0,9.9,0.0,1025.0,Clear
2019-04-01T10:00:00,44.8,44.8,44.8,29.1,53.7,,10.9,,207.0,39.3,0.0,,0.0,9.9,0.0,1024.4,Clear
2019-04-01T11:00:00,49.6,49.6,49.6,28.5,43.97,,16.1,23.0,212.0,43.9,0.0,,0.0,9.9,0.0,1024.1,Clear
2019-04-01T12:00:00,53.4,53.4,53.4,28.6,38.29,,16.2,20.8,199.0,,0.0,,0.0,9.9,0.0,1023.1,Clear
2019-04-01T13:00:00,56.9,56.9,56.9,28.6,33.74,,14.6,20.1,209.0,,0.0,,0.0,9.9,0.0,1021.6,Clear
2019-04-01T14:00:00,58.4,58.4,58.4,27.2,30.19,,13.6,27.9,208.0,,0.0,,0.0,9.9,0.0,1020.4,Clear
2019-04-01T15:00:00,59.2,59.2,59.2,26.7,28.67,,17.3,27.4,212.0,,0.0,,0.0,9.9,4.4,1019.1,Clear
2019-04-01T16:00:00,60.5,60.5,60.5,27.5,28.27,,15.5,24.0,220.0,,0.0,,0.0,9.9,2.5,1018.1,Clear
2019-04-01T17:00:00,60.2,60.2,60.2,28.2,29.44,,11.6,20.5,219.0,,0.0,,0.0,9.9,4.4,1017.6,Clear
2019-04-01T18:00:00,58.0,58.0,58.0,30.1,34.39,,12.9,18.5,199.0,,0.0,,0.0,9.9,64.2,1017.2,Partially cloudy
2019-04-01T19:00:00,56.5,56.5,56.5,30.0,36.28,,12.1,21.9,195.0,,0.0,,0.0,9.9,66.1,1017.0,Partially cloudy
2019-04-01T20:00:00,54.2,54.2,54.2,30.7,40.52,,9.2,,182.0,,0.0,,0.0,9.9,56.3,1017.1,Partially cloudy
2019-04-01T21:00:00,50.4,50.4,50.4,31.8,48.8,,8.2,,189.0,,0.0,,0.0,9.9,21.7,1017.3,Clear
2019-04-01T22:00:00,49.1,49.1,49.1,31.3,50.06,,9.7,,194.0,45.0,0.0,,0.0,9.9,12.3,1017.7,Clear
2019-04-01T23:00:00,47.7,47.7,47.7,31.2,52.48,,9.5,,203.0,43.4,0.0,,0.0,9.9,0.0,1017.5,Clear
2019-04-02T00:00:00,45.9,45.9,45.9,31.8,57.64,,9.2,,205.0,41.2,0.0,,0.0,9.9,24.6,1017.4,Clear
2019-04-02T01:00:00,46.0,46.0,46.0,31.8,57.49,,10.6,,211.0,40.8,0.0,,0.0,9.9,50.7,1016.8,Partially cloudy
2019-04-02T02:00:00,47.5,47.5,47.5,31.7,53.94,,11.4,,215.0,42.5,0.0,,0.0,9.9,59.1,1016.6,Partially cloudy
2019-04-02T03:00:00,47.9,47.9,47.9,31.2,52.12,,11.7,27.7,231.0,42.9,0.0,,0.0,9.9,58.5,1016.0,Partially cloudy
2019-04-02T04:00:00,44.4,44.4,44.4,31.2,59.61,,10.6,,292.0,38.9,0.0,,0.0,9.9,37.6,1016.7,Partially cloudy
2019-04-02T05:00:00,40.4,40.4,40.4,31.2,69.38,,6.3,,250.0,36.1,0.0,,0.0,9.9,0.0,1016.6,Clear
2019-04-02T06:00:00,37.6,37.6,37.6,30.7,75.74,,5.3,,306.0,33.5,0.0,,0.0,9.9,12.3,1017.1,Clear
2019-04-02T07:00:00,37.6,37.6,37.6,32.5,81.76,,6.7,20.8,360.0,32.5,0.0,,0.0,9.9,24.6,1017.5,Clear
2019-04-02T08:00:00,38.1,38.1,38.1,33.3,82.65,,9.4,,357.0,31.6,0.0,,0.0,8.9,29.1,1018.5,Partially cloudy
2019-04-02T09:00:00,39.3,39.3,39.3,33.9,81.06,,10.5,,8.0,32.5,0.0,,0.0,9.9,73.0,1019.6,Partially cloudy
2019-04-02T10:00:00,40.6,40.6,40.6,34.5,78.92,,9.4,,343.0,34.6,0.0,,0.0,9.9,73.0,1020.6,Partially cloudy
2019-04-02T11:00:00,42.3,42.3,42.3,34.0,72.16,,8.0,,358.0,37.4,0.0,,0.0,9.9,48.4,1021.4,Partially cloudy
2019-04-02T12:00:00,46.7,46.7,46.7,33.9,60.8,,4.5,,326.0,44.7,0.0,,0.0,9.9,7.9,1021.7,Clear
2019-04-02T13:00:00,50.3,50.3,50.3,33.4,52.19,,6.0,,293.0,,0.0,,0.0,9.9,8.9,1021.3,Clear
2019-04-02T14:00:00,52.0,52.0,52.0,32.2,46.76,,3.5,,358.0,,0.0,,0.0,9.9,44.1,1020.2,Partially cloudy
2019-04-02T15:00:00,54.2,54.2,54.2,31.9,42.49,,0.8,,358.0,,0.0,,0.0,9.9,43.1,1019.3,Partially cloudy
2019-04-02T16:00:00,57.0,57.0,57.0,32.1,38.75,,5.3,,334.0,,0.0,,0.0,9.9,43.1,1018.9,Partially cloudy
2019-04-02T17:00:00,58.2,58.2,58.2,31.5,36.23,,3.8,,343.0,,0.0,,0.0,9.9,39.9,1018.5,Partially cloudy
2019-04-02T18:00:00,56.4,56.4,56.4,31.4,38.51,,3.3,,49.0,,0.0,,0.0,9.9,43.8,1018.3,Partially cloudy
2019-04-02T19:00:00,55.8,55.8,55.8,32.1,40.4,,3.3,,75.0,,0.0,,0.0,8.9,43.8,1018.3,Partially cloudy
2019-04-02T20:00:00,52.7,52.7,52.7,33.2,47.35,,0.4,,25.0,,0.0,,0.0,8.9,26.1,1018.9,Partially cloudy
2019-04-02T21:00:00,49.6,49.6,49.6,33.9,54.6,,0.0,,0.0,,0.0,,0.0,9.9,13.5,1019.5,Clear
2019-04-02T22:00:00,45.7,45.7,45.7,34.6,65.11,,0.4,,7.0,,0.0,,0.0,9.8,15.3,1020.3,Clear
2019-04-02T23:00:00,47.3,47.3,47.3,35.9,64.4,,1.7,,79.0,,0.0,,0.0,9.9,73.0,1020.4,Partially cloudy
2019-04-03T00:00:00,47.3,47.3,47.3,34.7,61.33,,1.5,,78.0,,0.0,,0.0,8.3,48.4,1020.0,Partially cloudy
2019-04-03T01:00:00,47.3,47.3,47.3,35.9,64.59,,0.7,,5.0,,0.0,,0.0,8.9,70.1,1020.1,Partially cloudy
2019-04-03T02:00:00,48.1,48.1,48.1,37.0,65.39,,5.6,,82.0,45.6,0.0,,0.0,8.3,70.9,1019.5,Partially cloudy
2019-04-03T03:00:00,48.3,48.3,48.3,36.4,63.16,,4.8,,121.0,46.4,0.0,,0.0,8.9,49.6,1019.6,Partially cloudy
2019-04-03T04:00:00,48.8,48.8,48.8,36.3,61.85,,7.2,,116.0,45.7,0.0,,0.0,9.9,68.6,1019.5,Partially cloudy
2019-04-03T05:00:00,48.9,48.9,48.9,35.7,60.26,,7.9,,115.0,45.4,0.0,,0.0,9.9,30.5,1019.4,Partially cloudy
2019-04-03T06:00:00,48.7,48.7,48.7,35.1,59.19,,9.3,,119.0,44.7,0.0,,0.0,9.9,24.6,1019.5,Clear
2019-04-03T07:00:00,48.8,48.8,48.8,34.5,57.65,,9.8,,128.0,44.6,0.0,,0.0,9.9,49.3,1019.5,Partially cloudy
2019-04-03T08:00:00,48.7,48.7,48.7,34.0,56.7,,12.0,19.7,123.0,43.8,0.0,,0.0,9.9,44.3,1019.7,Partially cloudy
2019-04-03T09:00:00,51.1,51.1,51.1,35.8,55.74,,11.2,,118.0,,0.0,,0.0,9.9,43.8,1019.4,Partially cloudy
2019-04-03T10:00:00,53.7,53.7,53.7,37.2,53.66,,11.5,19.7,136.0,,0.0,,0.0,9.9,54.8,1019.2,Partially cloudy
2019-04-03T11:00:00,56.8,56.8,56.8,39.0,51.3,,13.6,19.6,138.0,,0.0,,0.0,9.9,55.9,1018.8,Partially cloudy
2019-04-03T12:00:00,59.2,59.2,59.2,40.3,49.47,,15.5,22.8,157.0,,0.0,,0.0,9.9,32.5,1018.1,Partially cloudy
2019-04-03T13:00:00,63.5,63.5,63.5,40.9,43.51,,15.6,22.0,154.0,,0.0,,0.0,9.9,50.7,1016.5,Partially cloudy
2019-04-03T14:00:00,61.9,61.9,61.9,42.8,49.42,,11.0,18.3,171.0,,0.0,,0.0,9.9,69.4,1015.9,Partially cloudy
2019-04-03T15:00:00,64.3,64.3,64.3,42.3,44.65,,11.7,,173.0,,0.0,,0.0,9.9,20.2,1015.2,Clear
2019-04-03T16:00:00,67.4,67.4,67.4,41.5,38.85,,14.5,25.2,154.0,,0.0,,0.0,9.9,29.6,1013.8,Partially cloudy
2019-04-03T17:00:00,68.4,68.4,68.4,39.7,35.0,,19.0,28.7,138.0,,0.0,,0.0,9.9,18.7,1013.0,Clear
2019-04-03T18:00:00,67.1,67.1,67.1,39.1,35.76,,15.5,28.8,143.0,,0.0,,0.0,9.9,18.7,1013.1,Clear
2019-04-03T19:00:00,65.2,65.2,65.2,39.8,39.26,,12.1,24.2,142.0,,0.0,,0.0,9.9,73.0,1013.4,Partially cloudy
2019-04-03T20:00:00,64.1,64.1,64.1,39.2,39.82,,12.3,,137.0,,0.0,,0.0,9.9,70.1,1013.4,Partially cloudy
2019-04-03T21:00:00,62.3,62.3,62.3,39.1,42.32,,11.0,,133.0,,0.0,,0.0,9.9,67.0,1013.8,Partially cloudy
2019-04-03T22:00:00,61.3,61.3,61.3,40.3,45.84,,11.7,19.7,137.0,,0.0,,0.0,9.9,73.0,1014.6,Partially cloudy
2019-04-03T23:00:00,60.2,60.2,60.2,40.8,48.73,,10.5,19.7,138.0,,0.0,,0.0,9.9,73.0,1014.7,Partially cloudy
2019-04-04T00:00:00,59.1,59.1,59.1,40.9,50.86,,10.6,18.3,143.0,,0.0,,0.0,9.9,73.0,1014.4,Partially cloudy
2019-04-04T01:00:00,58.4,58.4,58.4,41.5,53.28,,10.0,,143.0,,0.0,,0.0,9.9,72.5,1014.3,Partially cloudy
2019-04-04T02:00:00,58.0,58.0,58.0,42.5,56.2,,9.4,,159.0,,0.0,,0.0,9.9,65.5,1014.3,Partially cloudy
2019-04-04T03:00:00,57.5,57.5,57.5,45.1,63.19,,7.2,,166.0,,0.0,,0.0,9.9,67.4,1014.1,Partially cloudy
2019-04-04T04:00:00,55.8,55.8,55.8,45.7,68.59,,2.5,,98.0,,0.0,,0.0,9.9,70.1,1014.4,Partially cloudy
2019-04-04T05:00:00,54.1,54.1,54.1,45.7,73.33,,0.4,,25.0,,0.0,,0.0,9.9,60.7,1014.4,Partially cloudy
2019-04-04T06:00:00,53.3,53.3,53.3,46.2,76.98,,4.1,,104.0,,0.0,,0.0,9.9,73.0,1014.9,Partially cloudy
2019-04-04T07:00:00,53.0,53.0,53.0,46.2,77.81,,4.3,,107.0,,0.0,,0.0,9.9,70.6,1015.4,Partially cloudy
2019-04-04T08:00:00,53.8,53.8,53.8,46.9,77.16,,1.8,,52.0,,0.0,,0.0,9.9,70.6,1016.3,Partially cloudy
2019-04-04T09:00:00,54.3,54.3,54.3,48.1,79.37,,2.5,,52.0,,0.0,,0.0,9.9,60.7,1016.9,Partially cloudy
2019-04-04T10:00:00,54.7,54.7,54.7,48.1,78.28,,5.0,,67.0,,0.0,,0.0,9.9,70.1,1016.9,Partially cloudy
2019-04-04T11:00:00,56.4,56.4,56.4,48.6,74.93,,5.4,,118.0,,0.0,,0.0,9.9,73.0,1017.2,Partially cloudy
2019-04-04T12:00:00,58.5,58.5,58.5,49.3,71.53,,3.9,,27.0,,0.0,,0.0,9.9,70.6,1017.3,Partially cloudy
2019-04-04T13:00:00,60.1,60.1,60.1,49.3,67.46,,0.0,,0.0,,0.0,,0.0,9.9,73.0,1017.4,Partially cloudy
