datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2020-08-18T22:00:00,68.5,68.5,68.5,64.7,87.86,,1.6,,18.0,,0.0,,0.0,9.9,1.4,1017.7,Clear
2020-08-18T23:00:00,65.7,65.7,65.7,63.5,92.62,,1.4,,71.0,,0.0,,0.0,9.9,0.0,1017.8,Clear
2020-08-19T00:00:00,65.5,65.5,65.5,62.7,90.76,,1.5,,68.0,,0.0,,0.0,9.9,0.0,1018.1,Clear
2020-08-19T01:00:00,63.4,63.4,63.4,62.1,95.35,,0.2,,0.0,,0.0,,0.0,9.9,0.0,1017.8,Clear
2020-08-19T02:00:00,63.8,63.8,63.8,60.9,90.36,,2.3,,62.0,,0.0,,0.0,9.9,1.4,1017.8,Clear
2020-08-19T03:00:00,62.3,62.3,62.3,60.3,93.19,,2.3,,37.0,,0.0,,0.0,9.9,0.0,1017.7,Clear
2020-08-19T04:00:00,61.3,61.3,61.3,59.6,94.19,,1.1,,11.0,,0.0,,0.0,9.9,0.0,1017.5,Clear
2020-08-19T05:00:00,60.4,60.4,60.4,58.2,92.31,,0.3,,0.0,,0.0,,0.0,9.9,0.0,1017.5,Clear
2020-08-19T06:00:00,59.0,59.0,59.0,57.6,95.25,,0.1,,0.0,,0.0,,0.0,9.9,0.0,1017.9,Clear
2020-08-19T07:00:00,58.0,58.0,58.0,57.6,98.74,,0.2,,0.0,,0.0,,0.0,9.9,0.0,1018.3,Clear
2020-08-19T08:00:00,62.3,62.3,62.3,60.3,93.05,,1.4,,298.0,,0.0,,0.0,9.9,0.0,1018.9,Clear
2020-08-19T09:00:00,66.9,66.9,66.9,60.4,79.45,,0.6,,0.0,,0.0,,0.0,9.9,0.0,1019.0,Clear
2020-08-19T10:00:00,72.1,72.1,72.1,60.9,67.96,,2.3,,94.0,,0.0,,0.0,9.9,0.0,1018.8,Clear
2020-08-19T11:00:00,75.8,75.8,75.8,60.4,58.88,,3.4,,96.0,,0.0,,0.0,9.9,0.0,1018.5,Clear
2020-08-19T12:00:00,78.4,78.4,78.4,60.4,53.89,,3.2,,259.0,,0.0,,0.0,9.9,0.0,1017.9,Clear
2020-08-19T13:00:00,80.2,80.2,80.2,59.7,49.75,81.0,5.0,,150.0,,0.0,,0.0,9.9,0.0,1017.6,Clear
