datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2020-08-02T22:00:00,67.3,67.3,67.3,61.5,81.71,,0.4,,0.0,,0.0,,0.0,9.9,0.0,1017.1,Clear
2020-08-02T23:00:00,66.0,66.0,66.0,61.5,85.61,,1.5,,351.0,,0.0,,0.0,9.9,0.0,1018.0,Clear
2020-08-03T00:00:00,63.3,63.3,63.3,60.9,91.73,,1.2,,355.0,,0.0,,0.0,9.9,0.0,1018.6,Clear
2020-08-03T01:00:00,62.2,62.2,62.2,60.3,93.6,,0.9,,338.0,,0.0,,0.0,9.9,0.0,1018.7,Clear
2020-08-03T02:00:00,60.1,60.1,60.1,58.4,94.0,,1.3,,344.0,,0.0,,0.0,9.9,0.0,1018.7,Clear
2020-08-03T03:00:00,59.2,59.2,59.2,58.3,97.12,,2.9,,350.0,,0.0,,0.0,9.9,0.0,1018.9,Clear
2020-08-03T04:00:00,58.0,58.0,58.0,56.5,94.56,,1.7,,360.0,,0.0,,0.0,9.9,0.0,1018.8,Clear
2020-08-03T05:00:00,57.1,57.1,57.1,56.4,97.18,,1.6,,355.0,,0.0,,0.0,9.9,0.0,1019.0,Clear
2020-08-03T06:00:00,56.0,56.0,56.0,55.2,97.07,,1.5,,349.0,,0.0,,0.0,8.8,0.0,1019.3,Clear
2020-08-03T07:00:00,56.0,56.0,56.0,55.2,97.13,,1.3,,2.0,,0.0,,0.0,8.8,0.0,1019.5,Clear
2020-08-03T08:00:00,61.4,61.4,61.4,59.6,93.71,,1.3,,360.0,,0.0,,0.0,9.9,0.0,1019.8,Clear
2020-08-03T09:00:00,65.2,65.2,65.2,58.9,80.08,,2.5,,45.0,,0.0,,0.0,9.9,0.0,1020.4,Clear
2020-08-03T10:00:00,69.9,69.9,69.9,59.6,69.68,,2.4,,25.0,,0.0,,0.0,9.9,0.0,1020.8,Clear
2020-08-03T11:00:00,72.5,72.5,72.5,58.9,62.32,,4.2,,64.0,,0.0,,0.0,9.9,0.0,1020.8,Clear
2020-08-03T12:00:00,74.7,74.7,74.7,57.8,55.51,,6.0,,24.0,,0.0,,0.0,9.9,12.9,1020.7,Clear
2020-08-03T13:00:00,75.9,75.9,75.9,57.6,53.11,,7.7,,39.0,,0.0,,0.0,9.9,12.9,1020.3,Clear
2020-08-03T14:00:00,75.2,75.2,75.2,57.2,53.47,,6.0,,38.0,,0.0,,0.0,9.9,45.7,1020.2,Partially cloudy
2020-08-03T15:00:00,76.4,76.4,76.4,57.8,52.47,,5.3,,25.0,,0.0,,0.0,9.9,37.9,1019.7,Partially cloudy
2020-08-03T16:00:00,75.7,75.7,75.7,58.3,54.84,,5.2,,25.0,,0.0,,0.0,9.9,54.0,1019.1,Partially cloudy
2020-08-03T17:00:00,75.4,75.4,75.4,58.3,55.34,,7.7,,54.0,,0.0,,0.0,9.9,30.6,1018.9,Partially cloudy
2020-08-03T18:00:00,73.9,73.9,73.9,57.8,57.13,,7.9,17.2,51.0,,0.0,,0.0,9.9,15.3,1018.7,Clear
2020-08-03T19:00:00,73.6,73.6,73.6,57.8,57.73,,5.3,,61.0,,0.0,,0.0,9.9,14.3,1018.5,Clear
2020-08-03T20:00:00,70.0,70.0,70.0,58.2,66.22,,5.1,,66.0,,0.0,,0.0,9.9,12.9,1018.6,Clear
2020-08-03T21:00:00,65.2,65.2,65.2,56.9,74.71,,3.6,,55.0,,0.0,,0.0,9.9,0.0,1018.8,Clear
2020-08-03T22:00:00,62.5,62.5,62.5,56.3,80.24,,2.9,,71.0,,0.0,,0.0,9.9,0.0,1019.3,Clear
2020-08-03T23:00:00,60.4,60.4,60.4,56.3,86.26,,1.1,,49.0,,0.0,,0.0,9.9,0.0,1020.2,Clear
2020-08-04T00:00:00,58.1,58.1,58.1,56.3,93.44,,0.1,,0.0,,0.0,,0.0,9.9,0.0,1021.2,Clear
2020-08-04T01:00:00,56.2,56.2,56.2,55.1,95.98,,0.7,,5.0,,0.0,,0.0,9.9,22.1,1021.5,Clear
2020-08-04T02:00:00,56.1,56.1,56.1,55.0,96.17,,0.7,,5.0,,0.0,,0.0,9.9,24.1,1020.8,Clear
2020-08-04T03:00:00,55.4,55.4,55.4,54.5,96.68,,0.2,,0.0,,0.0,,0.0,9.9,12.9,1019.8,Clear
2020-08-04T04:00:00,54.2,54.2,54.2,53.2,96.14,,0.5,,2.0,,0.0,,0.0,9.9,0.0,1019.4,Clear
2020-08-04T05:00:00,52.9,52.9,52.9,51.9,96.4,,0.1,,0.0,,0.0,,0.0,7.8,0.0,1019.6,Clear
2020-08-04T06:00:00,52.3,52.3,52.3,51.9,98.38,,0.3,,0.0,,0.0,,0.0,9.9,12.9,1020.0,Clear
2020-08-04T07:00:00,52.7,52.7,52.7,52.5,99.36,,0.4,,0.0,,0.0,,0.0,9.9,24.2,1020.6,Clear
2020-08-04T08:00:00,58.0,58.0,58.0,55.0,89.87,,1.5,,31.0,,0.0,,0.0,9.9,0.0,1020.9,Clear
2020-08-04T09:00:00,62.4,62.4,62.4,56.3,80.39,,1.2,,76.0,,0.0,,0.0,9.9,11.3,1021.1,Clear
2020-08-04T10:00:00,68.0,68.0,68.0,56.2,65.97,,1.8,,267.0,,0.0,,0.0,9.9,0.0,1020.9,Clear
2020-08-04T11:00:00,72.3,72.3,72.3,53.7,52.07,,2.6,,65.0,,0.0,,0.0,9.9,0.0,1021.3,Clear
2020-08-04T12:00:00,73.1,73.1,73.1,52.5,48.37,,2.8,,72.0,,0.0,,0.0,9.9,0.0,1021.0,Clear
2020-08-04T13:00:00,73.8,73.8,73.8,51.4,45.36,,5.8,,116.0,,0.0,,0.0,9.9,1.4,1020.7,Clear
2020-08-04T14:00:00,74.0,74.0,74.0,52.0,46.11,,5.5,,124.0,,0.0,,0.0,9.9,1.4,1020.4,Clear
2020-08-04T15:00:00,73.3,73.3,73.3,51.4,46.31,,5.9,,114.0,,0.0,,0.0,9.9,4.3,1020.0,Clear
2020-08-04T16:00:00,72.6,72.6,72.6,53.7,51.46,,6.6,,97.0,,0.0,,0.0,9.9,13.7,1018.7,Clear
2020-08-04T17:00:00,73.6,73.6,73.6,54.3,50.96,,6.8,,107.0,,0.0,,0.0,9.9,11.3,1018.8,Clear
2020-08-04T18:00:00,73.8,73.8,73.8,53.8,49.6,,6.4,,119.0,,0.0,,0.0,9.9,0.0,1019.1,Clear
2020-08-04T19:00:00,72.9,72.9,72.9,54.4,52.34,,7.1,,111.0,,0.0,,0.0,9.9,0.0,1018.6,Clear
2020-08-04T20:00:00,70.0,70.0,70.0,54.4,57.61,,5.0,,124.0,,0.0,,0.0,9.9,0.0,1018.3,Clear
2020-08-04T21:00:00,64.4,64.4,64.4,55.7,73.37,,1.7,,94.0,,0.0,,0.0,9.9,0.0,1018.1,Clear
2020-08-04T22:00:00,62.0,62.0,62.0,55.7,80.08,,1.5,,43.0,,0.0,,0.0,9.9,0.0,1018.5,Clear
2020-08-04T23:00:00,60.0,60.0,60.0,55.7,85.45,,0.0,,0.0,,0.0,,0.0,9.9,0.0,1018.9,Clear
2020-08-05T00:00:00,60.2,60.2,60.2,55.7,85.22,,1.3,,71.0,,0.0,,0.0,9.9,12.9,1018.6,Clear
2020-08-05T01:00:00,61.1,61.1,61.1,55.1,80.79,,2.3,,76.0,,0.02,,0.0,9.9,0.0,1018.1,Rain
2020-08-05T02:00:00,60.7,60.7,60.7,55.1,81.7,,2.9,,76.0,,0.0,,0.0,9.9,1.4,1018.0,Clear
2020-08-05T03:00:00,61.0,61.0,61.0,54.4,78.93,,3.3,,76.0,,0.0,,0.0,9.9,28.1,1016.8,Partially cloudy
2020-08-05T04:00:00,61.4,61.4,61.4,55.1,79.76,,3.2,,89.0,,0.0,,0.0,9.9,66.8,1017.7,Partially cloudy
2020-08-05T05:00:00,62.0,62.0,62.0,56.3,81.54,,2.0,,58.0,,0.0,,0.0,9.9,71.8,1018.4,Partially cloudy
2020-08-05T06:00:00,62.5,62.5,62.5,56.2,79.85,,5.0,,202.0,,0.0,,0.0,9.9,71.8,1017.9,Partially cloudy
2020-08-05T07:00:00,63.0,63.0,63.0,55.0,75.13,,5.0,,178.0,,0.0,,0.0,9.9,71.8,1018.4,Partially cloudy
2020-08-05T08:00:00,63.7,63.7,63.7,55.6,75.09,,5.3,,153.0,,0.0,,0.0,9.9,25.7,1018.0,Partially cloudy
2020-08-05T09:00:00,67.1,67.1,67.1,57.0,69.84,,6.2,,171.0,,0.0,,0.0,9.9,22.6,1018.4,Clear
2020-08-05T10:00:00,70.3,70.3,70.3,57.0,62.68,,7.5,,165.0,,0.0,,0.0,9.9,66.8,1018.3,Partially cloudy
2020-08-05T11:00:00,71.9,71.9,71.9,58.2,61.96,,7.0,,160.0,,0.0,,0.0,9.9,66.8,1017.9,Partially cloudy
2020-08-05T12:00:00,75.7,75.7,75.7,58.3,54.74,,8.0,,182.0,,0.0,,0.0,9.9,0.0,1017.6,Clear
2020-08-05T13:00:00,78.3,78.3,78.3,59.6,52.71,,9.4,,174.0,,0.0,,0.0,9.9,0.0,1017.0,Clear
2020-08-05T14:00:00,79.7,79.7,79.7,61.5,53.96,,8.1,,153.0,,0.0,,0.0,9.9,0.0,1016.3,Clear
2020-08-05T15:00:00,81.3,81.3,81.3,62.2,52.34,82.3,8.6,,141.0,,0.0,,0.0,9.9,0.0,1015.7,Clear
2020-08-05T16:00:00,82.9,82.9,82.9,62.7,50.47,83.9,8.8,,174.0,,0.0,,0.0,9.9,0.0,1015.0,Clear
2020-08-05T17:00:00,82.6,82.6,82.6,62.3,50.43,83.5,9.8,,168.0,,0.0,,0.0,9.9,0.0,1014.1,Clear
2020-08-05T18:00:00,81.6,81.6,81.6,62.8,53.07,82.7,8.2,,161.0,,0.0,,0.0,9.9,12.9,1013.9,Clear
2020-08-05T19:00:00,80.7,80.7,80.7,63.5,55.86,82.1,7.9,,145.0,,0.0,,0.0,9.9,12.9,1013.7,Clear
2020-08-05T20:00:00,76.9,76.9,76.9,62.8,61.84,,5.7,,134.0,,0.0,,0.0,9.9,0.0,1013.7,Clear
2020-08-05T21:00:00,72.9,72.9,72.9,62.2,69.27,,5.2,,125.0,,0.0,,0.0,9.9,0.0,1013.7,Clear
2020-08-05T22:00:00,71.2,71.2,71.2,62.2,73.08,,5.4,,137.0,,0.0,,0.0,9.9,0.0,1014.2,Clear
2020-08-05T23:00:00,70.0,70.0,70.0,62.2,76.12,,5.5,,135.0,,0.0,,0.0,9.9,0.0,1014.6,Clear
2020-08-06T00:00:00,68.7,68.7,68.7,61.5,77.81,,4.8,,109.0,,0.0,,0.0,9.9,0.0,1015.0,Clear
2020-08-06T01:00:00,68.1,68.1,68.1,61.0,77.99,,4.8,,117.0,,0.0,,0.0,9.9,0.0,1015.2,Clear
2020-08-06T02:00:00,67.1,67.1,67.1,61.0,80.6,,3.8,,110.0,,0.0,,0.0,9.9,0.0,1015.1,Clear
