datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Wind Speed,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2020-10-16T00:00:00,33.7,33.7,33.7,26.3,74.13,1.6,278.0,0.0,,0.0,9.9,0.0,1027.7,Clear
2020-10-16T01:00:00,33.1,33.1,33.1,26.9,77.68,1.4,273.0,0.0,,0.0,9.9,0.0,1027.4,Clear
2020-10-16T02:00:00,31.9,31.9,31.9,26.3,79.37,0.5,346.0,0.0,,0.0,9.9,0.0,1027.1,Clear
2020-10-16T03:00:00,33.5,33.5,33.5,26.3,74.7,0.3,0.0,0.0,,0.0,9.9,1.4,1027.4,Clear
2020-10-16T04:00:00,33.8,33.8,33.8,26.9,75.6,3.3,268.0,0.0,,0.0,9.9,11.3,1027.4,Clear
2020-10-16T05:00:00,32.4,32.4,32.4,26.9,79.96,1.6,318.0,0.0,,0.0,9.9,0.0,1027.6,Clear
2020-10-16T06:00:00,30.2,30.2,30.2,25.9,83.95,2.9,268.0,0.0,,0.0,9.9,4.3,1028.3,Clear
2020-10-16T07:00:00,32.9,32.9,32.9,26.9,78.2,0.8,0.0,0.0,,0.0,9.9,4.8,1028.4,Clear
2020-10-16T08:00:00,35.0,35.0,35.0,29.4,79.88,1.4,316.0,0.0,,0.0,9.9,4.8,1028.3,Clear
2020-10-16T09:00:00,39.3,39.3,39.3,32.7,77.02,1.2,307.0,0.0,,0.0,9.9,4.8,1029.3,Clear
2020-10-16T10:00:00,46.5,46.5,46.5,31.3,55.28,3.3,320.0,0.0,,0.0,9.9,4.3,1029.3,Clear
2020-10-16T11:00:00,52.5,52.5,52.5,29.7,41.38,4.4,213.0,0.0,,0.0,9.9,1.4,1028.6,Clear
2020-10-16T12:00:00,56.4,56.4,56.4,26.4,31.37,6.1,241.0,0.0,,0.0,9.9,0.0,1028.1,Clear
2020-10-16T13:00:00,59.0,59.0,59.0,27.4,29.71,9.6,240.0,0.0,,0.0,9.9,51.0,1027.0,Partially cloudy
2020-10-16T14:00:00,61.7,61.7,61.7,23.5,22.98,7.8,291.0,0.0,,0.0,9.9,38.5,1025.1,Partially cloudy
2020-10-16T15:00:00,61.7,61.7,61.7,24.9,24.39,8.4,245.0,0.0,,0.0,9.9,50.7,1023.4,Partially cloudy
2020-10-16T16:00:00,62.4,62.4,62.4,24.8,23.74,9.8,219.0,0.0,,0.0,9.9,44.7,1022.0,Partially cloudy
2020-10-16T17:00:00,62.2,62.2,62.2,24.2,23.21,9.9,235.0,0.0,,0.0,9.9,25.6,1021.6,Partially cloudy
2020-10-16T18:00:00,60.2,60.2,60.2,25.4,26.31,7.6,207.0,0.0,,0.0,9.9,0.0,1020.3,Clear
2020-10-16T19:00:00,52.8,52.8,52.8,26.1,35.33,4.6,176.0,0.0,,0.0,9.9,0.0,1019.5,Clear
