datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2019-01-16T00:00:00,31.8,31.8,31.8,31.2,97.57,,4.2,,349.0,27.6,0.0,,0.41,0.9,49.4,1022.8,Partially cloudy
2019-01-16T01:00:00,30.9,30.9,30.9,30.4,98.09,,1.6,,355.0,,0.0,,0.36,0.6,49.4,1022.4,Partially cloudy
2019-01-16T02:00:00,30.2,30.2,30.2,28.7,93.86,,6.6,,30.0,23.7,0.0,,0.31,0.6,49.4,1022.4,Partially cloudy
2019-01-16T03:00:00,30.2,30.2,30.2,29.0,95.55,,7.9,,35.0,22.7,0.0,,0.26,1.1,49.4,1022.8,Partially cloudy
2019-01-16T04:00:00,29.9,29.9,29.9,29.7,98.99,,5.8,,55.0,23.9,0.0,,0.21,1.9,54.0,1022.8,Partially cloudy
2019-01-16T05:00:00,30.7,30.7,30.7,30.2,98.21,,8.9,,47.0,22.7,0.0,,0.15,3.1,68.4,1023.1,Partially cloudy
2019-01-16T06:00:00,30.1,30.1,30.1,29.8,98.73,,11.3,,41.0,20.7,0.0,,0.1,4.7,73.0,1023.1,Partially cloudy
2019-01-16T07:00:00,29.9,29.9,29.9,29.2,97.28,,7.8,,47.0,22.4,0.0,,0.05,5.8,73.0,1023.8,Partially cloudy
2019-01-16T08:00:00,29.9,29.9,29.9,29.1,96.92,,8.6,,58.0,21.9,0.0,,0.0,4.4,73.0,1023.5,Partially cloudy
2019-01-16T09:00:00,30.2,30.2,30.2,29.8,98.14,,9.3,,71.0,21.9,0.0,,0.0,3.2,73.0,1022.8,Partially cloudy
2019-01-16T10:00:00,30.9,30.9,30.9,30.3,97.56,,7.3,,72.0,24.0,0.0,,0.0,3.5,73.0,1023.1,Partially cloudy
2019-01-16T11:00:00,31.6,31.6,31.6,30.4,95.37,,6.4,,91.0,25.4,0.0,,0.0,3.3,73.0,1023.7,Partially cloudy
2019-01-16T12:00:00,32.1,32.1,32.1,30.5,93.65,,7.4,,80.0,25.3,0.0,,0.0,2.5,73.0,1022.4,Partially cloudy
2019-01-16T13:00:00,32.2,32.2,32.2,30.5,93.28,,6.6,,80.0,26.0,0.0,,0.0,4.1,73.0,1021.6,Partially cloudy
2019-01-16T14:00:00,32.2,32.2,32.2,30.5,93.28,,8.3,,77.0,24.9,0.0,,0.0,3.8,73.0,1020.2,Partially cloudy
2019-01-16T15:00:00,31.8,31.8,31.8,30.5,94.78,,9.6,,60.0,23.7,0.0,,0.0,2.9,73.0,1020.4,Partially cloudy
