datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Wind Speed,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2020-11-16T00:00:00,33.3,33.3,33.3,19.3,55.94,2.5,82.0,0.0,,0.0,9.9,0.0,1021.4,Clear
2020-11-16T01:00:00,32.1,32.1,32.1,19.9,60.39,3.1,87.0,0.0,,0.0,9.9,0.0,1021.4,Clear
2020-11-16T02:00:00,31.7,31.7,31.7,19.3,59.93,3.5,267.0,0.0,,0.0,9.9,0.0,1021.3,Clear
2020-11-16T03:00:00,34.7,34.7,34.7,20.5,55.71,4.0,275.0,0.0,,0.0,9.9,0.0,1021.2,Clear
2020-11-16T04:00:00,39.2,39.2,39.2,21.5,48.9,7.5,230.0,0.0,,0.0,9.9,0.0,1020.9,Clear
2020-11-16T05:00:00,38.5,38.5,38.5,21.0,49.04,6.0,232.0,0.0,,0.0,9.9,0.0,1021.0,Clear
2020-11-16T06:00:00,37.9,37.9,37.9,21.1,50.28,4.8,244.0,0.0,,0.0,9.9,0.0,1021.6,Clear
2020-11-16T07:00:00,37.3,37.3,37.3,21.0,51.4,6.8,222.0,0.0,,0.0,9.9,0.0,1021.8,Clear
2020-11-16T08:00:00,40.1,40.1,40.1,21.7,47.39,8.4,232.0,0.0,,0.0,9.9,0.0,1022.6,Clear
2020-11-16T09:00:00,45.2,45.2,45.2,23.0,41.17,11.8,230.0,0.0,,0.0,9.9,0.0,1022.8,Clear
2020-11-16T10:00:00,50.9,50.9,50.9,24.9,36.14,9.9,261.0,0.0,,0.0,9.9,0.0,1023.9,Clear
2020-11-16T11:00:00,55.8,55.8,55.8,27.3,33.28,8.4,285.0,0.0,,0.0,9.9,0.0,1024.2,Clear
2020-11-16T12:00:00,60.4,60.4,60.4,29.4,30.67,7.8,301.0,0.0,,0.0,9.9,0.0,1024.0,Clear
2020-11-16T13:00:00,63.1,63.1,63.1,30.6,29.34,8.2,324.0,0.0,,0.0,9.9,0.0,1023.9,Clear
2020-11-16T14:00:00,65.4,65.4,65.4,29.4,25.71,9.7,335.0,0.0,,0.0,9.9,0.0,1024.2,Clear
2020-11-16T15:00:00,66.1,66.1,66.1,24.1,20.21,10.0,339.0,0.0,,0.0,9.9,0.0,1024.3,Clear
2020-11-16T16:00:00,64.2,64.2,64.2,22.1,19.85,11.1,336.0,0.0,,0.0,9.9,0.0,1024.6,Clear
2020-11-16T17:00:00,58.9,58.9,58.9,22.9,24.77,8.0,337.0,0.0,,0.0,9.9,0.0,1025.5,Clear
2020-11-16T18:00:00,50.0,50.0,50.0,24.1,36.0,1.2,333.0,0.0,,0.0,9.9,0.0,1026.2,Clear
2020-11-16T19:00:00,45.8,45.8,45.8,24.2,42.34,1.6,316.0,0.0,,0.0,9.9,0.0,1027.5,Clear
2020-11-16T20:00:00,42.0,42.0,42.0,24.9,50.42,4.1,270.0,0.0,,0.0,9.9,0.0,1028.6,Clear
2020-11-16T21:00:00,37.8,37.8,37.8,25.1,59.88,1.1,0.0,0.0,,0.0,9.9,0.0,1029.0,Clear
2020-11-16T22:00:00,34.6,34.6,34.6,24.4,65.98,0.9,0.0,0.0,,0.0,9.9,0.0,1029.9,Clear
2020-11-16T23:00:00,33.9,33.9,33.9,24.4,67.93,0.8,3.0,0.0,,0.0,9.9,0.0,1030.3,Clear
2020-11-17T00:00:00,33.7,33.7,33.7,25.1,70.57,2.1,360.0,0.0,,0.0,9.9,0.0,1030.4,Clear
2020-11-17T01:00:00,31.9,31.9,31.9,25.7,77.81,1.9,284.0,0.0,,0.0,9.9,12.9,1030.7,Clear
2020-11-17T02:00:00,31.1,31.1,31.1,24.3,75.66,0.3,0.0,0.0,,0.0,9.9,12.9,1030.6,Clear
2020-11-17T03:00:00,30.6,30.6,30.6,24.3,77.34,0.2,0.0,0.0,,0.0,9.9,0.0,1030.8,Clear
2020-11-17T04:00:00,29.9,29.9,29.9,23.7,77.39,0.3,0.0,0.0,,0.0,9.9,0.0,1030.9,Clear
2020-11-17T05:00:00,28.9,28.9,28.9,23.0,78.26,0.5,0.0,0.0,,0.0,9.9,0.0,1031.0,Clear
2020-11-17T06:00:00,27.2,27.2,27.2,22.4,82.12,0.6,4.0,0.0,,0.0,9.9,0.0,1032.0,Clear
2020-11-17T07:00:00,27.6,27.6,27.6,23.0,82.54,0.3,0.0,0.0,,0.0,9.9,0.0,1032.5,Clear
