datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2019-01-01T00:00:00,15.7,15.7,15.7,7.9,70.86,,13.7,23.1,347.0,1.4,0.0,,0.0,9.9,72.5,1027.2,Partially cloudy
2019-01-01T01:00:00,15.2,15.2,15.2,6.8,68.68,,10.6,21.4,1.0,2.5,0.0,,0.0,9.9,72.5,1027.5,Partially cloudy
2019-01-01T02:00:00,15.0,15.0,15.0,6.7,69.28,,10.4,24.2,357.0,2.4,0.0,,0.0,9.9,72.5,1029.1,Partially cloudy
2019-01-01T03:00:00,14.6,14.6,14.6,6.7,70.25,,9.3,18.3,357.0,2.7,0.0,,0.0,9.9,73.0,1030.0,Partially cloudy
2019-01-01T04:00:00,14.1,14.1,14.1,6.1,70.0,,10.6,19.7,347.0,1.1,0.0,,0.0,9.9,69.8,1029.9,Partially cloudy
2019-01-01T05:00:00,12.9,12.9,12.9,5.5,71.6,,9.9,,352.0,0.2,0.0,,0.0,9.9,73.0,1030.2,Partially cloudy
2019-01-01T06:00:00,12.7,12.7,12.7,4.8,69.96,,9.9,18.3,357.0,-0.1,0.0,,0.0,9.9,70.9,1030.9,Partially cloudy
2019-01-01T07:00:00,12.1,12.1,12.1,3.4,67.61,,10.8,17.2,351.0,-1.5,0.0,,0.0,9.9,69.8,1032.3,Partially cloudy
2019-01-01T08:00:00,11.9,11.9,11.9,3.5,68.38,,9.1,,358.0,-0.5,0.0,,0.0,9.9,55.7,1033.2,Partially cloudy
2019-01-01T09:00:00,12.1,12.1,12.1,3.4,67.72,,9.1,,359.0,-0.3,0.0,,0.0,9.9,67.4,1034.2,Partially cloudy
2019-01-01T10:00:00,12.8,12.8,12.8,4.0,67.17,,9.7,,352.0,0.2,0.0,,0.0,9.9,73.0,1033.8,Partially cloudy
2019-01-01T11:00:00,14.0,14.0,14.0,4.6,65.5,,9.5,,330.0,1.8,0.0,,0.0,9.9,69.8,1034.1,Partially cloudy
