datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Wind Speed,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2021-05-16T00:00:00,63.4,63.4,63.4,59.0,85.54,6.2,118.0,0.0,,0.0,9.9,88.6,1016.4,Overcast
2021-05-16T01:00:00,62.9,62.9,62.9,58.9,86.68,5.7,98.0,0.0,,0.0,9.9,60.3,1016.2,Partially cloudy
2021-05-16T02:00:00,61.7,61.7,61.7,58.3,88.43,6.9,108.0,0.0,,0.0,9.9,44.5,1015.6,Partially cloudy
2021-05-16T03:00:00,61.1,61.1,61.1,57.9,89.15,7.9,149.0,0.11,,0.0,7.0,61.6,1016.5,Rain Partially cloudy
2021-05-16T04:00:00,61.0,61.0,61.0,59.1,93.63,8.3,124.0,0.42,,0.0,5.6,81.8,1016.1,Rain Overcast
2021-05-16T05:00:00,60.3,60.3,60.3,58.5,93.65,6.7,92.0,0.18,,0.0,7.9,100.0,1015.6,Rain Overcast
2021-05-16T06:00:00,59.7,59.7,59.7,58.3,95.21,12.3,148.0,0.28,,0.0,5.7,100.0,1015.1,Rain Overcast
2021-05-16T07:00:00,59.7,59.7,59.7,58.5,95.92,6.8,179.0,0.34,,0.0,3.5,100.0,1016.0,Rain Overcast
2021-05-16T08:00:00,59.7,59.7,59.7,59.1,97.89,10.6,98.0,0.24,,0.0,3.4,100.0,1016.0,Rain Overcast
2021-05-16T09:00:00,60.3,60.3,60.3,59.4,96.81,7.1,99.0,0.11,,0.0,9.9,100.0,1015.9,Rain Overcast
2021-05-16T10:00:00,60.3,60.3,60.3,59.0,95.76,10.1,114.0,0.23,,0.0,5.5,100.0,1015.4,Rain Overcast
2021-05-16T11:00:00,62.2,62.2,62.2,60.5,93.88,10.2,116.0,0.04,,0.0,9.9,98.7,1015.0,Rain Overcast
2021-05-16T12:00:00,62.6,62.6,62.6,59.8,90.82,10.3,145.0,0.1,,0.0,9.5,97.1,1015.1,Rain Overcast
2021-05-16T13:00:00,65.3,65.3,65.3,61.6,87.83,11.4,143.0,0.05,,0.0,9.9,98.7,1014.2,Rain Overcast
2021-05-16T14:00:00,64.6,64.6,64.6,61.8,90.61,5.9,134.0,0.01,,0.0,9.3,100.0,1014.1,Rain Overcast
2021-05-16T15:00:00,64.1,64.1,64.1,62.3,93.94,2.0,61.0,0.05,,0.0,5.4,93.9,1014.1,Rain Overcast
2021-05-16T16:00:00,64.9,64.9,64.9,63.0,93.68,5.5,88.0,0.07,,0.0,9.2,93.9,1013.2,Rain Overcast
2021-05-16T17:00:00,65.3,65.3,65.3,63.6,94.05,6.5,86.0,0.0,,0.0,6.5,37.1,1013.1,Partially cloudy
2021-05-16T18:00:00,65.4,65.4,65.4,63.6,93.94,7.5,98.0,0.0,,0.0,5.8,87.8,1013.6,Overcast
2021-05-16T19:00:00,65.4,65.4,65.4,63.1,92.13,6.4,116.0,0.0,,0.0,9.3,87.9,1013.8,Overcast
2021-05-16T20:00:00,64.6,64.6,64.6,61.6,90.02,2.3,25.0,0.0,,0.0,9.2,33.7,1013.5,Partially cloudy
2021-05-16T21:00:00,62.9,62.9,62.9,61.0,93.4,2.0,20.0,0.0,,0.0,7.7,48.5,1013.4,Partially cloudy
2021-05-16T22:00:00,61.6,61.6,61.6,61.0,97.91,0.0,0.0,0.0,,0.0,5.2,33.7,1013.9,Partially cloudy
2021-05-16T23:00:00,61.5,61.5,61.5,60.5,96.28,2.9,13.0,0.0,,0.0,4.5,33.7,1014.1,Partially cloudy
2021-05-17T00:00:00,60.4,60.4,60.4,59.2,95.93,0.0,0.0,0.0,,0.0,7.5,81.9,1014.2,Overcast
2021-05-17T01:00:00,59.9,59.9,59.9,59.2,97.61,0.4,3.0,0.02,,0.0,5.5,92.7,1013.9,Rain Overcast
2021-05-17T02:00:00,58.9,58.9,58.9,58.2,97.5,0.0,0.0,0.06,,0.0,3.6,59.4,1013.1,Rain Partially cloudy
2021-05-17T03:00:00,58.8,58.8,58.8,58.2,97.61,0.0,0.0,0.0,,0.0,4.3,35.2,1013.2,Partially cloudy
2021-05-17T04:00:00,60.2,60.2,60.2,59.0,95.96,2.0,8.0,0.0,,0.0,6.3,93.7,1013.7,Overcast
2021-05-17T05:00:00,60.3,60.3,60.3,59.7,98.13,0.4,15.0,0.0,,0.0,5.4,67.7,1013.8,Partially cloudy
2021-05-17T06:00:00,60.9,60.9,60.9,60.4,98.17,5.3,76.0,0.0,,0.0,6.6,67.7,1013.2,Partially cloudy
2021-05-17T07:00:00,61.5,61.5,61.5,60.4,96.32,5.1,40.0,0.0,,0.0,4.8,67.7,1013.1,Partially cloudy
2021-05-17T08:00:00,60.9,60.9,60.9,59.9,96.27,3.0,51.0,0.01,,0.0,6.2,67.7,1014.1,Rain Partially cloudy
2021-05-17T09:00:00,62.1,62.1,62.1,61.1,96.29,1.8,40.0,0.0,,0.0,9.2,67.7,1014.4,Partially cloudy
2021-05-17T10:00:00,63.0,63.0,63.0,61.1,93.6,5.6,83.0,0.0,,0.0,9.3,67.7,1014.2,Partially cloudy
2021-05-17T11:00:00,64.3,64.3,64.3,61.0,89.04,9.0,71.0,0.0,,0.0,9.5,67.7,1014.2,Partially cloudy
2021-05-17T12:00:00,66.7,66.7,66.7,61.6,83.72,6.8,52.0,0.0,,0.0,9.6,67.7,1014.2,Partially cloudy
2021-05-17T13:00:00,68.2,68.2,68.2,61.6,79.67,9.0,66.0,0.0,,0.0,9.9,67.0,1013.8,Partially cloudy
2021-05-17T14:00:00,70.9,70.9,70.9,61.5,72.16,7.1,49.0,0.0,,0.0,8.9,50.8,1013.3,Partially cloudy
2021-05-17T15:00:00,70.5,70.5,70.5,61.0,71.91,7.5,71.0,0.0,,0.0,9.9,67.7,1013.3,Partially cloudy
2021-05-17T16:00:00,71.3,71.3,71.3,61.0,70.11,6.2,69.0,0.0,,0.0,9.9,67.0,1013.1,Partially cloudy
