datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2019-04-16T00:00:00,62.1,62.1,62.1,47.5,58.84,,1.6,,70.0,,0.0,,0.0,9.9,0.0,1006.0,Clear
2019-04-16T01:00:00,63.5,63.5,63.5,50.1,61.63,,7.7,17.2,177.0,,0.0,,0.0,9.9,0.0,1005.6,Clear
2019-04-16T02:00:00,63.1,63.1,63.1,48.8,59.61,,8.3,,173.0,,0.0,,0.0,9.9,0.0,1005.7,Clear
2019-04-16T03:00:00,61.3,61.3,61.3,48.8,63.38,,6.1,,253.0,,0.0,,0.0,9.9,0.0,1005.2,Clear
2019-04-16T04:00:00,59.3,59.3,59.3,48.8,68.19,,5.2,,247.0,,0.0,,0.0,9.9,0.0,1005.2,Clear
2019-04-16T05:00:00,56.3,56.3,56.3,47.5,72.27,,4.9,,246.0,,0.0,,0.0,9.9,0.0,1005.4,Clear
2019-04-16T06:00:00,54.3,54.3,54.3,47.0,76.36,,2.4,,341.0,,0.0,,0.0,9.9,0.0,1005.8,Clear
2019-04-16T07:00:00,53.4,53.4,53.4,47.4,80.09,,4.2,,12.0,,0.0,,0.0,9.9,0.0,1006.4,Clear
2019-04-16T08:00:00,55.3,55.3,55.3,49.4,80.23,,2.4,,25.0,,0.0,,0.0,9.9,0.0,1007.6,Clear
2019-04-16T09:00:00,61.5,61.5,61.5,50.8,67.77,,4.0,,75.0,,0.0,,0.0,9.9,0.0,1007.9,Clear
2019-04-16T10:00:00,67.3,67.3,67.3,51.5,56.8,,8.0,,181.0,,0.0,,0.0,9.9,0.0,1007.8,Clear
2019-04-16T11:00:00,71.4,71.4,71.4,52.5,51.2,,9.1,,168.0,,0.0,,0.0,9.9,0.0,1008.2,Clear
2019-04-16T12:00:00,74.1,74.1,74.1,50.4,43.32,,5.9,,173.0,,0.0,,0.0,9.9,0.0,1007.8,Clear
2019-04-16T13:00:00,77.4,77.4,77.4,50.5,39.03,,10.0,17.4,145.0,,0.0,,0.0,9.9,0.0,1007.1,Clear
2019-04-16T14:00:00,80.1,80.1,80.1,51.5,37.0,79.8,11.3,21.8,170.0,,0.0,,0.0,9.9,0.0,1006.2,Clear
2019-04-16T15:00:00,81.6,81.6,81.6,52.7,36.8,80.8,12.7,21.7,192.0,,0.0,,0.0,9.9,0.0,1005.9,Clear
2019-04-16T16:00:00,82.0,82.0,82.0,52.9,36.59,81.1,15.0,24.5,182.0,,0.0,,0.0,9.9,22.2,1005.3,Clear
2019-04-16T17:00:00,80.9,80.9,80.9,53.6,39.02,80.4,14.4,20.2,195.0,,0.0,,0.0,9.9,0.0,1005.0,Clear
2019-04-16T18:00:00,80.2,80.2,80.2,55.3,42.39,80.3,12.4,24.2,193.0,,0.0,,0.0,9.9,0.0,1005.3,Clear
2019-04-16T19:00:00,79.5,79.5,79.5,56.6,45.37,,12.7,20.8,178.0,,0.0,,0.0,9.9,10.8,1005.0,Clear
2019-04-16T20:00:00,76.3,76.3,76.3,56.1,49.57,,10.7,,187.0,,0.0,,0.0,9.9,7.9,1005.2,Clear
2019-04-16T21:00:00,73.6,73.6,73.6,57.1,56.39,,9.1,25.3,185.0,,0.0,,0.0,9.9,4.4,1005.5,Clear
2019-04-16T22:00:00,71.3,71.3,71.3,56.5,59.47,,10.2,20.8,203.0,,0.0,,0.0,9.9,8.9,1006.2,Clear
2019-04-16T23:00:00,70.3,70.3,70.3,57.1,63.08,,12.0,19.8,198.0,,0.0,,0.0,9.9,70.1,1006.7,Partially cloudy
2019-04-17T00:00:00,69.4,69.4,69.4,56.5,63.7,,12.4,20.4,199.0,,0.0,,0.0,9.9,41.7,1006.6,Partially cloudy
2019-04-17T01:00:00,68.4,68.4,68.4,57.1,67.17,,11.3,17.2,180.0,,0.0,,0.0,9.9,60.2,1006.2,Partially cloudy
2019-04-17T02:00:00,66.3,66.3,66.3,57.1,72.22,,11.7,17.2,174.0,,0.0,,0.0,9.9,43.2,1005.7,Partially cloudy
2019-04-17T03:00:00,66.6,66.6,66.6,57.1,71.48,,11.8,18.7,167.0,,0.0,,0.0,9.9,70.6,1004.6,Partially cloudy
2019-04-17T04:00:00,66.1,66.1,66.1,57.7,74.45,,9.4,19.7,178.0,,0.0,,0.0,9.9,50.5,1004.2,Partially cloudy
2019-04-17T05:00:00,66.0,66.0,66.0,57.7,74.7,,11.6,,174.0,,0.0,,0.0,9.9,60.7,1003.5,Partially cloudy
2019-04-17T06:00:00,65.9,65.9,65.9,57.7,74.78,,11.4,,175.0,,0.0,,0.0,9.9,70.1,1003.1,Partially cloudy
2019-04-17T07:00:00,64.9,64.9,64.9,57.8,77.73,,7.8,,183.0,,0.0,,0.0,9.9,60.7,1003.5,Partially cloudy
2019-04-17T08:00:00,65.4,65.4,65.4,58.3,77.75,,7.3,20.8,177.0,,0.0,,0.0,9.9,73.0,1003.3,Partially cloudy
2019-04-17T09:00:00,65.8,65.8,65.8,58.3,76.72,,8.2,,181.0,,0.0,,0.0,9.9,73.0,1003.3,Partially cloudy
2019-04-17T10:00:00,69.3,69.3,69.3,59.0,69.77,,13.7,20.5,208.0,,0.0,,0.0,9.9,50.1,1002.8,Partially cloudy
2019-04-17T11:00:00,70.1,70.1,70.1,59.6,69.3,,10.1,,235.0,,0.0,,0.0,9.9,65.5,1003.3,Partially cloudy
2019-04-17T12:00:00,71.9,71.9,71.9,59.5,65.06,,10.3,,228.0,,0.0,,0.0,9.9,42.1,1004.0,Partially cloudy
2019-04-17T13:00:00,73.0,73.0,73.0,59.0,61.47,,8.4,,243.0,,0.0,,0.0,9.9,57.8,1003.8,Partially cloudy
2019-04-17T14:00:00,75.2,75.2,75.2,59.7,58.55,,10.2,,258.0,,0.0,,0.0,9.9,47.9,1003.3,Partially cloudy
2019-04-17T15:00:00,74.7,74.7,74.7,58.5,57.15,,13.6,,245.0,,0.0,,0.0,9.9,52.4,1003.2,Partially cloudy
2019-04-17T16:00:00,77.0,77.0,77.0,57.3,50.55,,11.1,24.2,288.0,,0.0,,0.0,9.9,27.6,1002.9,Partially cloudy
2019-04-17T17:00:00,76.2,76.2,76.2,55.4,48.64,,10.9,24.2,278.0,,0.0,,0.0,9.9,43.1,1002.9,Partially cloudy
2019-04-17T18:00:00,75.2,75.2,75.2,52.1,44.46,,13.8,21.8,347.0,,0.0,,0.0,9.9,47.5,1003.1,Partially cloudy
2019-04-17T19:00:00,72.4,72.4,72.4,49.4,44.27,,14.1,25.1,348.0,,0.0,,0.0,9.9,0.0,1003.3,Clear
2019-04-17T20:00:00,68.1,68.1,68.1,48.1,48.76,,14.7,23.9,357.0,,0.0,,0.0,9.9,0.0,1003.3,Clear
2019-04-17T21:00:00,63.0,63.0,63.0,46.2,54.32,,15.3,28.0,3.0,,0.0,,0.0,9.9,2.5,1005.5,Clear
2019-04-17T22:00:00,59.0,59.0,59.0,44.8,59.3,,15.1,23.2,9.0,,0.0,,0.0,9.9,0.0,1007.0,Clear
2019-04-17T23:00:00,57.2,57.2,57.2,43.6,60.47,,13.1,21.5,9.0,,0.0,,0.0,9.9,0.0,1008.6,Clear
2019-04-18T00:00:00,55.9,55.9,55.9,43.0,61.86,,12.1,27.7,10.0,,0.0,,0.0,9.9,25.5,1008.5,Partially cloudy
2019-04-18T01:00:00,54.2,54.2,54.2,42.9,65.74,,10.3,20.8,13.0,,0.0,,0.0,9.9,26.1,1008.7,Partially cloudy
2019-04-18T02:00:00,52.2,52.2,52.2,42.5,69.24,,8.5,,12.0,,0.0,,0.0,9.9,0.0,1008.4,Clear
2019-04-18T03:00:00,51.0,51.0,51.0,41.7,70.36,,7.4,,336.0,,0.0,,0.0,9.9,0.0,1009.0,Clear
2019-04-18T04:00:00,49.7,49.7,49.7,41.6,73.51,,8.4,19.7,337.0,46.3,0.0,,0.0,9.9,21.7,1009.5,Clear
2019-04-18T05:00:00,48.8,48.8,48.8,41.0,74.48,,8.9,18.3,341.0,44.9,0.0,,0.0,9.9,24.6,1009.4,Clear
2019-04-18T06:00:00,47.5,47.5,47.5,41.0,77.88,,8.8,17.2,349.0,43.4,0.0,,0.0,9.9,21.7,1009.8,Clear
2019-04-18T07:00:00,46.8,46.8,46.8,41.0,79.99,,7.5,19.7,345.0,43.1,0.0,,0.0,9.9,35.4,1010.2,Partially cloudy
2019-04-18T08:00:00,46.8,46.8,46.8,40.9,79.87,,7.8,,333.0,43.0,0.0,,0.0,9.9,21.7,1012.7,Clear
2019-04-18T09:00:00,50.3,50.3,50.3,40.3,68.59,,10.4,18.6,346.0,,0.0,,0.0,9.9,31.1,1013.7,Partially cloudy
2019-04-18T10:00:00,53.5,53.5,53.5,40.2,60.5,,11.6,20.3,348.0,,0.0,,0.0,9.9,25.6,1013.8,Partially cloudy
2019-04-18T11:00:00,56.3,56.3,56.3,39.7,53.5,,13.9,22.7,12.0,,0.0,,0.0,9.9,12.3,1013.2,Clear
2019-04-18T12:00:00,60.6,60.6,60.6,39.0,44.71,,13.3,18.6,359.0,,0.0,,0.0,9.9,36.5,1013.6,Partially cloudy
2019-04-18T13:00:00,62.8,62.8,62.8,37.8,39.49,,13.2,27.0,350.0,,0.0,,0.0,9.9,25.4,1013.1,Partially cloudy
2019-04-18T14:00:00,63.8,63.8,63.8,35.8,35.22,,14.6,27.9,346.0,,0.0,,0.0,9.9,43.5,1012.0,Partially cloudy
2019-04-18T15:00:00,63.3,63.3,63.3,35.3,35.14,,16.5,28.8,359.0,,0.0,,0.0,9.9,39.8,1011.2,Partially cloudy
2019-04-18T16:00:00,59.7,59.7,59.7,37.7,43.91,,17.1,38.3,355.0,,0.0,,0.0,9.9,49.1,1011.3,Partially cloudy
2019-04-18T17:00:00,61.2,61.2,61.2,35.9,38.77,,16.0,32.0,345.0,,0.0,,0.0,9.9,42.5,1011.4,Partially cloudy
2019-04-18T18:00:00,58.7,58.7,58.7,36.6,43.53,,12.2,27.6,341.0,,0.0,,0.0,9.9,32.2,1012.2,Partially cloudy
2019-04-18T19:00:00,61.4,61.4,61.4,35.8,38.44,,10.9,22.0,347.0,,0.0,,0.0,9.9,14.8,1011.9,Clear
2019-04-18T20:00:00,58.1,58.1,58.1,34.6,41.11,,9.7,23.0,2.0,,0.0,,0.0,9.9,47.6,1012.4,Partially cloudy
2019-04-18T21:00:00,54.7,54.7,54.7,36.6,50.35,,8.3,24.2,337.0,,0.0,,0.0,9.9,55.4,1013.1,Partially cloudy
2019-04-18T22:00:00,54.2,54.2,54.2,37.1,52.29,,12.1,21.8,5.0,,0.0,,0.0,9.9,20.2,1014.1,Clear
2019-04-18T23:00:00,51.8,51.8,51.8,38.3,60.07,,12.9,26.9,7.0,,0.0,,0.0,9.9,19.1,1015.0,Clear
2019-04-19T00:00:00,48.5,48.5,48.5,37.8,66.22,,11.3,21.0,2.0,43.8,0.0,,0.0,9.9,0.0,1015.8,Clear
2019-04-19T01:00:00,47.0,47.0,47.0,37.8,70.17,,8.0,,348.0,43.1,0.0,,0.0,9.9,0.0,1016.9,Clear
2019-04-19T02:00:00,45.6,45.6,45.6,37.8,73.88,,7.3,18.3,350.0,41.8,0.0,,0.0,9.9,55.4,1017.3,Partially cloudy
2019-04-19T03:00:00,43.6,43.6,43.6,37.1,77.86,,6.5,,341.0,39.8,0.0,,0.0,9.9,0.0,1017.4,Clear
2019-04-19T04:00:00,42.5,42.5,42.5,36.6,79.39,,6.2,,337.0,38.6,0.0,,0.0,9.9,0.0,1017.4,Clear
2019-04-19T05:00:00,41.1,41.1,41.1,35.8,81.16,,6.2,,337.0,37.0,0.0,,0.0,9.9,0.0,1017.6,Clear
2019-04-19T06:00:00,40.4,40.4,40.4,35.2,81.67,,6.6,,330.0,35.9,0.0,,0.0,9.9,0.0,1018.1,Clear
2019-04-19T07:00:00,40.1,40.1,40.1,34.6,80.75,,5.2,,340.0,36.4,0.0,,0.0,9.9,0.0,1018.6,Clear
2019-04-19T08:00:00,43.3,43.3,43.3,36.4,76.52,,7.9,,340.0,38.6,0.0,,0.0,9.9,0.0,1019.5,Clear
2019-04-19T09:00:00,48.5,48.5,48.5,37.1,64.62,,8.2,,1.0,44.9,0.0,,0.0,9.9,0.0,1019.7,Clear
2019-04-19T10:00:00,52.0,52.0,52.0,36.4,55.17,,11.8,20.6,17.0,,0.0,,0.0,9.9,0.0,1019.7,Clear
2019-04-19T11:00:00,55.7,55.7,55.7,35.6,46.78,,10.2,18.3,14.0,,0.0,,0.0,9.9,23.1,1019.8,Clear
2019-04-19T12:00:00,58.3,58.3,58.3,33.2,38.68,,9.9,17.3,348.0,,0.0,,0.0,9.9,0.0,1019.7,Clear
2019-04-19T13:00:00,60.6,60.6,60.6,32.6,34.69,,11.0,20.8,13.0,,0.0,,0.0,9.9,0.0,1019.2,Clear
2019-04-19T14:00:00,62.5,62.5,62.5,30.1,29.28,,12.1,18.5,350.0,,0.0,,0.0,9.9,0.0,1018.2,Clear
2019-04-19T15:00:00,64.1,64.1,64.1,29.4,27.01,,9.6,20.8,34.0,,0.0,,0.0,9.9,0.0,1017.5,Clear
2019-04-19T16:00:00,64.6,64.6,64.6,29.0,26.06,,11.3,19.0,7.0,,0.0,,0.0,9.9,0.0,1016.7,Clear
2019-04-19T17:00:00,65.5,65.5,65.5,29.6,25.89,,7.7,16.1,20.0,,0.0,,0.0,9.9,0.0,1016.2,Clear
2019-04-19T18:00:00,65.3,65.3,65.3,28.2,24.62,,9.3,,356.0,,0.0,,0.0,9.9,0.0,1015.8,Clear
2019-04-19T19:00:00,64.2,64.2,64.2,28.3,25.76,,5.3,,12.0,,0.0,,0.0,9.9,0.0,1015.8,Clear
2019-04-19T20:00:00,59.1,59.1,59.1,30.7,34.03,,0.0,,0.0,,0.0,,0.0,9.9,0.0,1015.6,Clear
2019-04-19T21:00:00,51.4,51.4,51.4,32.3,47.99,,0.0,,0.0,,0.0,,0.0,9.9,0.0,1015.6,Clear
2019-04-19T22:00:00,47.1,47.1,47.1,32.4,56.46,,1.1,,65.0,,0.0,,0.0,9.9,0.0,1016.0,Clear
2019-04-19T23:00:00,45.9,45.9,45.9,33.2,60.8,,0.0,,0.0,,0.0,,0.0,8.9,0.0,1016.0,Clear
2019-04-20T00:00:00,43.5,43.5,43.5,32.7,65.63,,1.1,,90.0,,0.0,,0.0,8.9,0.0,1015.6,Clear
2019-04-20T01:00:00,42.0,42.0,42.0,32.8,69.64,,0.0,,0.0,,0.0,,0.0,8.9,0.0,1015.2,Clear
2019-04-20T02:00:00,40.0,40.0,40.0,33.0,75.88,,1.1,,75.0,,0.0,,0.0,8.3,0.0,1015.4,Clear
2019-04-20T03:00:00,39.1,39.1,39.1,32.8,78.1,,1.6,,85.0,,0.0,,0.0,8.3,0.0,1014.9,Clear
2019-04-20T04:00:00,38.8,38.8,38.8,32.2,76.75,,1.6,,275.0,,0.0,,0.0,8.9,0.0,1015.2,Clear
2019-04-20T05:00:00,38.0,38.0,38.0,33.1,82.29,,1.6,,85.0,,0.0,,0.0,9.9,0.0,1015.0,Clear
2019-04-20T06:00:00,37.7,37.7,37.7,32.6,81.81,,2.0,,90.0,,0.0,,0.0,9.9,0.0,1014.7,Clear
2019-04-20T07:00:00,37.5,37.5,37.5,32.5,82.06,,1.6,,90.0,,0.0,,0.0,9.9,0.0,1014.9,Clear
2019-04-20T08:00:00,43.6,43.6,43.6,35.8,73.92,,4.7,,106.0,40.8,0.0,,0.0,9.9,0.0,1014.9,Clear
2019-04-20T09:00:00,55.3,55.3,55.3,37.4,50.81,,3.1,,90.0,,0.0,,0.0,9.9,0.0,1014.3,Clear
2019-04-20T10:00:00,64.4,64.4,64.4,37.0,36.25,,13.6,20.0,215.0,,0.0,,0.0,9.9,0.0,1013.7,Clear
2019-04-20T11:00:00,68.7,68.7,68.7,37.2,31.45,,16.8,24.2,198.0,,0.0,,0.0,9.9,0.0,1013.3,Clear
2019-04-20T12:00:00,72.9,72.9,72.9,39.6,30.0,,16.4,24.4,202.0,,0.0,,0.0,9.9,0.0,1012.5,Clear
2019-04-20T13:00:00,76.5,76.5,76.5,40.9,27.85,,16.4,22.8,202.0,,0.0,,0.0,9.9,0.0,1011.4,Clear
2019-04-20T14:00:00,79.3,79.3,79.3,40.4,24.98,,17.2,23.2,209.0,,0.0,,0.0,9.9,0.0,1010.3,Clear
2019-04-20T15:00:00,81.5,81.5,81.5,42.3,24.97,79.8,17.3,27.2,196.0,,0.0,,0.0,9.9,0.0,1009.5,Clear
2019-04-20T16:00:00,82.6,82.6,82.6,42.4,24.18,80.5,17.9,26.1,194.0,,0.0,,0.0,9.9,0.0,1008.5,Clear
2019-04-20T17:00:00,83.3,83.3,83.3,42.4,23.74,80.9,14.5,23.9,201.0,,0.0,,0.0,9.9,0.0,1007.4,Clear
