datetime,AQI_PM2.5,AQI_OZONE
2021-04-16T00:00:00,3,26.0
2021-04-16T01:00:00,3,25.0
2021-04-16T02:00:00,3,25.0
2021-04-16T03:00:00,3,24.0
2021-04-16T04:00:00,3,21.0
2021-04-16T05:00:00,3,19.0
2021-04-16T06:00:00,3,18.0
2021-04-16T07:00:00,3,18.0
2021-04-16T08:00:00,3,17.0
2021-04-16T09:00:00,3,17.0
2021-04-16T10:00:00,3,18.0
2021-04-16T11:00:00,3,19.0
2021-04-16T12:00:00,3,20.0
2021-04-16T13:00:00,4,21.0
2021-04-16T14:00:00,4,20.0
2021-04-16T15:00:00,5,19.0
2021-04-16T16:00:00,5,19.0
2021-04-16T17:00:00,5,19.0
2021-04-16T18:00:00,5,18.0
2021-04-16T19:00:00,6,16.0
2021-04-16T20:00:00,5,15.0
2021-04-16T21:00:00,5,15.0
2021-04-16T22:00:00,5,16.0
2021-04-16T23:00:00,5,17.0
2021-04-17T00:00:00,5,19.0
2021-04-17T01:00:00,5,20.0
2021-04-17T02:00:00,5,21.0
2021-04-17T03:00:00,5,23.0
2021-04-17T04:00:00,5,23.0
2021-04-17T05:00:00,5,23.0
2021-04-17T06:00:00,5,23.0
2021-04-17T07:00:00,5,23.0
2021-04-17T08:00:00,5,23.0
2021-04-17T09:00:00,5,24.0
2021-04-17T10:00:00,6,25.0
2021-04-17T11:00:00,6,26.0
2021-04-17T12:00:00,6,27.0
2021-04-17T13:00:00,6,29.0
2021-04-17T14:00:00,7,30.0
2021-04-17T15:00:00,7,31.0
2021-04-17T16:00:00,8,30.0
2021-04-17T17:00:00,8,29.0
2021-04-17T18:00:00,9,28.0
2021-04-17T19:00:00,9,28.0
2021-04-17T20:00:00,10,27.0
2021-04-17T21:00:00,10,26.0
2021-04-17T22:00:00,11,25.0
2021-04-17T23:00:00,12,24.0
2021-04-18T00:00:00,12,24.0
2021-04-18T01:00:00,13,25.0
2021-04-18T02:00:00,13,24.0
2021-04-18T03:00:00,15,24.0
2021-04-18T04:00:00,15,24.0
2021-04-18T05:00:00,14,25.0
2021-04-18T06:00:00,15,26.0
2021-04-18T07:00:00,17,27.0
2021-04-18T08:00:00,18,28.0
2021-04-18T09:00:00,20,29.0
2021-04-18T10:00:00,20,30.0
2021-04-18T11:00:00,21,31.0
2021-04-18T12:00:00,22,32.0
2021-04-18T13:00:00,23,32.0
2021-04-18T14:00:00,24,32.0
2021-04-18T15:00:00,25,31.0
2021-04-18T16:00:00,25,30.0
2021-04-18T17:00:00,26,27.0
2021-04-18T18:00:00,27,25.0
2021-04-18T19:00:00,28,23.0
2021-04-18T20:00:00,29,21.0
2021-04-18T21:00:00,31,19.0
2021-04-18T22:00:00,31,16.0
2021-04-18T23:00:00,32,16.0
2021-04-19T00:00:00,32,16.0
2021-04-19T01:00:00,33,15.0
2021-04-19T02:00:00,33,12.0
2021-04-19T03:00:00,33,10.0
2021-04-19T04:00:00,34,8.0
2021-04-19T05:00:00,35,6.0
2021-04-19T06:00:00,35,8.0
2021-04-19T07:00:00,34,9.0
2021-04-19T08:00:00,33,9.0
2021-04-19T09:00:00,33,14.0
2021-04-19T10:00:00,33,18.0
2021-04-19T11:00:00,34,22.0
2021-04-19T12:00:00,34,26.0
2021-04-19T13:00:00,34,31.0
2021-04-19T14:00:00,34,32.0
2021-04-19T15:00:00,34,33.0
2021-04-19T16:00:00,35,34.0
2021-04-19T17:00:00,35,34.0
2021-04-19T18:00:00,34,32.0
2021-04-19T19:00:00,34,31.0
2021-04-19T20:00:00,33,28.0
2021-04-19T21:00:00,33,24.0
2021-04-19T22:00:00,34,21.0
2021-04-19T23:00:00,33,19.0
2021-04-20T00:00:00,34,17.0
2021-04-20T01:00:00,33,16.0
2021-04-20T02:00:00,34,15.0
2021-04-20T03:00:00,33,14.0
2021-04-20T04:00:00,33,13.0
2021-04-20T05:00:00,33,14.0
2021-04-20T06:00:00,33,14.0
2021-04-20T07:00:00,33,16.0
2021-04-20T08:00:00,35,17.0
2021-04-20T09:00:00,35,20.0
2021-04-20T10:00:00,35,24.0
2021-04-20T11:00:00,35,29.0
2021-04-20T12:00:00,34,34.0
2021-04-20T13:00:00,33,39.0
2021-04-20T14:00:00,33,44.0
2021-04-20T15:00:00,32,47.0
2021-04-20T16:00:00,32,47.0
2021-04-20T17:00:00,31,47.0
2021-04-20T18:00:00,31,46.0
2021-04-20T19:00:00,31,46.0
2021-04-20T20:00:00,31,45.0
2021-04-20T21:00:00,31,44.0
2021-04-20T22:00:00,31,44.0
2021-04-20T23:00:00,32,43.0
2021-04-21T00:00:00,32,44.0
2021-04-21T01:00:00,32,43.0
2021-04-21T02:00:00,32,40.0
2021-04-21T03:00:00,33,34.0
2021-04-21T04:00:00,33,31.0
2021-04-21T05:00:00,32,28.0
2021-04-21T06:00:00,30,26.0
2021-04-21T07:00:00,29,24.0
2021-04-21T08:00:00,25,23.0
2021-04-21T09:00:00,23,23.0
2021-04-21T10:00:00,23,27.0
2021-04-21T11:00:00,22,31.0
2021-04-21T12:00:00,20,32.0
2021-04-21T13:00:00,20,33.0
2021-04-21T14:00:00,20,34.0
2021-04-21T15:00:00,19,34.0
2021-04-21T16:00:00,19,34.0
2021-04-21T17:00:00,18,32.0
2021-04-21T18:00:00,17,31.0
2021-04-21T19:00:00,16,30.0
2021-04-21T20:00:00,15,29.0
2021-04-21T21:00:00,13,29.0
2021-04-21T22:00:00,12,30.0
2021-04-21T23:00:00,11,30.0
2021-04-22T00:00:00,10,30.0
2021-04-22T01:00:00,9,29.0
2021-04-22T02:00:00,8,29.0
2021-04-22T03:00:00,6,28.0
2021-04-22T04:00:00,6,29.0
2021-04-22T05:00:00,6,30.0
2021-04-22T06:00:00,7,30.0
2021-04-22T07:00:00,8,29.0
2021-04-22T08:00:00,8,29.0
2021-04-22T09:00:00,8,31.0
2021-04-22T10:00:00,7,31.0
2021-04-22T11:00:00,8,31.0
2021-04-22T12:00:00,8,
2021-04-22T13:00:00,9,36.0
2021-04-22T14:00:00,9,37.0
2021-04-22T15:00:00,9,37.0
2021-04-22T16:00:00,10,37.0
2021-04-22T17:00:00,10,37.0
2021-04-22T18:00:00,10,37.0
2021-04-22T19:00:00,10,37.0
2021-04-22T20:00:00,11,36.0
2021-04-22T21:00:00,12,35.0
2021-04-22T22:00:00,12,34.0
2021-04-22T23:00:00,11,33.0
2021-04-23T00:00:00,11,33.0
2021-04-23T01:00:00,11,33.0
2021-04-23T02:00:00,12,32.0
2021-04-23T03:00:00,13,31.0
2021-04-23T04:00:00,13,31.0
2021-04-23T05:00:00,14,31.0
2021-04-23T06:00:00,14,31.0
2021-04-23T07:00:00,14,31.0
2021-04-23T08:00:00,16,31.0
2021-04-23T09:00:00,16,32.0
2021-04-23T10:00:00,17,34.0
2021-04-23T11:00:00,18,37.0
2021-04-23T12:00:00,19,40.0
2021-04-23T13:00:00,20,42.0
2021-04-23T14:00:00,22,44.0
2021-04-23T15:00:00,23,46.0
2021-04-23T16:00:00,24,47.0
2021-04-23T17:00:00,25,47.0
2021-04-23T18:00:00,26,45.0
2021-04-23T19:00:00,27,44.0
2021-04-23T20:00:00,28,43.0
2021-04-23T21:00:00,28,41.0
2021-04-23T22:00:00,30,38.0
2021-04-23T23:00:00,31,35.0
2021-04-24T00:00:00,31,33.0
2021-04-24T01:00:00,32,32.0
2021-04-24T02:00:00,33,31.0
2021-04-24T03:00:00,33,31.0
2021-04-24T04:00:00,33,31.0
2021-04-24T05:00:00,34,31.0
2021-04-24T06:00:00,35,31.0
2021-04-24T07:00:00,37,34.0
2021-04-24T08:00:00,38,37.0
2021-04-24T09:00:00,39,40.0
2021-04-24T10:00:00,40,44.0
2021-04-24T11:00:00,41,47.0
2021-04-24T12:00:00,41,51.0
2021-04-24T13:00:00,42,61.0
2021-04-24T14:00:00,43,67.0
2021-04-24T15:00:00,43,64.0
2021-04-24T16:00:00,44,58.0
2021-04-24T17:00:00,44,51.0
2021-04-24T18:00:00,44,49.0
2021-04-24T19:00:00,45,47.0
2021-04-24T20:00:00,44,45.0
2021-04-24T21:00:00,44,44.0
2021-04-24T22:00:00,44,41.0
2021-04-24T23:00:00,44,38.0
2021-04-25T00:00:00,44,38.0
2021-04-25T01:00:00,44,38.0
2021-04-25T02:00:00,44,36.0
2021-04-25T03:00:00,44,35.0
2021-04-25T04:00:00,44,33.0
2021-04-25T05:00:00,44,34.0
2021-04-25T06:00:00,43,35.0
2021-04-25T07:00:00,42,37.0
2021-04-25T08:00:00,40,38.0
2021-04-25T09:00:00,39,39.0
2021-04-25T10:00:00,38,41.0
2021-04-25T11:00:00,37,44.0
2021-04-25T12:00:00,37,45.0
2021-04-25T13:00:00,36,44.0
2021-04-25T14:00:00,33,44.0
2021-04-25T15:00:00,32,44.0
2021-04-25T16:00:00,30,42.0
2021-04-25T17:00:00,28,42.0
2021-04-25T18:00:00,27,41.0
2021-04-25T19:00:00,25,39.0
2021-04-25T20:00:00,24,37.0
2021-04-25T21:00:00,24,37.0
2021-04-25T22:00:00,23,35.0
2021-04-25T23:00:00,22,34.0
2021-04-26T00:00:00,21,33.0
2021-04-26T01:00:00,20,31.0
2021-04-26T02:00:00,19,29.0
2021-04-26T03:00:00,18,26.0
2021-04-26T04:00:00,17,24.0
2021-04-26T05:00:00,16,23.0
2021-04-26T06:00:00,15,23.0
2021-04-26T07:00:00,15,23.0
2021-04-26T08:00:00,14,23.0
2021-04-26T09:00:00,13,24.0
2021-04-26T10:00:00,13,25.0
2021-04-26T11:00:00,12,28.0
2021-04-26T12:00:00,11,31.0
2021-04-26T13:00:00,10,32.0
2021-04-26T14:00:00,10,35.0
2021-04-26T15:00:00,10,38.0
2021-04-26T16:00:00,10,40.0
2021-04-26T17:00:00,10,41.0
2021-04-26T18:00:00,10,42.0
2021-04-26T19:00:00,11,42.0
2021-04-26T20:00:00,12,42.0
2021-04-26T21:00:00,12,41.0
2021-04-26T22:00:00,13,40.0
2021-04-26T23:00:00,13,39.0
2021-04-27T00:00:00,13,38.0
2021-04-27T01:00:00,14,37.0
2021-04-27T02:00:00,14,35.0
2021-04-27T03:00:00,14,33.0
2021-04-27T04:00:00,15,30.0
2021-04-27T05:00:00,15,27.0
2021-04-27T06:00:00,16,23.0
2021-04-27T07:00:00,18,20.0
2021-04-27T08:00:00,18,19.0
2021-04-27T09:00:00,20,19.0
2021-04-27T10:00:00,20,21.0
2021-04-27T11:00:00,21,24.0
2021-04-27T12:00:00,23,27.0
2021-04-27T13:00:00,24,31.0
2021-04-27T14:00:00,25,36.0
2021-04-27T15:00:00,25,40.0
2021-04-27T16:00:00,26,40.0
2021-04-27T17:00:00,28,39.0
2021-04-27T18:00:00,28,37.0
2021-04-27T19:00:00,30,34.0
2021-04-27T20:00:00,30,31.0
2021-04-27T21:00:00,30,28.0
2021-04-27T22:00:00,30,24.0
2021-04-27T23:00:00,32,22.0
2021-04-28T00:00:00,32,23.0
2021-04-28T01:00:00,33,22.0
2021-04-28T02:00:00,33,20.0
2021-04-28T03:00:00,35,19.0
2021-04-28T04:00:00,37,18.0
2021-04-28T05:00:00,40,19.0
2021-04-28T06:00:00,41,19.0
2021-04-28T07:00:00,43,18.0
2021-04-28T08:00:00,45,16.0
2021-04-28T09:00:00,48,18.0
2021-04-28T10:00:00,51,18.0
2021-04-28T11:00:00,51,18.0
2021-04-28T12:00:00,51,
2021-04-28T13:00:00,51,19.0
2021-04-28T14:00:00,51,23.0
2021-04-28T15:00:00,52,41.0
2021-04-28T16:00:00,53,40.0
2021-04-28T17:00:00,53,37.0
2021-04-28T18:00:00,53,40.0
2021-04-28T19:00:00,54,42.0
2021-04-28T20:00:00,54,42.0
2021-04-28T21:00:00,55,42.0
2021-04-28T22:00:00,57,38.0
2021-04-28T23:00:00,58,35.0
2021-04-29T00:00:00,58,34.0
2021-04-29T01:00:00,59,34.0
2021-04-29T02:00:00,60,31.0
2021-04-29T03:00:00,61,27.0
2021-04-29T04:00:00,62,23.0
2021-04-29T05:00:00,62,19.0
2021-04-29T06:00:00,62,16.0
2021-04-29T07:00:00,60,12.0
2021-04-29T08:00:00,60,10.0
2021-04-29T09:00:00,58,8.0
2021-04-29T10:00:00,57,8.0
2021-04-29T11:00:00,56,8.0
2021-04-29T12:00:00,56,8.0
2021-04-29T13:00:00,55,9.0
2021-04-29T14:00:00,54,11.0
2021-04-29T15:00:00,53,13.0
2021-04-29T16:00:00,52,15.0
2021-04-29T17:00:00,49,15.0
2021-04-29T18:00:00,46,18.0
2021-04-29T19:00:00,43,20.0
2021-04-29T20:00:00,40,22.0
2021-04-29T21:00:00,37,23.0
2021-04-29T22:00:00,33,24.0
2021-04-29T23:00:00,28,25.0
2021-04-30T00:00:00,24,27.0
2021-04-30T01:00:00,21,30.0
2021-04-30T02:00:00,17,30.0
2021-04-30T03:00:00,14,30.0
2021-04-30T04:00:00,9,31.0
2021-04-30T05:00:00,7,32.0
2021-04-30T06:00:00,4,34.0
2021-04-30T07:00:00,3,35.0
2021-04-30T08:00:00,3,36.0
2021-04-30T09:00:00,1,36.0
2021-04-30T10:00:00,0,37.0
2021-04-30T11:00:00,0,37.0
2021-04-30T12:00:00,0,37.0
2021-04-30T13:00:00,0,37.0
2021-04-30T14:00:00,-999,38.0
2021-04-30T15:00:00,-999,38.0
2021-04-30T16:00:00,0,38.0
2021-04-30T17:00:00,0,38.0
2021-04-30T18:00:00,1,38.0
2021-04-30T19:00:00,1,38.0
2021-04-30T20:00:00,2,38.0
2021-04-30T21:00:00,3,37.0
2021-04-30T22:00:00,3,36.0
2021-04-30T23:00:00,3,35.0
