datetime,AQI_PM2.5,AQI_OZONE
2020-04-16T00:00:00,20,29
2020-04-16T01:00:00,21,28
2020-04-16T02:00:00,20,28
2020-04-16T03:00:00,20,28
2020-04-16T04:00:00,20,29
2020-04-16T05:00:00,20,30
2020-04-16T06:00:00,20,31
2020-04-16T07:00:00,20,31
2020-04-16T08:00:00,20,32
2020-04-16T09:00:00,20,33
2020-04-16T10:00:00,20,34
2020-04-16T11:00:00,20,35
2020-04-16T12:00:00,20,36
2020-04-16T13:00:00,18,36
2020-04-16T14:00:00,18,37
2020-04-16T15:00:00,17,37
2020-04-16T16:00:00,16,37
2020-04-16T17:00:00,15,36
2020-04-16T18:00:00,15,36
2020-04-16T19:00:00,14,35
2020-04-16T20:00:00,14,35
2020-04-16T21:00:00,14,34
2020-04-16T22:00:00,14,33
2020-04-16T23:00:00,14,32
2020-04-17T00:00:00,15,31
2020-04-17T01:00:00,14,30
2020-04-17T02:00:00,14,29
2020-04-17T03:00:00,15,27
2020-04-17T04:00:00,15,26
2020-04-17T05:00:00,16,25
2020-04-17T06:00:00,17,25
2020-04-17T07:00:00,18,26
2020-04-17T08:00:00,18,27
2020-04-17T09:00:00,18,28
2020-04-17T10:00:00,18,30
2020-04-17T11:00:00,18,31
2020-04-17T12:00:00,19,34
2020-04-17T13:00:00,20,36
2020-04-17T14:00:00,20,37
2020-04-17T15:00:00,20,38
2020-04-17T16:00:00,21,38
2020-04-17T17:00:00,21,37
2020-04-17T18:00:00,21,35
2020-04-17T19:00:00,20,33
2020-04-17T20:00:00,20,31
2020-04-17T21:00:00,21,29
2020-04-17T22:00:00,21,28
2020-04-17T23:00:00,20,27
2020-04-18T00:00:00,20,27
2020-04-18T01:00:00,20,28
2020-04-18T02:00:00,21,29
2020-04-18T03:00:00,22,31
2020-04-18T04:00:00,21,32
2020-04-18T05:00:00,20,33
2020-04-18T06:00:00,20,33
2020-04-18T07:00:00,20,32
2020-04-18T08:00:00,18,31
2020-04-18T09:00:00,17,31
2020-04-18T10:00:00,17,31
2020-04-18T11:00:00,16,31
2020-04-18T12:00:00,16,31
2020-04-18T13:00:00,16,31
2020-04-18T14:00:00,16,31
2020-04-18T15:00:00,16,31
2020-04-18T16:00:00,17,31
2020-04-18T17:00:00,17,32
2020-04-18T18:00:00,18,32
2020-04-18T19:00:00,18,32
2020-04-18T20:00:00,18,31
2020-04-18T21:00:00,19,31
2020-04-18T22:00:00,19,31
2020-04-18T23:00:00,20,30
2020-04-19T00:00:00,21,30
2020-04-19T01:00:00,21,29
2020-04-19T02:00:00,21,27
2020-04-19T03:00:00,22,25
2020-04-19T04:00:00,22,24
2020-04-19T05:00:00,23,23
2020-04-19T06:00:00,23,24
2020-04-19T07:00:00,23,25
2020-04-19T08:00:00,23,26
2020-04-19T09:00:00,24,29
2020-04-19T10:00:00,24,31
2020-04-19T11:00:00,24,35
2020-04-19T12:00:00,25,39
2020-04-19T13:00:00,25,42
2020-04-19T14:00:00,25,44
2020-04-19T15:00:00,25,45
2020-04-19T16:00:00,25,46
2020-04-19T17:00:00,25,46
2020-04-19T18:00:00,25,45
2020-04-19T19:00:00,26,44
2020-04-19T20:00:00,26,42
2020-04-19T21:00:00,25,39
2020-04-19T22:00:00,25,36
2020-04-19T23:00:00,24,34
2020-04-20T00:00:00,24,32
2020-04-20T01:00:00,24,31
2020-04-20T02:00:00,24,30
2020-04-20T03:00:00,24,29
2020-04-20T04:00:00,24,28
2020-04-20T05:00:00,24,29
2020-04-20T06:00:00,23,29
2020-04-20T07:00:00,22,29
2020-04-20T08:00:00,21,29
2020-04-20T09:00:00,21,29
2020-04-20T10:00:00,21,30
2020-04-20T11:00:00,21,31
2020-04-20T12:00:00,21,31
2020-04-20T13:00:00,20,33
2020-04-20T14:00:00,20,34
2020-04-20T15:00:00,20,36
2020-04-20T16:00:00,19,37
2020-04-20T17:00:00,18,37
