datetime,AQI_PM2.5,AQI_OZONE
2020-06-16T00:00:00,14.0,19
2020-06-16T01:00:00,14.0,18
2020-06-16T02:00:00,14.0,17
2020-06-16T03:00:00,13.0,16
2020-06-16T04:00:00,13.0,15
2020-06-16T05:00:00,13.0,16
2020-06-16T06:00:00,13.0,17
2020-06-16T07:00:00,12.0,19
2020-06-16T08:00:00,12.0,20
2020-06-16T09:00:00,11.0,22
2020-06-16T10:00:00,11.0,26
2020-06-16T11:00:00,11.0,29
2020-06-16T12:00:00,12.0,32
2020-06-16T13:00:00,12.0,35
2020-06-16T14:00:00,12.0,37
2020-06-16T15:00:00,12.0,38
2020-06-16T16:00:00,12.0,39
2020-06-16T17:00:00,12.0,38
2020-06-16T18:00:00,12.0,36
2020-06-16T19:00:00,11.0,34
2020-06-16T20:00:00,10.0,32
2020-06-16T21:00:00,10.0,30
2020-06-16T22:00:00,10.0,28
2020-06-16T23:00:00,9.0,26
2020-06-17T00:00:00,9.0,24
2020-06-17T01:00:00,9.0,22
2020-06-17T02:00:00,9.0,21
2020-06-17T03:00:00,9.0,19
2020-06-17T04:00:00,9.0,19
2020-06-17T05:00:00,9.0,19
2020-06-17T06:00:00,10.0,19
2020-06-17T07:00:00,10.0,21
2020-06-17T08:00:00,10.0,23
2020-06-17T09:00:00,10.0,26
2020-06-17T10:00:00,10.0,28
2020-06-17T11:00:00,9.0,30
2020-06-17T12:00:00,9.0,31
2020-06-17T13:00:00,4.0,31
2020-06-17T14:00:00,3.0,30
2020-06-17T15:00:00,3.0,29
2020-06-17T16:00:00,,26
2020-06-17T17:00:00,,22
2020-06-17T18:00:00,,19
2020-06-17T19:00:00,8.0,18
2020-06-17T20:00:00,8.0,16
2020-06-17T21:00:00,8.0,15
2020-06-17T22:00:00,7.0,14
2020-06-17T23:00:00,10.0,10
2020-06-18T00:00:00,10.0,10
2020-06-18T01:00:00,,10
2020-06-18T17:00:00,,22
2020-06-18T18:00:00,,22
2020-06-18T19:00:00,,17
2020-06-18T20:00:00,,16
