datetime,AQI_PM2.5,AQI_OZONE
2021-06-16T00:00:00,8,19.0
2021-06-16T01:00:00,8,18.0
2021-06-16T02:00:00,7,17.0
2021-06-16T03:00:00,7,16.0
2021-06-16T04:00:00,7,15.0
2021-06-16T05:00:00,7,15.0
2021-06-16T06:00:00,7,16.0
2021-06-16T07:00:00,7,18.0
2021-06-16T08:00:00,7,19.0
2021-06-16T09:00:00,7,21.0
2021-06-16T10:00:00,7,24.0
2021-06-16T11:00:00,7,27.0
2021-06-16T12:00:00,7,30.0
2021-06-16T13:00:00,8,31.0
2021-06-16T14:00:00,7,32.0
2021-06-16T15:00:00,7,32.0
2021-06-16T16:00:00,6,31.0
2021-06-16T17:00:00,6,31.0
2021-06-16T18:00:00,6,31.0
2021-06-16T19:00:00,5,29.0
2021-06-16T20:00:00,5,27.0
2021-06-16T21:00:00,5,25.0
2021-06-16T22:00:00,5,25.0
2021-06-16T23:00:00,5,24.0
2021-06-17T00:00:00,6,25.0
2021-06-17T01:00:00,6,24.0
2021-06-17T02:00:00,5,24.0
2021-06-17T03:00:00,5,25.0
2021-06-17T04:00:00,5,26.0
2021-06-17T05:00:00,5,28.0
2021-06-17T06:00:00,6,27.0
2021-06-17T07:00:00,6,27.0
2021-06-17T08:00:00,6,29.0
2021-06-17T09:00:00,6,31.0
2021-06-17T10:00:00,6,32.0
2021-06-17T11:00:00,6,34.0
2021-06-17T12:00:00,7,36.0
2021-06-17T13:00:00,8,37.0
2021-06-17T14:00:00,9,39.0
2021-06-17T15:00:00,11,40.0
2021-06-17T16:00:00,12,39.0
2021-06-17T17:00:00,13,37.0
2021-06-17T18:00:00,15,36.0
2021-06-17T19:00:00,16,34.0
2021-06-17T20:00:00,17,32.0
2021-06-17T21:00:00,18,30.0
2021-06-17T22:00:00,18,27.0
2021-06-17T23:00:00,19,23.0
2021-06-18T00:00:00,20,20.0
2021-06-18T01:00:00,20,19.0
2021-06-18T02:00:00,21,16.0
2021-06-18T03:00:00,22,13.0
2021-06-18T04:00:00,23,11.0
2021-06-18T05:00:00,24,11.0
2021-06-18T06:00:00,25,12.0
2021-06-18T07:00:00,26,15.0
2021-06-18T08:00:00,27,19.0
2021-06-18T09:00:00,28,24.0
2021-06-18T10:00:00,29,31.0
2021-06-18T11:00:00,30,37.0
2021-06-18T12:00:00,30,44.0
2021-06-18T13:00:00,31,50.0
2021-06-18T14:00:00,31,64.0
2021-06-18T15:00:00,31,80.0
2021-06-18T16:00:00,31,90.0
2021-06-18T17:00:00,30,97.0
2021-06-18T18:00:00,30,93.0
2021-06-18T19:00:00,30,87.0
2021-06-18T20:00:00,30,77.0
2021-06-18T21:00:00,32,71.0
2021-06-18T22:00:00,32,64.0
2021-06-18T23:00:00,33,58.0
2021-06-19T00:00:00,35,49.0
2021-06-19T01:00:00,36,46.0
2021-06-19T02:00:00,37,44.0
2021-06-19T03:00:00,37,43.0
2021-06-19T04:00:00,38,41.0
2021-06-19T05:00:00,38,38.0
2021-06-19T06:00:00,39,37.0
2021-06-19T07:00:00,39,36.0
2021-06-19T08:00:00,39,38.0
2021-06-19T09:00:00,39,40.0
2021-06-19T10:00:00,38,43.0
2021-06-19T11:00:00,37,45.0
2021-06-19T12:00:00,36,48.0
2021-06-19T13:00:00,35,51.0
2021-06-19T14:00:00,35,58.0
2021-06-19T15:00:00,34,58.0
2021-06-19T16:00:00,34,51.0
2021-06-19T17:00:00,34,49.0
2021-06-19T18:00:00,33,46.0
2021-06-19T19:00:00,33,44.0
2021-06-19T20:00:00,32,42.0
2021-06-19T21:00:00,30,40.0
2021-06-19T22:00:00,29,37.0
2021-06-19T23:00:00,28,35.0
2021-06-20T00:00:00,27,34.0
2021-06-20T01:00:00,26,33.0
2021-06-20T02:00:00,25,33.0
