datetime,AQI_PM2.5,Parameter_PM2.5,Unit_PM2.5,Value_PM2.5,Category_PM2.5,AQI_OZONE,Parameter_OZONE,Unit_OZONE,Value_OZONE,Category_OZONE
2020-08-04T17:00:00,23,PM2.5,UG/M3,5.5,1,25.0,OZONE,PPB,27.0,1.0
2020-08-04T18:00:00,23,PM2.5,UG/M3,5.4,1,25.0,OZONE,PPB,27.0,1.0
2020-08-04T19:00:00,23,PM2.5,UG/M3,5.5,1,25.0,OZONE,PPB,27.0,1.0
2020-08-04T20:00:00,23,PM2.5,UG/M3,5.5,1,26.0,OZONE,PPB,28.0,1.0
2020-08-04T21:00:00,22,PM2.5,UG/M3,5.3,1,25.0,OZONE,PPB,27.0,1.0
2020-08-04T22:00:00,22,PM2.5,UG/M3,5.2,1,23.0,OZONE,PPB,25.0,1.0
2020-08-04T23:00:00,21,PM2.5,UG/M3,5.0,1,20.0,OZONE,PPB,22.0,1.0
2020-08-05T00:00:00,20,PM2.5,UG/M3,4.8,1,18.0,OZONE,PPB,19.0,1.0
2020-08-05T01:00:00,20,PM2.5,UG/M3,4.7,1,15.0,OZONE,PPB,16.0,1.0
2020-08-05T02:00:00,20,PM2.5,UG/M3,4.8,1,13.0,OZONE,PPB,14.0,1.0
2020-08-05T03:00:00,20,PM2.5,UG/M3,4.8,1,11.0,OZONE,PPB,12.0,1.0
2020-08-05T04:00:00,18,PM2.5,UG/M3,4.4,1,9.0,OZONE,PPB,10.0,1.0
2020-08-05T05:00:00,18,PM2.5,UG/M3,4.2,1,9.0,OZONE,PPB,10.0,1.0
2020-08-05T06:00:00,18,PM2.5,UG/M3,4.2,1,10.0,OZONE,PPB,11.0,1.0
2020-08-05T07:00:00,18,PM2.5,UG/M3,4.4,1,10.0,OZONE,PPB,11.0,1.0
2020-08-05T08:00:00,18,PM2.5,UG/M3,4.4,1,11.0,OZONE,PPB,12.0,1.0
2020-08-05T09:00:00,19,PM2.5,UG/M3,4.6,1,17.0,OZONE,PPB,18.0,1.0
2020-08-05T10:00:00,20,PM2.5,UG/M3,4.9,1,17.0,OZONE,PPB,18.0,1.0
2020-08-05T11:00:00,21,PM2.5,UG/M3,5.0,1,17.0,OZONE,PPB,18.0,1.0
2020-08-05T12:00:00,23,PM2.5,UG/M3,5.4,1,,,,,
2020-08-05T13:00:00,24,PM2.5,UG/M3,5.8,1,41.0,OZONE,PPB,44.0,1.0
2020-08-05T14:00:00,25,PM2.5,UG/M3,6.0,1,43.0,OZONE,PPB,46.0,1.0
2020-08-05T15:00:00,26,PM2.5,UG/M3,6.2,1,48.0,OZONE,PPB,52.0,1.0
2020-08-05T16:00:00,27,PM2.5,UG/M3,6.4,1,48.0,OZONE,PPB,52.0,1.0
2020-08-05T17:00:00,28,PM2.5,UG/M3,6.8,1,47.0,OZONE,PPB,51.0,1.0
2020-08-05T18:00:00,29,PM2.5,UG/M3,7.0,1,46.0,OZONE,PPB,50.0,1.0
2020-08-05T19:00:00,31,PM2.5,UG/M3,7.4,1,44.0,OZONE,PPB,48.0,1.0
2020-08-05T20:00:00,30,PM2.5,UG/M3,7.2,1,42.0,OZONE,PPB,45.0,1.0
2020-08-05T21:00:00,30,PM2.5,UG/M3,7.2,1,38.0,OZONE,PPB,41.0,1.0
2020-08-05T22:00:00,30,PM2.5,UG/M3,7.2,1,35.0,OZONE,PPB,38.0,1.0
2020-08-05T23:00:00,31,PM2.5,UG/M3,7.4,1,31.0,OZONE,PPB,34.0,1.0
2020-08-06T00:00:00,32,PM2.5,UG/M3,7.7,1,29.0,OZONE,PPB,31.0,1.0
2020-08-06T01:00:00,33,PM2.5,UG/M3,7.8,1,24.0,OZONE,PPB,26.0,1.0
2020-08-06T02:00:00,35,PM2.5,UG/M3,8.3,1,20.0,OZONE,PPB,22.0,1.0
2020-08-06T03:00:00,37,PM2.5,UG/M3,8.9,1,18.0,OZONE,PPB,19.0,1.0
2020-08-06T04:00:00,39,PM2.5,UG/M3,9.3,1,17.0,OZONE,PPB,18.0,1.0
2020-08-06T05:00:00,40,PM2.5,UG/M3,9.6,1,17.0,OZONE,PPB,18.0,1.0
2020-08-06T06:00:00,42,PM2.5,UG/M3,10.0,1,16.0,OZONE,PPB,17.0,1.0
2020-08-06T07:00:00,42,PM2.5,UG/M3,10.0,1,16.0,OZONE,PPB,17.0,1.0
2020-08-06T08:00:00,41,PM2.5,UG/M3,9.9,1,17.0,OZONE,PPB,18.0,1.0
2020-08-06T09:00:00,41,PM2.5,UG/M3,9.8,1,19.0,OZONE,PPB,21.0,1.0
2020-08-06T10:00:00,41,PM2.5,UG/M3,9.8,1,24.0,OZONE,PPB,26.0,1.0
2020-08-06T11:00:00,40,PM2.5,UG/M3,9.7,1,30.0,OZONE,PPB,32.0,1.0
2020-08-06T12:00:00,40,PM2.5,UG/M3,9.6,1,36.0,OZONE,PPB,39.0,1.0
2020-08-06T13:00:00,40,PM2.5,UG/M3,9.5,1,43.0,OZONE,PPB,46.0,1.0
2020-08-06T14:00:00,39,PM2.5,UG/M3,9.3,1,49.0,OZONE,PPB,53.0,1.0
2020-08-06T15:00:00,39,PM2.5,UG/M3,9.3,1,58.0,OZONE,PPB,57.0,2.0
2020-08-06T16:00:00,38,PM2.5,UG/M3,9.1,1,67.0,OZONE,PPB,60.0,2.0
2020-08-06T17:00:00,38,PM2.5,UG/M3,9.1,1,71.0,OZONE,PPB,61.0,2.0
2020-08-06T18:00:00,37,PM2.5,UG/M3,8.9,1,67.0,OZONE,PPB,60.0,2.0
2020-08-06T19:00:00,36,PM2.5,UG/M3,8.6,1,54.0,OZONE,PPB,56.0,2.0
2020-08-06T20:00:00,38,PM2.5,UG/M3,9.0,1,46.0,OZONE,PPB,50.0,1.0
2020-08-06T21:00:00,38,PM2.5,UG/M3,9.1,1,41.0,OZONE,PPB,44.0,1.0
2020-08-06T22:00:00,39,PM2.5,UG/M3,9.4,1,35.0,OZONE,PPB,38.0,1.0
2020-08-06T23:00:00,39,PM2.5,UG/M3,9.4,1,31.0,OZONE,PPB,34.0,1.0
2020-08-07T00:00:00,39,PM2.5,UG/M3,9.3,1,30.0,OZONE,PPB,32.0,1.0
2020-08-07T01:00:00,38,PM2.5,UG/M3,9.0,1,27.0,OZONE,PPB,29.0,1.0
2020-08-07T02:00:00,37,PM2.5,UG/M3,8.8,1,26.0,OZONE,PPB,28.0,1.0
2020-08-07T03:00:00,36,PM2.5,UG/M3,8.6,1,25.0,OZONE,PPB,27.0,1.0
2020-08-07T04:00:00,35,PM2.5,UG/M3,8.4,1,26.0,OZONE,PPB,28.0,1.0
2020-08-07T05:00:00,34,PM2.5,UG/M3,8.1,1,26.0,OZONE,PPB,28.0,1.0
2020-08-07T06:00:00,33,PM2.5,UG/M3,7.8,1,26.0,OZONE,PPB,28.0,1.0
2020-08-07T07:00:00,33,PM2.5,UG/M3,7.8,1,27.0,OZONE,PPB,29.0,1.0
2020-08-07T08:00:00,34,PM2.5,UG/M3,8.2,1,29.0,OZONE,PPB,31.0,1.0
2020-08-07T09:00:00,35,PM2.5,UG/M3,8.5,1,32.0,OZONE,PPB,35.0,1.0
2020-08-07T10:00:00,37,PM2.5,UG/M3,8.8,1,34.0,OZONE,PPB,37.0,1.0
2020-08-07T11:00:00,37,PM2.5,UG/M3,8.8,1,38.0,OZONE,PPB,41.0,1.0
2020-08-07T12:00:00,36,PM2.5,UG/M3,8.6,1,42.0,OZONE,PPB,45.0,1.0
2020-08-07T13:00:00,35,PM2.5,UG/M3,8.4,1,44.0,OZONE,PPB,48.0,1.0
2020-08-07T14:00:00,35,PM2.5,UG/M3,8.3,1,49.0,OZONE,PPB,53.0,1.0
2020-08-07T15:00:00,34,PM2.5,UG/M3,8.1,1,51.0,OZONE,PPB,55.0,2.0
2020-08-07T16:00:00,33,PM2.5,UG/M3,7.8,1,51.0,OZONE,PPB,55.0,2.0
2020-08-07T17:00:00,31,PM2.5,UG/M3,7.5,1,49.0,OZONE,PPB,53.0,1.0
2020-08-07T18:00:00,31,PM2.5,UG/M3,7.4,1,46.0,OZONE,PPB,50.0,1.0
2020-08-07T19:00:00,30,PM2.5,UG/M3,7.3,1,44.0,OZONE,PPB,47.0,1.0
2020-08-07T20:00:00,30,PM2.5,UG/M3,7.1,1,41.0,OZONE,PPB,44.0,1.0
2020-08-07T21:00:00,28,PM2.5,UG/M3,6.8,1,37.0,OZONE,PPB,40.0,1.0
2020-08-07T22:00:00,27,PM2.5,UG/M3,6.4,1,32.0,OZONE,PPB,35.0,1.0
2020-08-07T23:00:00,25,PM2.5,UG/M3,6.1,1,30.0,OZONE,PPB,32.0,1.0
2020-08-08T00:00:00,25,PM2.5,UG/M3,5.9,1,27.0,OZONE,PPB,29.0,1.0
2020-08-08T01:00:00,25,PM2.5,UG/M3,6.0,1,27.0,OZONE,PPB,29.0,1.0
2020-08-08T02:00:00,24,PM2.5,UG/M3,5.8,1,26.0,OZONE,PPB,28.0,1.0
2020-08-08T03:00:00,23,PM2.5,UG/M3,5.6,1,25.0,OZONE,PPB,27.0,1.0
2020-08-08T04:00:00,23,PM2.5,UG/M3,5.4,1,23.0,OZONE,PPB,25.0,1.0
2020-08-08T05:00:00,23,PM2.5,UG/M3,5.4,1,23.0,OZONE,PPB,25.0,1.0
2020-08-08T06:00:00,22,PM2.5,UG/M3,5.2,1,23.0,OZONE,PPB,25.0,1.0
2020-08-08T07:00:00,21,PM2.5,UG/M3,5.1,1,24.0,OZONE,PPB,26.0,1.0
2020-08-08T08:00:00,20,PM2.5,UG/M3,4.8,1,24.0,OZONE,PPB,26.0,1.0
2020-08-08T09:00:00,18,PM2.5,UG/M3,4.4,1,25.0,OZONE,PPB,27.0,1.0
2020-08-08T10:00:00,17,PM2.5,UG/M3,4.0,1,27.0,OZONE,PPB,29.0,1.0
2020-08-08T11:00:00,16,PM2.5,UG/M3,3.8,1,31.0,OZONE,PPB,33.0,1.0
2020-08-08T12:00:00,15,PM2.5,UG/M3,3.5,1,35.0,OZONE,PPB,38.0,1.0
2020-08-08T13:00:00,14,PM2.5,UG/M3,3.3,1,38.0,OZONE,PPB,41.0,1.0
2020-08-08T14:00:00,13,PM2.5,UG/M3,3.1,1,41.0,OZONE,PPB,44.0,1.0
2020-08-08T15:00:00,13,PM2.5,UG/M3,3.2,1,43.0,OZONE,PPB,46.0,1.0
2020-08-08T16:00:00,13,PM2.5,UG/M3,3.2,1,44.0,OZONE,PPB,47.0,1.0
2020-08-08T17:00:00,13,PM2.5,UG/M3,3.0,1,42.0,OZONE,PPB,45.0,1.0
2020-08-08T18:00:00,12,PM2.5,UG/M3,2.9,1,39.0,OZONE,PPB,42.0,1.0
2020-08-08T19:00:00,12,PM2.5,UG/M3,2.9,1,34.0,OZONE,PPB,37.0,1.0
2020-08-08T20:00:00,13,PM2.5,UG/M3,3.1,1,30.0,OZONE,PPB,32.0,1.0
2020-08-08T21:00:00,14,PM2.5,UG/M3,3.3,1,25.0,OZONE,PPB,27.0,1.0
2020-08-08T22:00:00,15,PM2.5,UG/M3,3.5,1,20.0,OZONE,PPB,22.0,1.0
2020-08-08T23:00:00,16,PM2.5,UG/M3,3.8,1,16.0,OZONE,PPB,17.0,1.0
2020-08-09T00:00:00,16,PM2.5,UG/M3,3.9,1,13.0,OZONE,PPB,14.0,1.0
2020-08-09T01:00:00,16,PM2.5,UG/M3,3.9,1,11.0,OZONE,PPB,12.0,1.0
2020-08-09T02:00:00,17,PM2.5,UG/M3,4.0,1,11.0,OZONE,PPB,12.0,1.0
2020-08-09T03:00:00,17,PM2.5,UG/M3,4.0,1,10.0,OZONE,PPB,11.0,1.0
2020-08-09T04:00:00,18,PM2.5,UG/M3,4.2,1,10.0,OZONE,PPB,11.0,1.0
2020-08-09T05:00:00,18,PM2.5,UG/M3,4.4,1,11.0,OZONE,PPB,12.0,1.0
2020-08-09T06:00:00,19,PM2.5,UG/M3,4.6,1,13.0,OZONE,PPB,14.0,1.0
2020-08-09T07:00:00,20,PM2.5,UG/M3,4.9,1,18.0,OZONE,PPB,19.0,1.0
2020-08-09T08:00:00,22,PM2.5,UG/M3,5.2,1,22.0,OZONE,PPB,24.0,1.0
2020-08-09T09:00:00,23,PM2.5,UG/M3,5.5,1,29.0,OZONE,PPB,31.0,1.0
2020-08-09T10:00:00,24,PM2.5,UG/M3,5.8,1,34.0,OZONE,PPB,37.0,1.0
2020-08-09T11:00:00,25,PM2.5,UG/M3,6.1,1,40.0,OZONE,PPB,43.0,1.0
2020-08-09T12:00:00,27,PM2.5,UG/M3,6.4,1,45.0,OZONE,PPB,49.0,1.0
2020-08-09T13:00:00,28,PM2.5,UG/M3,6.7,1,50.0,OZONE,PPB,54.0,1.0
2020-08-09T14:00:00,30,PM2.5,UG/M3,7.1,1,58.0,OZONE,PPB,57.0,2.0
2020-08-09T15:00:00,31,PM2.5,UG/M3,7.4,1,58.0,OZONE,PPB,57.0,2.0
2020-08-09T16:00:00,32,PM2.5,UG/M3,7.7,1,54.0,OZONE,PPB,56.0,2.0
2020-08-09T17:00:00,33,PM2.5,UG/M3,8.0,1,49.0,OZONE,PPB,53.0,1.0
2020-08-09T18:00:00,35,PM2.5,UG/M3,8.3,1,45.0,OZONE,PPB,49.0,1.0
2020-08-09T19:00:00,35,PM2.5,UG/M3,8.5,1,42.0,OZONE,PPB,45.0,1.0
2020-08-09T20:00:00,36,PM2.5,UG/M3,8.6,1,38.0,OZONE,PPB,41.0,1.0
2020-08-09T21:00:00,36,PM2.5,UG/M3,8.6,1,35.0,OZONE,PPB,38.0,1.0
2020-08-09T22:00:00,36,PM2.5,UG/M3,8.7,1,32.0,OZONE,PPB,35.0,1.0
2020-08-09T23:00:00,36,PM2.5,UG/M3,8.7,1,30.0,OZONE,PPB,32.0,1.0
2020-08-10T00:00:00,36,PM2.5,UG/M3,8.7,1,27.0,OZONE,PPB,29.0,1.0
2020-08-10T01:00:00,37,PM2.5,UG/M3,8.9,1,25.0,OZONE,PPB,27.0,1.0
2020-08-10T02:00:00,38,PM2.5,UG/M3,9.2,1,23.0,OZONE,PPB,25.0,1.0
2020-08-10T03:00:00,40,PM2.5,UG/M3,9.6,1,21.0,OZONE,PPB,23.0,1.0
2020-08-10T04:00:00,41,PM2.5,UG/M3,9.9,1,19.0,OZONE,PPB,20.0,1.0
2020-08-10T05:00:00,43,PM2.5,UG/M3,10.3,1,18.0,OZONE,PPB,19.0,1.0
2020-08-10T06:00:00,45,PM2.5,UG/M3,10.7,1,17.0,OZONE,PPB,18.0,1.0
2020-08-10T07:00:00,46,PM2.5,UG/M3,11.0,1,19.0,OZONE,PPB,20.0,1.0
2020-08-10T08:00:00,48,PM2.5,UG/M3,11.4,1,22.0,OZONE,PPB,24.0,1.0
2020-08-10T09:00:00,50,PM2.5,UG/M3,11.9,1,28.0,OZONE,PPB,30.0,1.0
2020-08-10T10:00:00,51,PM2.5,UG/M3,12.1,2,35.0,OZONE,PPB,38.0,1.0
2020-08-10T11:00:00,51,PM2.5,UG/M3,12.2,2,44.0,OZONE,PPB,48.0,1.0
2020-08-10T12:00:00,52,PM2.5,UG/M3,12.5,2,61.0,OZONE,PPB,58.0,2.0
2020-08-10T13:00:00,52,PM2.5,UG/M3,12.5,2,84.0,OZONE,PPB,65.0,2.0
2020-08-10T14:00:00,52,PM2.5,UG/M3,12.6,2,97.0,OZONE,PPB,69.0,2.0
2020-08-10T15:00:00,52,PM2.5,UG/M3,12.6,2,100.0,OZONE,PPB,70.0,2.0
2020-08-10T16:00:00,52,PM2.5,UG/M3,12.6,2,97.0,OZONE,PPB,69.0,2.0
2020-08-10T17:00:00,52,PM2.5,UG/M3,12.7,2,84.0,OZONE,PPB,65.0,2.0
2020-08-10T18:00:00,52,PM2.5,UG/M3,12.7,2,64.0,OZONE,PPB,59.0,2.0
2020-08-10T19:00:00,52,PM2.5,UG/M3,12.8,2,46.0,OZONE,PPB,50.0,1.0
2020-08-10T20:00:00,52,PM2.5,UG/M3,12.8,2,39.0,OZONE,PPB,42.0,1.0
2020-08-10T21:00:00,53,PM2.5,UG/M3,13.0,2,33.0,OZONE,PPB,36.0,1.0
2020-08-10T22:00:00,53,PM2.5,UG/M3,13.1,2,30.0,OZONE,PPB,32.0,1.0
2020-08-10T23:00:00,53,PM2.5,UG/M3,13.2,2,26.0,OZONE,PPB,28.0,1.0
2020-08-11T00:00:00,54,PM2.5,UG/M3,13.4,2,23.0,OZONE,PPB,25.0,1.0
2020-08-11T01:00:00,54,PM2.5,UG/M3,13.4,2,20.0,OZONE,PPB,22.0,1.0
2020-08-11T02:00:00,54,PM2.5,UG/M3,13.4,2,19.0,OZONE,PPB,21.0,1.0
2020-08-11T03:00:00,53,PM2.5,UG/M3,13.0,2,18.0,OZONE,PPB,19.0,1.0
2020-08-11T04:00:00,53,PM2.5,UG/M3,12.9,2,16.0,OZONE,PPB,17.0,1.0
2020-08-11T05:00:00,51,PM2.5,UG/M3,12.1,2,15.0,OZONE,PPB,16.0,1.0
2020-08-11T06:00:00,50,PM2.5,UG/M3,11.9,1,14.0,OZONE,PPB,15.0,1.0
2020-08-11T07:00:00,49,PM2.5,UG/M3,11.8,1,14.0,OZONE,PPB,15.0,1.0
2020-08-11T08:00:00,49,PM2.5,UG/M3,11.7,1,16.0,OZONE,PPB,17.0,1.0
2020-08-11T09:00:00,48,PM2.5,UG/M3,11.5,1,20.0,OZONE,PPB,22.0,1.0
2020-08-11T10:00:00,48,PM2.5,UG/M3,11.6,1,25.0,OZONE,PPB,27.0,1.0
2020-08-11T11:00:00,48,PM2.5,UG/M3,11.6,1,30.0,OZONE,PPB,32.0,1.0
2020-08-11T12:00:00,48,PM2.5,UG/M3,11.5,1,33.0,OZONE,PPB,36.0,1.0
2020-08-11T13:00:00,48,PM2.5,UG/M3,11.5,1,36.0,OZONE,PPB,39.0,1.0
2020-08-11T14:00:00,48,PM2.5,UG/M3,11.6,1,40.0,OZONE,PPB,43.0,1.0
2020-08-11T15:00:00,49,PM2.5,UG/M3,11.8,1,42.0,OZONE,PPB,45.0,1.0
2020-08-11T16:00:00,49,PM2.5,UG/M3,11.8,1,42.0,OZONE,PPB,45.0,1.0
2020-08-11T17:00:00,50,PM2.5,UG/M3,11.9,1,39.0,OZONE,PPB,42.0,1.0
2020-08-11T18:00:00,51,PM2.5,UG/M3,12.1,2,35.0,OZONE,PPB,38.0,1.0
2020-08-11T19:00:00,51,PM2.5,UG/M3,12.3,2,32.0,OZONE,PPB,35.0,1.0
2020-08-11T20:00:00,52,PM2.5,UG/M3,12.6,2,30.0,OZONE,PPB,32.0,1.0
2020-08-11T21:00:00,52,PM2.5,UG/M3,12.7,2,28.0,OZONE,PPB,30.0,1.0
2020-08-11T22:00:00,52,PM2.5,UG/M3,12.6,2,25.0,OZONE,PPB,27.0,1.0
2020-08-11T23:00:00,52,PM2.5,UG/M3,12.8,2,23.0,OZONE,PPB,25.0,1.0
2020-08-12T00:00:00,53,PM2.5,UG/M3,12.9,2,20.0,OZONE,PPB,22.0,1.0
2020-08-12T01:00:00,54,PM2.5,UG/M3,13.3,2,19.0,OZONE,PPB,20.0,1.0
2020-08-12T02:00:00,54,PM2.5,UG/M3,13.6,2,18.0,OZONE,PPB,19.0,1.0
2020-08-12T03:00:00,55,PM2.5,UG/M3,14.2,2,16.0,OZONE,PPB,17.0,1.0
2020-08-12T04:00:00,58,PM2.5,UG/M3,15.3,2,14.0,OZONE,PPB,15.0,1.0
2020-08-12T05:00:00,59,PM2.5,UG/M3,15.8,2,13.0,OZONE,PPB,14.0,1.0
2020-08-12T06:00:00,58,PM2.5,UG/M3,15.5,2,14.0,OZONE,PPB,15.0,1.0
2020-08-12T07:00:00,58,PM2.5,UG/M3,15.6,2,17.0,OZONE,PPB,18.0,1.0
2020-08-12T08:00:00,58,PM2.5,UG/M3,15.4,2,22.0,OZONE,PPB,24.0,1.0
2020-08-12T09:00:00,58,PM2.5,UG/M3,15.2,2,28.0,OZONE,PPB,30.0,1.0
2020-08-12T10:00:00,57,PM2.5,UG/M3,15.1,2,35.0,OZONE,PPB,38.0,1.0
2020-08-12T11:00:00,58,PM2.5,UG/M3,15.2,2,44.0,OZONE,PPB,48.0,1.0
2020-08-12T12:00:00,58,PM2.5,UG/M3,15.4,2,54.0,OZONE,PPB,56.0,2.0
2020-08-12T13:00:00,57,PM2.5,UG/M3,15.1,2,71.0,OZONE,PPB,61.0,2.0
2020-08-12T14:00:00,57,PM2.5,UG/M3,15.1,2,80.0,OZONE,PPB,64.0,2.0
2020-08-12T15:00:00,57,PM2.5,UG/M3,15.0,2,77.0,OZONE,PPB,63.0,2.0
2020-08-12T16:00:00,58,PM2.5,UG/M3,15.2,2,67.0,OZONE,PPB,60.0,2.0
2020-08-12T17:00:00,57,PM2.5,UG/M3,14.9,2,54.0,OZONE,PPB,56.0,2.0
2020-08-12T18:00:00,57,PM2.5,UG/M3,14.9,2,44.0,OZONE,PPB,48.0,1.0
2020-08-12T19:00:00,56,PM2.5,UG/M3,14.4,2,36.0,OZONE,PPB,39.0,1.0
2020-08-12T20:00:00,54,PM2.5,UG/M3,13.7,2,31.0,OZONE,PPB,33.0,1.0
2020-08-12T21:00:00,54,PM2.5,UG/M3,13.3,2,27.0,OZONE,PPB,29.0,1.0
2020-08-12T22:00:00,53,PM2.5,UG/M3,13.1,2,22.0,OZONE,PPB,24.0,1.0
2020-08-12T23:00:00,53,PM2.5,UG/M3,13.0,2,19.0,OZONE,PPB,20.0,1.0
2020-08-13T00:00:00,53,PM2.5,UG/M3,13.2,2,17.0,OZONE,PPB,18.0,1.0
2020-08-13T01:00:00,53,PM2.5,UG/M3,13.1,2,16.0,OZONE,PPB,17.0,1.0
2020-08-13T02:00:00,52,PM2.5,UG/M3,12.7,2,18.0,OZONE,PPB,19.0,1.0
2020-08-13T03:00:00,49,PM2.5,UG/M3,11.8,1,18.0,OZONE,PPB,19.0,1.0
2020-08-13T04:00:00,41,PM2.5,UG/M3,9.9,1,18.0,OZONE,PPB,19.0,1.0
2020-08-13T05:00:00,39,PM2.5,UG/M3,9.3,1,18.0,OZONE,PPB,19.0,1.0
2020-08-13T06:00:00,38,PM2.5,UG/M3,9.0,1,19.0,OZONE,PPB,20.0,1.0
2020-08-13T07:00:00,35,PM2.5,UG/M3,8.4,1,19.0,OZONE,PPB,21.0,1.0
2020-08-13T08:00:00,34,PM2.5,UG/M3,8.2,1,20.0,OZONE,PPB,22.0,1.0
2020-08-13T09:00:00,33,PM2.5,UG/M3,7.8,1,20.0,OZONE,PPB,22.0,1.0
2020-08-13T10:00:00,30,PM2.5,UG/M3,7.3,1,21.0,OZONE,PPB,23.0,1.0
2020-08-13T11:00:00,29,PM2.5,UG/M3,6.9,1,24.0,OZONE,PPB,26.0,1.0
2020-08-13T12:00:00,27,PM2.5,UG/M3,6.4,1,27.0,OZONE,PPB,29.0,1.0
