datetime,AQI_PM2.5,AQI_OZONE
2020-10-16T00:00:00,7.0,31
2020-10-16T01:00:00,8.0,30
2020-10-16T02:00:00,9.0,28
2020-10-16T03:00:00,9.0,25
2020-10-16T04:00:00,8.0,23
2020-10-16T05:00:00,8.0,22
2020-10-16T06:00:00,8.0,20
2020-10-16T07:00:00,7.0,20
2020-10-16T08:00:00,7.0,19
2020-10-16T09:00:00,6.0,19
2020-10-16T10:00:00,6.0,19
2020-10-16T11:00:00,5.0,21
2020-10-16T12:00:00,6.0,21
2020-10-16T13:00:00,5.0,20
2020-10-16T14:00:00,5.0,20
2020-10-16T15:00:00,5.0,20
2020-10-16T16:00:00,5.0,19
2020-10-16T17:00:00,5.0,19
2020-10-16T18:00:00,5.0,19
2020-10-16T19:00:00,4.0,19
2020-10-16T20:00:00,4.0,19
2020-10-16T21:00:00,5.0,18
2020-10-16T22:00:00,5.0,18
2020-10-16T23:00:00,5.0,18
2020-10-17T00:00:00,5.0,17
2020-10-17T01:00:00,5.0,17
2020-10-17T02:00:00,5.0,16
2020-10-17T03:00:00,5.0,15
2020-10-17T04:00:00,5.0,14
2020-10-17T05:00:00,5.0,13
2020-10-17T06:00:00,5.0,13
2020-10-17T07:00:00,6.0,13
2020-10-17T08:00:00,6.0,15
2020-10-17T09:00:00,7.0,16
2020-10-17T10:00:00,8.0,18
2020-10-17T11:00:00,10.0,19
2020-10-17T12:00:00,11.0,21
2020-10-17T13:00:00,13.0,23
2020-10-17T14:00:00,15.0,24
2020-10-17T15:00:00,16.0,25
2020-10-17T16:00:00,18.0,25
2020-10-17T17:00:00,21.0,24
2020-10-17T18:00:00,23.0,22
2020-10-17T19:00:00,25.0,20
2020-10-17T20:00:00,27.0,18
2020-10-17T21:00:00,28.0,16
2020-10-17T22:00:00,30.0,12
2020-10-17T23:00:00,30.0,9
2020-10-18T00:00:00,30.0,6
2020-10-18T01:00:00,30.0,5
2020-10-18T02:00:00,30.0,3
2020-10-18T03:00:00,30.0,1
2020-10-18T04:00:00,30.0,0
2020-10-18T05:00:00,30.0,0
2020-10-18T06:00:00,30.0,0
2020-10-18T07:00:00,30.0,2
2020-10-18T08:00:00,29.0,6
2020-10-18T09:00:00,29.0,9
2020-10-18T10:00:00,28.0,13
2020-10-18T11:00:00,28.0,16
2020-10-18T12:00:00,27.0,19
2020-10-18T13:00:00,26.0,23
2020-10-18T14:00:00,25.0,26
2020-10-18T15:00:00,25.0,27
2020-10-18T16:00:00,23.0,27
2020-10-18T17:00:00,22.0,26
2020-10-18T18:00:00,20.0,24
2020-10-18T19:00:00,19.0,22
2020-10-18T20:00:00,18.0,20
2020-10-18T21:00:00,18.0,17
2020-10-18T22:00:00,18.0,14
2020-10-18T23:00:00,18.0,11
2020-10-19T00:00:00,19.0,8
2020-10-19T01:00:00,20.0,6
2020-10-19T02:00:00,20.0,4
2020-10-19T03:00:00,20.0,2
2020-10-19T04:00:00,20.0,0
2020-10-19T05:00:00,21.0,0
2020-10-19T06:00:00,21.0,0
2020-10-19T07:00:00,22.0,1
2020-10-19T08:00:00,22.0,3
2020-10-19T09:00:00,23.0,6
2020-10-19T10:00:00,22.0,9
2020-10-19T11:00:00,22.0,13
2020-10-19T12:00:00,22.0,18
2020-10-19T13:00:00,22.0,21
2020-10-19T14:00:00,21.0,24
2020-10-19T15:00:00,21.0,26
2020-10-19T16:00:00,20.0,28
2020-10-19T17:00:00,20.0,28
2020-10-19T18:00:00,20.0,26
2020-10-19T19:00:00,19.0,25
2020-10-19T20:00:00,19.0,23
2020-10-19T21:00:00,19.0,22
2020-10-19T22:00:00,18.0,21
2020-10-19T23:00:00,18.0,20
2020-10-20T00:00:00,18.0,19
2020-10-20T01:00:00,16.0,19
2020-10-20T02:00:00,17.0,18
2020-10-20T03:00:00,18.0,16
2020-10-20T04:00:00,18.0,13
2020-10-20T05:00:00,19.0,11
2020-10-20T06:00:00,20.0,10
2020-10-20T07:00:00,20.0,10
2020-10-20T08:00:00,20.0,9
2020-10-20T09:00:00,20.0,9
2020-10-20T10:00:00,21.0,9
2020-10-20T11:00:00,21.0,10
2020-10-20T12:00:00,21.0,12
2020-10-20T13:00:00,22.0,14
2020-10-20T14:00:00,22.0,13
2020-10-20T15:00:00,22.0,12
2020-10-20T16:00:00,22.0,12
2020-10-20T17:00:00,21.0,11
2020-10-20T18:00:00,20.0,9
2020-10-20T19:00:00,20.0,7
2020-10-20T20:00:00,19.0,6
2020-10-20T21:00:00,18.0,4
2020-10-20T22:00:00,18.0,3
2020-10-20T23:00:00,18.0,3
2020-10-21T00:00:00,17.0,2
2020-10-21T01:00:00,18.0,2
2020-10-21T02:00:00,16.0,3
2020-10-21T03:00:00,14.0,5
2020-10-21T04:00:00,13.0,6
2020-10-21T05:00:00,12.0,7
2020-10-21T06:00:00,11.0,8
2020-10-21T07:00:00,10.0,9
2020-10-21T08:00:00,10.0,9
2020-10-21T09:00:00,9.0,10
2020-10-21T10:00:00,8.0,11
2020-10-21T11:00:00,8.0,11
2020-10-21T12:00:00,7.0,12
2020-10-21T13:00:00,6.0,13
2020-10-21T14:00:00,6.0,13
2020-10-21T15:00:00,7.0,12
2020-10-21T16:00:00,8.0,11
2020-10-21T17:00:00,8.0,10
2020-10-21T18:00:00,9.0,8
2020-10-21T19:00:00,10.0,6
2020-10-21T20:00:00,11.0,5
2020-10-21T21:00:00,12.0,3
2020-10-21T22:00:00,12.0,2
