datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2019-05-16T00:00:00,72.5,72.5,72.5,63.7,73.88,,6.0,,176.0,,0.0,,0.0,9.9,0.0,1009.1,Clear
2019-05-16T01:00:00,71.2,71.2,71.2,63.4,76.24,,7.0,18.3,199.0,,0.0,,0.0,9.9,0.0,1009.0,Clear
2019-05-16T02:00:00,71.7,71.7,71.7,62.9,73.7,,10.3,,208.0,,0.0,,0.0,9.9,0.0,1008.9,Clear
2019-05-16T03:00:00,71.3,71.3,71.3,62.2,72.95,,9.8,,229.0,,0.0,,0.0,9.9,0.0,1009.0,Clear
2019-05-16T04:00:00,70.5,70.5,70.5,61.0,72.03,,9.3,,220.0,,0.0,,0.0,9.9,0.0,1009.0,Clear
2019-05-16T05:00:00,67.5,67.5,67.5,59.8,76.25,,7.2,17.2,219.0,,0.0,,0.0,9.9,0.0,1009.0,Clear
2019-05-16T06:00:00,65.9,65.9,65.9,59.2,78.73,,7.1,,214.0,,0.0,,0.0,9.9,0.0,1008.8,Clear
2019-05-16T07:00:00,68.4,68.4,68.4,60.9,76.99,,9.2,,214.0,,0.0,,0.0,9.9,0.0,1008.9,Clear
2019-05-16T08:00:00,72.3,72.3,72.3,61.1,67.83,,9.3,23.0,227.0,,0.0,,0.0,9.9,0.0,1009.0,Clear
2019-05-16T09:00:00,74.7,74.7,74.7,62.4,65.55,,11.8,19.9,220.0,,0.0,,0.0,9.9,0.0,1008.8,Clear
2019-05-16T10:00:00,80.6,80.6,80.6,62.8,54.75,81.9,16.9,22.7,219.0,,0.0,,0.0,9.9,2.5,1008.1,Clear
2019-05-16T11:00:00,83.7,83.7,83.7,62.9,49.65,84.7,14.0,27.1,225.0,,0.0,,0.0,9.9,2.5,1007.8,Clear
2019-05-16T12:00:00,85.1,85.1,85.1,64.2,49.72,86.5,15.0,24.8,211.0,,0.0,,0.0,9.9,0.0,1007.6,Clear
2019-05-16T13:00:00,87.1,87.1,87.1,63.6,45.58,88.2,16.8,26.7,210.0,,0.0,,0.0,9.9,0.0,1007.0,Clear
2019-05-16T14:00:00,88.7,88.7,88.7,63.6,43.37,89.8,18.3,30.5,210.0,,0.0,,0.0,9.9,0.0,1006.3,Clear
2019-05-16T15:00:00,88.5,88.5,88.5,64.1,44.43,89.9,21.4,30.5,203.0,,0.0,,0.0,9.9,0.0,1006.0,Clear
2019-05-16T16:00:00,90.2,90.2,90.2,60.9,37.63,90.2,19.4,32.4,214.0,,0.0,,0.0,9.9,0.0,1005.2,Clear
2019-05-16T17:00:00,89.6,89.6,89.6,59.6,36.7,89.1,21.0,31.8,202.0,,0.0,,0.0,9.9,0.0,1004.8,Clear
2019-05-16T18:00:00,88.3,88.3,88.3,62.1,41.63,88.8,20.9,32.3,212.0,,0.0,,0.0,9.9,0.0,1004.5,Clear
2019-05-16T19:00:00,86.3,86.3,86.3,60.4,41.8,86.2,16.4,31.0,204.0,,0.0,,0.0,9.9,0.0,1004.5,Clear
2019-05-16T20:00:00,81.4,81.4,81.4,61.6,50.97,82.3,10.5,25.8,209.0,,0.0,,0.0,9.9,0.0,1004.7,Clear
2019-05-16T21:00:00,78.6,78.6,78.6,62.3,57.45,,10.4,18.3,202.0,,0.0,,0.0,9.9,0.0,1004.9,Clear
2019-05-16T22:00:00,77.3,77.3,77.3,62.3,59.94,,11.3,19.7,201.0,,0.0,,0.0,9.9,0.0,1005.0,Clear
2019-05-16T23:00:00,76.8,76.8,76.8,61.7,59.75,,13.4,21.6,201.0,,0.0,,0.0,9.9,0.0,1004.6,Clear
2019-05-17T00:00:00,75.6,75.6,75.6,62.3,63.42,,13.6,24.2,195.0,,0.0,,0.0,9.9,0.0,1004.5,Clear
2019-05-17T01:00:00,74.1,74.1,74.1,62.4,66.87,,9.7,20.8,195.0,,0.0,,0.0,9.9,0.0,1004.6,Clear
2019-05-17T02:00:00,73.4,73.4,73.4,62.8,69.54,,11.9,17.2,205.0,,0.0,,0.0,9.9,0.0,1004.6,Clear
2019-05-17T03:00:00,72.4,72.4,72.4,63.4,73.39,,11.0,,201.0,,0.0,,0.0,9.9,0.0,1004.3,Clear
2019-05-17T04:00:00,71.6,71.6,71.6,62.2,72.33,,9.8,17.2,202.0,,0.0,,0.0,9.9,0.0,1004.3,Clear
2019-05-17T05:00:00,70.2,70.2,70.2,61.6,74.1,,11.3,23.0,209.0,,0.0,,0.0,9.9,0.0,1004.0,Clear
2019-05-17T06:00:00,69.2,69.2,69.2,61.6,76.77,,8.1,,197.0,,0.0,,0.0,9.9,0.0,1004.1,Clear
2019-05-17T07:00:00,69.2,69.2,69.2,61.6,76.77,,10.5,19.7,194.0,,0.0,,0.0,9.9,0.0,1004.3,Clear
2019-05-17T08:00:00,71.4,71.4,71.4,62.3,73.13,,10.7,20.8,209.0,,0.0,,0.0,9.9,0.0,1005.2,Clear
2019-05-17T09:00:00,73.2,73.2,73.2,63.5,71.78,,10.5,19.4,197.0,,0.0,,0.0,9.9,0.0,1005.4,Clear
2019-05-17T10:00:00,77.3,77.3,77.3,64.3,64.27,,14.6,24.0,197.0,,0.0,,0.0,9.9,0.0,1005.0,Clear
2019-05-17T11:00:00,80.0,80.0,80.0,65.5,61.41,,16.9,21.7,177.0,,0.0,,0.0,9.9,0.0,1004.6,Clear
2019-05-17T12:00:00,82.1,82.1,82.1,66.2,58.64,84.3,19.2,30.0,187.0,,0.0,,0.0,9.9,13.3,1003.9,Clear
2019-05-17T13:00:00,83.0,83.0,83.0,66.7,57.97,85.5,18.3,31.7,189.0,,0.0,,0.0,9.9,40.0,1003.6,Partially cloudy
2019-05-17T14:00:00,83.6,83.6,83.6,66.2,55.87,85.9,20.2,33.5,191.0,,0.0,,0.0,9.9,42.1,1003.1,Partially cloudy
2019-05-17T15:00:00,84.0,84.0,84.0,65.5,53.86,85.9,18.7,33.2,192.0,,0.0,,0.0,9.9,35.5,1002.8,Partially cloudy
2019-05-17T16:00:00,85.5,85.5,85.5,66.1,52.32,87.8,22.1,32.2,193.0,,0.0,,0.0,9.9,56.8,1002.2,Partially cloudy
2019-05-17T17:00:00,84.8,84.8,84.8,63.6,49.13,85.9,18.7,32.2,189.0,,0.0,,0.0,9.9,39.6,1001.5,Partially cloudy
2019-05-17T18:00:00,83.1,83.1,83.1,61.8,48.7,83.8,17.1,31.6,187.0,,0.0,,0.0,9.9,14.8,1001.2,Clear
2019-05-17T19:00:00,81.5,81.5,81.5,61.6,50.99,82.4,15.7,28.9,182.0,,0.0,,0.0,9.9,25.4,1001.7,Partially cloudy
2019-05-17T20:00:00,79.0,79.0,79.0,62.9,57.7,,11.9,19.3,171.0,,0.0,,0.0,9.9,27.6,1001.1,Partially cloudy
2019-05-17T21:00:00,77.9,77.9,77.9,62.4,58.86,,14.9,22.8,164.0,,0.0,,0.0,9.9,63.2,1001.1,Partially cloudy
2019-05-17T22:00:00,76.1,76.1,76.1,62.2,62.12,,18.6,28.2,166.0,,0.0,,0.0,9.9,13.5,1001.3,Clear
2019-05-17T23:00:00,74.9,74.9,74.9,62.2,64.79,,15.0,27.3,170.0,,0.0,,0.0,9.9,67.2,1002.0,Partially cloudy
