datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Wind Speed,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2019-08-01T00:00:00,72.6,72.6,72.6,64.4,75.5,11.6,103.0,0.0,,0.0,9.9,12.3,1015.4,Clear
2019-08-01T01:00:00,71.3,71.3,71.3,64.8,79.94,6.6,118.0,0.0,,0.0,9.9,0.0,1015.0,Clear
2019-08-01T02:00:00,70.3,70.3,70.3,66.0,86.39,9.4,98.0,0.0,,0.0,9.9,0.0,1014.8,Clear
2019-08-01T03:00:00,70.9,70.9,70.9,65.4,82.62,11.0,96.0,0.0,,0.0,9.9,49.3,1016.5,Partially cloudy
2019-08-01T04:00:00,70.0,70.0,70.0,66.5,88.57,7.6,122.0,0.0,,0.0,9.9,37.3,1016.5,Partially cloudy
2019-08-01T05:00:00,69.9,69.9,69.9,66.0,87.5,10.1,117.0,0.0,,0.0,9.9,30.9,1016.2,Partially cloudy
2019-08-01T06:00:00,69.9,69.9,69.9,66.0,87.45,8.5,117.0,0.0,,0.0,9.9,27.1,1016.4,Partially cloudy
2019-08-01T07:00:00,70.1,70.1,70.1,66.4,88.27,9.4,125.0,0.0,,0.0,9.9,24.6,1016.8,Clear
2019-08-01T08:00:00,72.2,72.2,72.2,67.0,83.82,9.4,125.0,0.0,,0.0,9.9,24.6,1017.4,Clear
2019-08-01T09:00:00,75.0,75.0,75.0,67.1,76.51,11.1,128.0,0.0,,0.0,9.9,35.4,1017.5,Partially cloudy
2019-08-01T10:00:00,77.5,77.5,77.5,66.1,67.88,16.2,133.0,0.0,,0.0,9.9,61.2,1017.8,Partially cloudy
2019-08-01T11:00:00,82.5,82.5,82.5,67.2,59.97,14.3,144.0,0.0,,0.0,9.9,49.6,1017.8,Partially cloudy
2019-08-01T12:00:00,84.3,84.3,84.3,67.1,56.46,14.0,144.0,0.0,,0.0,9.9,47.5,1017.6,Partially cloudy
2019-08-01T13:00:00,86.0,86.0,86.0,67.4,53.94,14.1,147.0,0.0,,0.0,9.9,44.1,1017.4,Partially cloudy
2019-08-01T14:00:00,88.3,88.3,88.3,67.9,51.1,15.3,130.0,0.0,,0.0,9.9,54.3,1016.6,Partially cloudy
2019-08-01T15:00:00,90.2,90.2,90.2,68.0,48.25,10.4,148.0,0.0,,0.0,9.9,43.9,1015.6,Partially cloudy
2019-08-01T16:00:00,89.3,89.3,89.3,68.1,49.85,11.2,141.0,0.0,,0.0,9.9,36.9,1015.2,Partially cloudy
2019-08-01T17:00:00,85.2,85.2,85.2,68.8,57.98,11.7,112.0,0.0,,0.0,9.9,59.8,1015.9,Partially cloudy
2019-08-01T18:00:00,82.1,82.1,82.1,69.5,65.74,11.9,97.0,0.0,,0.0,9.9,26.1,1015.7,Partially cloudy
2019-08-01T19:00:00,80.6,80.6,80.6,70.1,70.38,10.0,107.0,0.0,,0.0,9.9,38.6,1015.4,Partially cloudy
2019-08-01T20:00:00,79.2,79.2,79.2,70.0,73.58,10.8,109.0,0.0,,0.0,9.9,18.0,1014.8,Clear
2019-08-01T21:00:00,77.3,77.3,77.3,70.6,79.84,8.9,96.0,0.0,,0.0,9.9,20.2,1015.8,Clear
2019-08-01T22:00:00,77.2,77.2,77.2,70.6,80.14,8.2,97.0,0.0,,0.0,9.9,60.7,1017.1,Partially cloudy
2019-08-01T23:00:00,76.3,76.3,76.3,70.5,82.42,10.0,113.0,0.0,,0.0,9.9,40.4,1016.8,Partially cloudy
2019-08-02T00:00:00,76.6,76.6,76.6,69.9,79.87,9.3,118.0,0.0,,0.0,9.9,64.0,1017.3,Partially cloudy
2019-08-02T01:00:00,75.4,75.4,75.4,69.9,82.94,9.2,107.0,0.0,,0.0,9.9,51.8,1017.0,Partially cloudy
2019-08-02T02:00:00,74.3,74.3,74.3,70.4,87.81,7.3,118.0,0.0,,0.0,9.9,39.7,1016.1,Partially cloudy
2019-08-02T03:00:00,73.7,73.7,73.7,70.4,89.56,6.8,87.0,0.0,,0.0,9.9,61.8,1016.8,Partially cloudy
2019-08-02T04:00:00,73.0,73.0,73.0,70.5,91.84,6.0,144.0,0.07,,0.0,7.3,48.1,1016.5,Rain Partially cloudy
2019-08-02T05:00:00,72.8,72.8,72.8,70.1,91.15,8.0,109.0,0.08,,0.0,7.9,52.7,1016.2,Rain Partially cloudy
2019-08-02T06:00:00,71.9,71.9,71.9,70.5,95.27,2.4,38.0,0.2,,0.0,6.4,50.0,1017.4,Rain Partially cloudy
2019-08-02T07:00:00,71.4,71.4,71.4,69.9,94.94,9.8,126.0,0.27,,0.0,6.0,52.8,1016.3,Rain Partially cloudy
2019-08-02T08:00:00,71.5,71.5,71.5,69.4,93.0,9.4,66.0,0.12,,0.0,5.2,51.8,1017.1,Rain Partially cloudy
2019-08-02T09:00:00,70.6,70.6,70.6,68.9,94.46,12.0,117.0,0.05,,0.0,9.9,59.8,1016.3,Rain Partially cloudy
2019-08-02T10:00:00,71.4,71.4,71.4,69.5,93.59,4.8,175.0,0.01,,0.0,9.9,65.2,1016.1,Rain Partially cloudy
2019-08-02T11:00:00,74.4,74.4,74.4,71.1,89.42,6.6,164.0,0.0,,0.0,9.9,67.4,1016.4,Partially cloudy
2019-08-02T12:00:00,74.9,74.9,74.9,70.5,86.16,4.1,140.0,0.0,,0.0,9.9,54.4,1016.9,Partially cloudy
2019-08-02T13:00:00,74.4,74.4,74.4,69.9,85.96,4.9,151.0,0.0,,0.0,9.9,69.8,1016.7,Partially cloudy
2019-08-02T14:00:00,75.0,75.0,75.0,70.5,86.13,6.1,112.0,0.06,,0.0,7.3,47.3,1016.8,Rain Partially cloudy
