datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Wind Speed,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2019-07-01T00:00:00,76.5,76.5,76.5,69.4,78.74,7.2,171.0,0.0,,0.0,9.9,0.0,1016.0,Clear
2019-07-01T01:00:00,74.8,74.8,74.8,69.3,83.07,6.6,184.0,0.0,,0.0,9.9,0.0,1016.4,Clear
2019-07-01T02:00:00,74.4,74.4,74.4,68.7,82.41,6.2,188.0,0.0,,0.0,9.9,0.0,1016.0,Clear
2019-07-01T03:00:00,73.5,73.5,73.5,68.6,84.68,6.7,206.0,0.0,,0.0,9.9,0.0,1015.5,Clear
2019-07-01T04:00:00,73.1,73.1,73.1,68.0,83.97,5.1,193.0,0.0,,0.0,9.9,0.0,1015.0,Clear
2019-07-01T05:00:00,71.1,71.1,71.1,67.9,89.75,4.0,212.0,0.0,,0.0,9.9,0.0,1015.5,Clear
2019-07-01T06:00:00,69.9,69.9,69.9,67.2,91.14,3.0,255.0,0.0,,0.0,9.9,0.0,1015.5,Clear
2019-07-01T07:00:00,71.9,71.9,71.9,68.5,88.98,2.0,261.0,0.0,,0.0,9.9,0.0,1016.5,Clear
2019-07-01T08:00:00,75.0,75.0,75.0,68.6,80.66,6.4,196.0,0.0,,0.0,9.9,0.0,1016.7,Clear
2019-07-01T09:00:00,79.0,79.0,79.0,69.9,73.72,8.2,209.0,0.0,,0.0,9.9,0.0,1016.5,Clear
2019-07-01T10:00:00,82.5,82.5,82.5,70.0,66.16,11.3,219.0,0.0,,0.0,9.9,0.0,1016.0,Clear
2019-07-01T11:00:00,84.1,84.1,84.1,69.9,62.59,11.1,218.0,0.0,,0.0,9.9,10.8,1015.5,Clear
2019-07-01T12:00:00,85.4,85.4,85.4,69.5,58.97,11.0,226.0,0.0,,0.0,9.9,22.2,1015.2,Clear
2019-07-01T13:00:00,86.9,86.9,86.9,68.5,54.58,10.9,192.0,0.0,,0.0,9.9,13.3,1014.9,Clear
2019-07-01T14:00:00,87.8,87.8,87.8,67.3,50.7,13.4,194.0,0.0,,0.0,9.9,34.5,1014.6,Partially cloudy
2019-07-01T15:00:00,89.4,89.4,89.4,68.7,50.73,9.9,186.0,0.0,,0.0,9.9,25.6,1014.1,Partially cloudy
2019-07-01T16:00:00,89.9,89.9,89.9,67.9,48.49,11.9,180.0,0.0,,0.0,9.9,0.0,1013.5,Clear
2019-07-01T17:00:00,89.6,89.6,89.6,68.0,49.08,14.3,188.0,0.0,,0.0,9.9,0.0,1012.8,Clear
2019-07-01T18:00:00,88.9,88.9,88.9,68.4,50.98,11.2,185.0,0.0,,0.0,9.9,0.0,1012.5,Clear
2019-07-01T19:00:00,88.2,88.2,88.2,66.9,49.36,11.2,182.0,0.0,,0.0,9.9,0.0,1011.6,Clear
2019-07-01T20:00:00,86.6,86.6,86.6,68.0,54.18,9.5,171.0,0.0,,0.0,9.9,0.0,1011.4,Clear
2019-07-01T21:00:00,81.8,81.8,81.8,69.4,65.95,7.1,177.0,0.0,,0.0,9.9,0.0,1011.4,Clear
2019-07-01T22:00:00,78.1,78.1,78.1,69.9,75.94,0.8,332.0,0.0,,0.0,9.9,0.0,1012.2,Clear
2019-07-01T23:00:00,76.5,76.5,76.5,69.9,80.31,1.8,102.0,0.0,,0.0,9.9,0.0,1013.1,Clear
2019-07-02T00:00:00,77.5,77.5,77.5,69.9,77.48,6.3,172.0,0.0,,0.0,9.9,0.0,1012.9,Clear
2019-07-02T01:00:00,76.4,76.4,76.4,69.4,78.88,5.8,182.0,0.0,,0.0,9.9,0.0,1012.8,Clear
2019-07-02T02:00:00,74.2,74.2,74.2,69.4,84.75,5.1,210.0,0.0,,0.0,9.9,0.0,1013.5,Clear
2019-07-02T03:00:00,73.2,73.2,73.2,69.3,87.55,2.7,250.0,0.0,,0.0,9.9,0.0,1013.0,Clear
2019-07-02T04:00:00,73.6,73.6,73.6,69.3,86.17,5.7,192.0,0.0,,0.0,9.9,0.0,1012.4,Clear
2019-07-02T05:00:00,72.9,72.9,72.9,68.6,86.56,6.2,202.0,0.0,,0.0,9.9,0.0,1012.5,Clear
2019-07-02T06:00:00,72.8,72.8,72.8,69.3,88.72,7.0,229.0,0.0,,0.0,9.9,0.0,1012.8,Clear
2019-07-02T07:00:00,73.6,73.6,73.6,69.4,86.73,2.7,271.0,0.0,,0.0,9.9,0.0,1012.4,Clear
2019-07-02T08:00:00,76.8,76.8,76.8,70.0,79.5,5.8,207.0,0.0,,0.0,9.9,0.0,1012.2,Clear
2019-07-02T09:00:00,80.7,80.7,80.7,71.2,72.98,7.0,223.0,0.0,,0.0,9.9,0.0,1012.4,Clear
2019-07-02T10:00:00,83.2,83.2,83.2,71.2,67.24,6.4,205.0,0.0,,0.0,9.9,0.0,1012.1,Clear
2019-07-02T11:00:00,86.5,86.5,86.5,71.2,60.62,7.9,198.0,0.0,,0.0,9.9,0.0,1011.6,Clear
2019-07-02T12:00:00,88.2,88.2,88.2,69.9,54.83,8.6,212.0,0.0,,0.0,9.9,13.3,1011.6,Clear
2019-07-02T13:00:00,88.0,88.0,88.0,69.6,54.54,9.3,194.0,0.0,,0.0,9.9,51.9,1011.4,Partially cloudy
2019-07-02T14:00:00,90.3,90.3,90.3,70.0,51.58,8.3,158.0,0.0,,0.0,9.9,17.1,1011.1,Clear
2019-07-02T15:00:00,90.9,90.9,90.9,69.0,48.69,9.4,171.0,0.0,,0.0,9.9,0.0,1010.7,Clear
2019-07-02T16:00:00,91.6,91.6,91.6,68.8,47.38,8.9,150.0,0.0,,0.0,9.9,2.5,1009.9,Clear
2019-07-02T17:00:00,90.6,90.6,90.6,69.5,50.08,10.5,153.0,0.0,,0.0,9.9,19.8,1009.3,Clear
2019-07-02T18:00:00,89.8,89.8,89.8,71.1,54.23,11.4,172.0,0.0,,0.0,9.9,37.6,1008.6,Partially cloudy
2019-07-02T19:00:00,87.7,87.7,87.7,70.1,56.08,10.3,167.0,0.0,,0.0,9.9,0.0,1008.4,Clear
2019-07-02T20:00:00,83.2,83.2,83.2,70.6,65.82,3.9,150.0,0.0,,0.0,9.9,0.0,1008.5,Clear
2019-07-02T21:00:00,80.8,80.8,80.8,70.6,71.28,5.1,158.0,0.0,,0.0,9.9,0.0,1008.8,Clear
2019-07-02T22:00:00,79.8,79.8,79.8,67.4,65.86,6.3,153.0,0.0,,0.0,9.9,0.0,1009.5,Clear
2019-07-02T23:00:00,79.9,79.9,79.9,70.4,72.84,8.2,176.0,0.0,,0.0,9.9,0.0,1010.0,Clear
2019-07-03T00:00:00,78.4,78.4,78.4,67.3,68.88,8.0,199.0,0.0,,0.0,9.9,15.3,1010.6,Clear
2019-07-03T01:00:00,76.0,76.0,76.0,67.3,74.6,6.8,217.0,0.0,,0.0,9.9,0.0,1010.5,Clear
2019-07-03T02:00:00,73.5,73.5,73.5,67.8,82.4,2.5,252.0,0.0,,0.0,9.9,0.0,1009.7,Clear
2019-07-03T03:00:00,72.5,72.5,72.5,67.1,83.3,4.9,190.0,0.0,,0.0,9.9,0.0,1009.5,Clear
