datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Wind Speed,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2021-06-01T00:00:00,57.8,57.8,57.8,56.5,95.55,0.6,7.0,0.0,,0.0,6.6,93.7,1023.1,Overcast
2021-06-01T01:00:00,58.4,58.4,58.4,57.1,95.67,0.6,8.0,0.0,,0.0,5.9,72.7,1022.7,Partially cloudy
2021-06-01T02:00:00,58.4,58.4,58.4,57.1,95.67,1.8,23.0,0.0,,0.0,5.9,100.0,1022.5,Overcast
2021-06-01T03:00:00,57.9,57.9,57.9,57.2,97.59,2.2,21.0,0.0,,0.0,4.9,100.0,1022.0,Overcast
2021-06-01T04:00:00,57.9,57.9,57.9,57.1,97.47,3.4,12.0,0.0,,0.0,5.6,100.0,1021.9,Overcast
2021-06-01T05:00:00,57.9,57.9,57.9,57.1,97.47,0.4,5.0,0.0,,0.0,5.2,100.0,1021.9,Overcast
2021-06-01T06:00:00,57.9,57.9,57.9,57.1,97.47,0.0,0.0,0.0,,0.0,4.9,100.0,1021.7,Overcast
2021-06-01T07:00:00,57.9,57.9,57.9,57.2,97.62,2.2,39.0,0.0,,0.0,3.7,100.0,1022.0,Overcast
2021-06-01T08:00:00,58.4,58.4,58.4,57.2,95.82,3.6,25.0,0.0,,0.0,4.6,100.0,1022.2,Overcast
2021-06-01T09:00:00,59.7,59.7,59.7,57.9,93.83,3.0,34.0,0.0,,0.0,4.4,100.0,1022.2,Overcast
2021-06-01T10:00:00,62.8,62.8,62.8,59.7,89.58,2.4,19.0,0.0,,0.0,9.9,95.3,1022.0,Overcast
2021-06-01T11:00:00,64.6,64.6,64.6,58.3,80.01,3.9,36.0,0.0,,0.0,9.9,100.0,1021.7,Overcast
2021-06-01T12:00:00,66.3,66.3,66.3,58.9,77.04,4.1,170.0,0.0,,0.0,7.9,100.0,1021.4,Overcast
