datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Wind Speed,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2021-03-16T00:00:00,46.4,46.4,46.4,44.3,92.21,2.1,309.0,0.0,,0.0,5.7,71.8,1011.3,Partially cloudy
2021-03-16T01:00:00,46.2,46.2,46.2,43.6,90.62,2.2,318.0,0.0,,0.0,4.2,71.4,1011.4,Partially cloudy
2021-03-16T02:00:00,43.0,43.0,43.0,40.5,90.55,0.9,0.0,0.0,,0.0,1.4,57.9,1011.2,Partially cloudy
2021-03-16T03:00:00,41.0,41.0,41.0,39.5,94.11,0.5,8.0,0.0,,0.0,0.3,46.2,1010.9,Partially cloudy
2021-03-16T04:00:00,43.2,43.2,43.2,41.8,94.79,1.9,72.0,0.0,,0.0,0.3,49.4,1010.9,Partially cloudy
2021-03-16T05:00:00,42.9,42.9,42.9,41.1,93.29,0.7,25.0,0.0,,0.0,0.1,49.4,1011.1,Partially cloudy
2021-03-16T06:00:00,43.4,43.4,43.4,41.7,93.65,1.0,13.0,0.0,,0.0,0.9,49.4,1011.1,Partially cloudy
2021-03-16T07:00:00,43.9,43.9,43.9,42.5,94.83,3.5,52.0,0.0,,0.0,3.9,73.0,1011.3,Partially cloudy
2021-03-16T08:00:00,44.1,44.1,44.1,42.5,93.98,3.9,83.0,0.0,,0.0,3.9,73.0,1011.3,Partially cloudy
2021-03-16T09:00:00,44.1,44.1,44.1,42.6,94.48,6.9,97.0,0.0,,0.0,3.1,73.0,1011.5,Partially cloudy
2021-03-16T10:00:00,44.2,44.2,44.2,42.6,94.18,7.5,101.0,0.0,,0.0,3.8,73.0,1012.2,Partially cloudy
2021-03-16T11:00:00,46.1,46.1,46.1,43.5,90.37,8.1,110.0,0.0,,0.0,6.6,73.0,1012.6,Partially cloudy
2021-03-16T12:00:00,47.8,47.8,47.8,43.7,85.62,8.2,98.0,0.0,,0.0,9.9,73.0,1012.2,Partially cloudy
2021-03-16T13:00:00,49.7,49.7,49.7,43.6,79.52,9.0,90.0,0.0,,0.0,5.5,73.0,1011.6,Partially cloudy
2021-03-16T14:00:00,51.8,51.8,51.8,43.7,73.82,9.6,93.0,0.0,,0.0,9.9,67.7,1011.1,Partially cloudy
2021-03-16T15:00:00,54.7,54.7,54.7,44.3,67.78,10.7,99.0,0.0,,0.0,9.9,37.9,1010.0,Partially cloudy
2021-03-16T16:00:00,55.4,55.4,55.4,43.7,64.68,9.3,79.0,0.0,,0.0,9.9,35.4,1009.3,Partially cloudy
2021-03-16T17:00:00,56.1,56.1,56.1,43.8,63.3,8.1,49.0,0.0,,0.0,9.9,35.4,1009.5,Partially cloudy
2021-03-16T18:00:00,55.3,55.3,55.3,43.2,63.69,9.0,52.0,0.0,,0.0,9.9,33.5,1009.2,Partially cloudy
2021-03-16T19:00:00,53.4,53.4,53.4,43.6,69.35,6.9,49.0,0.0,,0.0,9.9,51.2,1009.7,Partially cloudy
2021-03-16T20:00:00,50.2,50.2,50.2,43.7,78.29,10.0,34.0,0.0,,0.0,9.9,68.7,1010.4,Partially cloudy
2021-03-16T21:00:00,47.9,47.9,47.9,43.1,83.2,10.1,38.0,0.0,,0.0,9.9,73.0,1011.5,Partially cloudy
2021-03-16T22:00:00,47.3,47.3,47.3,41.7,80.94,8.3,22.0,0.0,,0.0,9.9,73.0,1012.7,Partially cloudy
2021-03-16T23:00:00,47.4,47.4,47.4,41.7,80.36,8.1,35.0,0.0,,0.0,9.9,73.0,1012.9,Partially cloudy
2021-03-17T00:00:00,45.9,45.9,45.9,41.1,83.27,9.2,43.0,0.0,,0.0,9.9,60.7,1011.8,Partially cloudy
2021-03-17T01:00:00,46.1,46.1,46.1,40.4,80.35,9.0,47.0,0.0,,0.0,9.9,73.0,1012.0,Partially cloudy
2021-03-17T02:00:00,45.4,45.4,45.4,40.3,82.09,9.1,51.0,0.0,,0.0,9.9,68.7,1011.9,Partially cloudy
2021-03-17T03:00:00,44.6,44.6,44.6,39.8,83.22,6.2,39.0,0.05,,0.0,9.9,73.0,1011.7,Rain Partially cloudy
2021-03-17T04:00:00,43.4,43.4,43.4,39.8,87.25,9.1,15.0,0.12,,0.0,7.9,66.6,1010.6,Rain Partially cloudy
2021-03-17T05:00:00,43.3,43.3,43.3,41.7,93.96,7.3,21.0,0.14,,0.0,6.6,71.4,1011.2,Rain Partially cloudy
2021-03-17T06:00:00,43.4,43.4,43.4,41.8,94.12,10.3,12.0,0.18,,0.0,4.7,73.0,1010.9,Rain Partially cloudy
2021-03-17T07:00:00,42.9,42.9,42.9,41.7,95.51,12.5,29.0,0.11,,0.0,7.6,73.0,1010.2,Rain Partially cloudy
2021-03-17T08:00:00,42.8,42.8,42.8,41.0,93.31,18.5,38.0,0.01,,0.0,8.3,73.0,1009.4,Rain Partially cloudy
2021-03-17T09:00:00,42.4,42.4,42.4,41.0,94.62,15.8,34.0,0.0,,0.0,6.8,73.0,1009.9,Partially cloudy
2021-03-17T10:00:00,42.0,42.0,42.0,40.2,93.52,13.6,23.0,0.0,,0.0,7.4,73.0,1011.3,Partially cloudy
2021-03-17T11:00:00,41.5,41.5,41.5,37.8,86.58,15.2,13.0,0.0,,0.0,7.4,73.0,1010.9,Partially cloudy
2021-03-17T12:00:00,39.8,39.8,39.8,36.7,88.68,15.0,1.0,0.0,,0.0,7.3,73.0,1011.5,Partially cloudy
2021-03-17T13:00:00,38.5,38.5,38.5,35.4,88.73,16.6,7.0,0.0,,0.0,5.4,73.0,1012.2,Partially cloudy
2021-03-17T14:00:00,37.8,37.8,37.8,35.4,90.76,14.6,3.0,0.0,,0.0,5.8,73.0,1012.6,Partially cloudy
2021-03-17T15:00:00,37.6,37.6,37.6,34.7,89.13,17.3,12.0,0.01,,0.0,4.6,73.0,1012.3,Rain Partially cloudy
2021-03-17T16:00:00,37.6,37.6,37.6,34.6,89.03,17.3,10.0,0.01,,0.0,5.4,71.8,1011.9,Rain Partially cloudy
2021-03-17T17:00:00,36.8,36.8,36.8,34.1,89.73,13.9,11.0,0.03,,0.0,6.1,73.0,1012.2,Rain Partially cloudy
2021-03-17T18:00:00,36.3,36.3,36.3,34.5,93.11,14.8,3.0,0.04,,0.0,5.9,73.0,1012.1,Rain Partially cloudy
2021-03-17T19:00:00,36.9,36.9,36.9,34.5,90.93,12.6,1.0,0.05,,0.0,5.2,72.1,1012.5,Rain Partially cloudy
