datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Wind Speed,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2021-06-16T00:00:00,79.4,79.4,79.4,68.6,69.65,5.7,88.0,0.0,,0.0,9.9,0.0,1015.8,Clear
2021-06-16T01:00:00,76.9,76.9,76.9,67.2,72.04,3.1,65.0,0.0,,0.0,9.9,0.0,1015.6,Clear
2021-06-16T02:00:00,74.1,74.1,74.1,66.8,77.87,3.3,74.0,0.0,,0.0,9.9,0.0,1015.8,Clear
2021-06-16T03:00:00,72.2,72.2,72.2,66.1,81.32,4.9,57.0,0.0,,0.0,9.9,0.0,1015.7,Clear
2021-06-16T04:00:00,71.1,71.1,71.1,65.3,81.82,2.4,73.0,0.0,,0.0,9.9,0.0,1015.5,Clear
2021-06-16T05:00:00,69.5,69.5,69.5,64.6,84.48,2.0,75.0,0.0,,0.0,9.9,0.0,1015.7,Clear
2021-06-16T06:00:00,70.2,70.2,70.2,65.1,83.73,3.0,95.0,0.0,,0.0,9.9,0.0,1015.6,Clear
2021-06-16T07:00:00,68.8,68.8,68.8,64.6,86.6,1.5,51.0,0.0,,0.0,9.3,0.0,1015.6,Clear
2021-06-16T08:00:00,73.4,73.4,73.4,66.6,79.15,3.4,325.0,0.0,,0.0,9.9,0.0,1015.7,Clear
2021-06-16T09:00:00,80.4,80.4,80.4,66.7,63.14,2.7,264.0,0.0,,0.0,9.9,0.0,1015.7,Clear
2021-06-16T10:00:00,85.5,85.5,85.5,67.3,54.64,5.6,186.0,0.0,,0.0,9.9,0.0,1015.8,Clear
2021-06-16T11:00:00,89.4,89.4,89.4,68.5,50.32,6.0,226.0,0.0,,0.0,9.3,0.0,1015.5,Clear
2021-06-16T12:00:00,90.8,90.8,90.8,68.6,48.33,8.9,207.0,0.0,,0.0,9.9,0.0,1015.5,Clear
2021-06-16T13:00:00,92.6,92.6,92.6,68.6,45.69,5.9,215.0,0.0,,0.0,9.9,0.0,1015.1,Clear
2021-06-16T14:00:00,98.2,98.2,98.2,65.8,34.83,7.3,189.0,0.0,,0.0,9.9,0.0,1013.9,Clear
2021-06-16T15:00:00,98.4,98.4,98.4,68.2,37.77,8.3,135.0,0.0,,0.0,9.9,0.0,1013.5,Clear
2021-06-16T16:00:00,99.9,99.9,99.9,62.0,29.05,6.6,187.0,0.0,,0.0,9.9,0.0,1012.9,Clear
2021-06-16T17:00:00,100.5,100.5,100.5,61.9,28.38,9.7,191.0,0.0,,0.0,9.9,0.0,1012.6,Clear
2021-06-16T18:00:00,99.8,99.8,99.8,62.3,29.43,7.5,189.0,0.0,,0.0,9.9,0.0,1012.4,Clear
2021-06-16T19:00:00,97.4,97.4,97.4,65.5,35.39,8.2,179.0,0.0,,0.0,9.9,0.0,1012.2,Clear
2021-06-16T20:00:00,93.0,93.0,93.0,66.5,41.9,9.0,174.0,0.0,,0.0,9.9,0.0,1012.0,Clear
2021-06-16T21:00:00,88.1,88.1,88.1,67.0,49.7,6.7,174.0,0.0,,0.0,9.9,0.0,1011.9,Clear
2021-06-16T22:00:00,83.3,83.3,83.3,66.6,57.09,6.1,193.0,0.0,,0.0,9.9,0.0,1012.4,Clear
2021-06-16T23:00:00,82.3,82.3,82.3,66.0,57.87,8.0,201.0,0.0,,0.0,9.9,0.0,1012.9,Clear
2021-06-17T00:00:00,80.0,80.0,80.0,64.6,59.52,7.3,211.0,0.0,,0.0,9.9,0.0,1013.7,Clear
