datetime,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Wind Speed,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions
2021-05-01T00:00:00,66.1,66.1,66.1,42.9,43.02,11.6,212.0,0.0,,0.0,9.9,0.0,1016.7,Clear
2021-05-01T01:00:00,64.8,64.8,64.8,43.6,46.07,12.0,217.0,0.0,,0.0,9.9,0.0,1016.4,Clear
2021-05-01T02:00:00,60.5,60.5,60.5,44.1,54.59,9.7,219.0,0.0,,0.0,9.9,0.0,1015.9,Clear
2021-05-01T03:00:00,59.1,59.1,59.1,44.1,57.46,9.4,217.0,0.0,,0.0,9.9,0.0,1015.2,Clear
2021-05-01T04:00:00,61.2,61.2,61.2,44.8,54.91,10.0,219.0,0.0,,0.0,9.9,0.0,1014.8,Clear
2021-05-01T05:00:00,59.3,59.3,59.3,45.4,60.08,8.9,216.0,0.0,,0.0,9.9,0.0,1014.4,Clear
2021-05-01T06:00:00,57.0,57.0,57.0,44.8,63.76,7.9,218.0,0.0,,0.0,9.9,0.0,1013.8,Clear
2021-05-01T07:00:00,56.7,56.7,56.7,45.6,66.3,5.9,227.0,0.0,,0.0,9.9,0.0,1013.7,Clear
2021-05-01T08:00:00,60.8,60.8,60.8,46.3,58.71,8.1,219.0,0.0,,0.0,9.9,0.0,1013.9,Clear
2021-05-01T09:00:00,67.3,67.3,67.3,46.2,46.7,11.9,227.0,0.0,,0.0,9.9,0.0,1014.2,Clear
2021-05-01T10:00:00,73.7,73.7,73.7,46.1,37.48,21.2,219.0,0.0,,0.0,9.9,0.0,1013.7,Clear
2021-05-01T11:00:00,77.0,77.0,77.0,44.2,31.19,20.6,224.0,0.0,,0.0,9.9,0.0,1013.1,Clear
2021-05-01T12:00:00,79.9,79.9,79.9,44.4,28.52,22.9,210.0,0.0,,0.0,9.9,0.0,1012.2,Clear
2021-05-01T13:00:00,80.7,80.7,80.7,47.1,30.82,22.6,214.0,0.0,,0.0,9.9,0.0,1011.3,Clear
2021-05-01T14:00:00,82.0,82.0,82.0,46.2,28.53,20.6,210.0,0.0,,0.0,9.9,0.0,1010.0,Clear
2021-05-01T15:00:00,81.5,81.5,81.5,47.7,30.76,20.7,207.0,0.0,,0.0,9.9,0.0,1008.9,Clear
2021-05-01T16:00:00,82.7,82.7,82.7,46.0,27.74,17.0,202.0,0.0,,0.0,9.9,0.0,1007.8,Clear
2021-05-01T17:00:00,81.5,81.5,81.5,47.3,30.26,16.8,197.0,0.0,,0.0,9.9,0.0,1006.9,Clear
2021-05-01T18:00:00,80.7,80.7,80.7,50.3,34.74,20.0,203.0,0.0,,0.0,9.9,0.0,1006.3,Clear
2021-05-01T19:00:00,78.3,78.3,78.3,51.6,39.53,16.8,193.0,0.0,,0.0,9.9,0.0,1006.0,Clear
2021-05-01T20:00:00,73.6,73.6,73.6,57.2,56.44,15.5,195.0,0.0,,0.0,9.9,0.0,1005.6,Clear
2021-05-01T21:00:00,71.0,71.0,71.0,57.8,62.9,15.5,192.0,0.0,,0.0,9.9,0.0,1005.7,Clear
2021-05-01T22:00:00,68.6,68.6,68.6,59.7,73.2,13.4,195.0,0.0,,0.0,9.9,0.0,1005.9,Clear
2021-05-01T23:00:00,67.3,67.3,67.3,59.7,76.68,13.7,201.0,0.0,,0.0,9.9,0.0,1005.6,Clear
2021-05-02T00:00:00,65.9,65.9,65.9,59.7,80.25,14.1,197.0,0.0,,0.0,9.9,0.0,1004.8,Clear
2021-05-02T01:00:00,65.4,65.4,65.4,60.3,83.69,11.8,198.0,0.0,,0.0,9.9,0.0,1004.4,Clear
2021-05-02T02:00:00,65.3,65.3,65.3,60.3,83.91,14.2,200.0,0.0,,0.0,9.9,0.0,1003.6,Clear
2021-05-02T03:00:00,64.1,64.1,64.1,60.3,87.41,14.2,199.0,0.0,,0.0,9.9,0.0,1003.0,Clear
2021-05-02T04:00:00,63.5,63.5,63.5,60.3,89.15,12.7,199.0,0.0,,0.0,9.9,3.4,1002.8,Clear
2021-05-02T05:00:00,63.2,63.2,63.2,60.4,90.59,12.9,199.0,0.0,,0.0,9.9,57.2,1002.8,Partially cloudy
2021-05-02T06:00:00,64.7,64.7,64.7,60.3,85.7,14.1,208.0,0.0,,0.0,9.9,100.0,1002.3,Overcast
2021-05-02T07:00:00,64.7,64.7,64.7,60.3,85.51,9.8,203.0,0.0,,0.0,9.9,100.0,1002.2,Overcast
2021-05-02T08:00:00,65.9,65.9,65.9,59.5,80.04,12.5,200.0,0.0,,0.0,9.9,100.0,1002.2,Overcast
2021-05-02T09:00:00,66.5,66.5,66.5,60.3,80.38,12.0,183.0,0.0,,0.0,9.9,100.0,1001.8,Overcast
2021-05-02T10:00:00,67.8,67.8,67.8,59.6,75.14,14.3,203.0,0.0,,0.0,9.9,100.0,1001.7,Overcast
2021-05-02T11:00:00,67.9,67.9,67.9,59.6,74.79,16.0,183.0,0.0,,0.0,9.9,100.0,1001.6,Overcast
2021-05-02T12:00:00,70.5,70.5,70.5,59.7,68.56,14.6,190.0,0.0,,0.0,9.9,100.0,1001.3,Overcast
2021-05-02T13:00:00,74.3,74.3,74.3,60.9,62.96,14.8,196.0,0.0,,0.0,9.9,83.2,1000.3,Overcast
2021-05-02T14:00:00,75.1,75.1,75.1,59.7,58.91,12.0,183.0,0.0,,0.0,9.9,83.2,999.5,Overcast
2021-05-02T15:00:00,78.0,78.0,78.0,61.0,55.78,16.1,173.0,0.0,,0.0,9.9,59.0,999.1,Partially cloudy
2021-05-02T16:00:00,78.0,78.0,78.0,60.9,55.65,14.7,187.0,0.0,,0.0,9.9,75.8,998.4,Overcast
2021-05-02T17:00:00,76.3,76.3,76.3,59.7,56.38,13.3,199.0,0.0,,0.0,9.9,94.6,998.2,Overcast
2021-05-02T18:00:00,74.9,74.9,74.9,59.5,58.78,13.8,180.0,0.0,,0.0,9.9,83.2,998.0,Overcast
2021-05-02T19:00:00,72.4,72.4,72.4,59.7,64.31,14.8,163.0,0.0,,0.0,9.9,30.4,997.4,Partially cloudy
2021-05-02T20:00:00,69.9,69.9,69.9,59.7,70.23,9.2,173.0,0.0,,0.0,9.9,29.7,998.1,Partially cloudy
2021-05-02T21:00:00,66.2,66.2,66.2,59.0,77.83,6.2,195.0,0.0,,0.0,9.9,27.1,998.4,Partially cloudy
2021-05-02T22:00:00,65.5,65.5,65.5,59.0,79.64,11.5,169.0,0.0,,0.0,9.9,33.7,997.7,Partially cloudy
2021-05-02T23:00:00,63.7,63.7,63.7,59.7,86.77,6.9,197.0,0.0,,0.0,9.9,16.8,998.7,Clear
2021-05-03T00:00:00,63.6,63.6,63.6,59.7,87.01,6.0,193.0,0.0,,0.0,9.9,35.7,998.9,Partially cloudy
2021-05-03T01:00:00,64.2,64.2,64.2,60.9,89.04,6.2,206.0,0.0,,0.0,9.9,92.7,1000.2,Overcast
2021-05-03T02:00:00,64.2,64.2,64.2,60.9,89.14,2.6,270.0,0.0,,0.0,9.9,96.1,999.6,Overcast
2021-05-03T03:00:00,63.3,63.3,63.3,58.1,83.07,7.9,258.0,0.0,,0.0,9.9,100.0,998.8,Overcast
2021-05-03T04:00:00,62.0,62.0,62.0,58.1,86.94,4.2,354.0,0.0,,0.0,9.9,85.2,997.5,Overcast
2021-05-03T05:00:00,61.4,61.4,61.4,57.9,88.21,12.0,296.0,0.02,,0.0,9.2,100.0,998.1,Rain Overcast
2021-05-03T06:00:00,59.7,59.7,59.7,56.3,88.7,12.9,331.0,0.03,,0.0,9.9,98.7,999.4,Rain Overcast
2021-05-03T07:00:00,58.4,58.4,58.4,55.8,91.14,10.4,330.0,0.02,,0.0,8.9,94.0,1001.0,Rain Overcast
2021-05-03T08:00:00,58.4,58.4,58.4,55.2,88.99,11.6,338.0,0.01,,0.0,9.9,87.8,1002.6,Rain Overcast
2021-05-03T09:00:00,58.4,58.4,58.4,52.6,81.2,11.5,344.0,0.0,,0.0,9.9,94.0,1004.1,Overcast
2021-05-03T10:00:00,60.3,60.3,60.3,52.0,74.04,13.2,345.0,0.0,,0.0,9.9,92.7,1004.6,Overcast
2021-05-03T11:00:00,62.3,62.3,62.3,50.7,65.82,15.0,340.0,0.0,,0.0,9.9,33.7,1005.7,Partially cloudy
2021-05-03T12:00:00,65.2,65.2,65.2,50.0,57.87,12.7,340.0,0.0,,0.0,9.9,18.2,1006.8,Clear
2021-05-03T13:00:00,66.0,66.0,66.0,50.0,56.29,15.6,4.0,0.0,,0.0,9.9,16.8,1007.1,Clear
2021-05-03T14:00:00,68.0,68.0,68.0,50.8,54.26,16.1,10.0,0.0,,0.0,9.9,29.7,1007.1,Partially cloudy
2021-05-03T15:00:00,68.0,68.0,68.0,50.0,52.63,13.3,346.0,0.0,,0.0,9.9,31.7,1007.6,Partially cloudy
2021-05-03T16:00:00,68.0,68.0,68.0,50.0,52.71,14.1,342.0,0.0,,0.0,9.9,33.7,1007.4,Partially cloudy
2021-05-03T17:00:00,66.8,66.8,66.8,48.8,52.34,16.0,12.0,0.0,,0.0,9.9,66.8,1007.9,Partially cloudy
2021-05-03T18:00:00,66.0,66.0,66.0,48.2,52.59,17.5,2.0,0.0,,0.0,9.9,67.6,1008.6,Partially cloudy
2021-05-03T19:00:00,64.7,64.7,64.7,47.5,53.63,14.4,8.0,0.0,,0.0,9.9,59.4,1009.0,Partially cloudy
2021-05-03T20:00:00,64.1,64.1,64.1,46.8,53.44,12.6,8.0,0.0,,0.0,9.9,92.7,1009.6,Overcast
2021-05-03T21:00:00,62.9,62.9,62.9,46.2,54.5,9.9,9.0,0.0,,0.0,9.9,77.2,1010.3,Overcast
2021-05-03T22:00:00,60.9,60.9,60.9,45.6,56.95,9.8,360.0,0.0,,0.0,9.9,60.3,1011.7,Partially cloudy
2021-05-03T23:00:00,60.3,60.3,60.3,45.0,56.96,8.6,355.0,0.0,,0.0,9.9,100.0,1013.2,Overcast
2021-05-04T00:00:00,59.1,59.1,59.1,43.7,56.73,7.2,350.0,0.0,,0.0,9.9,66.3,1013.1,Partially cloudy
2021-05-04T01:00:00,57.9,57.9,57.9,41.0,53.32,12.1,7.0,0.0,,0.0,9.9,66.3,1013.3,Partially cloudy
2021-05-04T02:00:00,56.4,56.4,56.4,37.7,49.49,13.4,10.0,0.0,,0.0,9.9,96.0,1013.8,Overcast
2021-05-04T03:00:00,55.1,55.1,55.1,38.5,53.49,12.1,9.0,0.0,,0.0,9.9,100.0,1014.2,Overcast
2021-05-04T04:00:00,52.5,52.5,52.5,39.9,62.02,12.4,15.0,0.0,,0.0,9.9,81.8,1014.5,Overcast
2021-05-04T05:00:00,50.6,50.6,50.6,40.6,68.25,9.2,12.0,0.01,,0.0,9.9,81.8,1015.5,Rain Overcast
2021-05-04T06:00:00,49.9,49.9,49.9,38.1,63.81,11.2,24.0,0.01,,0.0,9.9,66.3,1016.0,Rain Partially cloudy
2021-05-04T07:00:00,49.4,49.4,49.4,37.3,62.74,9.7,18.0,0.0,,0.0,9.9,60.3,1016.3,Partially cloudy
2021-05-04T08:00:00,50.0,50.0,50.0,36.5,59.56,10.1,23.0,0.0,,0.0,9.9,12.2,1017.4,Clear
2021-05-04T09:00:00,51.9,51.9,51.9,33.9,50.11,13.4,18.0,0.0,,0.0,9.9,12.2,1017.7,Clear
2021-05-04T10:00:00,54.6,54.6,54.6,31.4,41.02,18.2,20.0,0.0,,0.0,9.9,12.2,1018.2,Clear
2021-05-04T11:00:00,57.6,57.6,57.6,29.7,34.43,17.5,9.0,0.0,,0.0,9.9,10.8,1018.2,Clear
2021-05-04T12:00:00,60.9,60.9,60.9,30.0,30.99,18.3,26.0,0.0,,0.0,9.9,0.0,1018.4,Clear
2021-05-04T13:00:00,62.1,62.1,62.1,28.2,27.52,18.6,22.0,0.0,,0.0,9.9,0.0,1018.2,Clear
2021-05-04T14:00:00,64.0,64.0,64.0,28.7,26.23,17.6,10.0,0.0,,0.0,9.9,0.0,1017.8,Clear
2021-05-04T15:00:00,64.7,64.7,64.7,27.7,24.68,15.1,4.0,0.0,,0.0,9.9,0.0,1017.5,Clear
2021-05-04T16:00:00,65.9,65.9,65.9,28.3,24.25,14.9,20.0,0.0,,0.0,9.9,0.0,1016.9,Clear
2021-05-04T17:00:00,65.3,65.3,65.3,27.4,23.78,12.2,5.0,0.0,,0.0,9.9,0.0,1016.5,Clear
