AQI,weekday,speed,travel_time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Precipitation,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions,Wx,Wy,Day sin,Day cos,Year sin,Year cos
-1.1865274849871517,0.5042383204020651,-1.887032159610494,3.186852629566589,0.8164618825044635,0.8164618825044635,0.8164618825044635,0.9090826054837066,0.0603694289645585,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,0.2071515391930275,-0.6690430005699507,-0.9825225091607278,0.2707962690279198,-0.0007106994954984,1.4144752042562625,-0.2500251422855339,-1.2063527953946889
-1.1865274849871517,0.5042383204020651,-1.8560027276873243,2.980484903344042,0.8164618825044635,0.8164618825044635,0.8164618825044635,0.9559545556415348,0.1881991300979351,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,0.2208034380628281,-0.6690430005699507,-1.0613474841537995,0.0151284572800957,0.3651737707281964,1.366272652085913,-0.2509846547816521,-1.2059818240107136
-1.266129076879159,0.5042383204020651,-1.648195388635626,2.219311560876276,0.7322062921563341,0.7322062921563341,0.7322062921563341,0.9351225777936082,0.3581061078542808,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,0.2071515391930275,-0.6690430005699507,-0.869089089611933,-0.1223934222298811,0.706123818978266,1.2249499198315883,-0.2519439067334054,-1.2056101501431529
-1.266129076879159,0.5042383204020651,-1.6860655936502886,2.168073141145083,0.7322062921563341,0.7322062921563341,0.7322062921563341,0.9351225777936082,0.3602366028731995,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,0.1661958425856746,-0.6690430005699507,-0.9415585480290356,-0.1554930958247921,0.998904262876309,1.000137918164799,-0.252902897648028,-1.205237773982934
-1.3457306687711663,0.5042383204020651,-0.8314083932605242,1.668748086524386,0.638038279414269,0.638038279414269,0.638038279414269,0.950746561179559,0.6771477369329132,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,0.1252401459798426,-0.6690430005699507,-0.5314167601226641,-0.0458316843602779,1.2235625990339043,0.7071572134737946,-0.2538616270328128,-1.2048646957213764
-1.3457306687711663,0.5042383204020651,0.8817625507383703,0.5905578167830684,0.613257223429518,0.613257223429518,0.613257223429518,0.9351225777936082,0.7011158058954381,-0.095482549167773,-0.0963796586626318,-0.0504422712288495,-0.8059257460695365,0.0842844493740107,-0.6690430005699507,-0.5903777682440613,-0.0458316843602779,1.364788733113305,0.3659739565890755,-0.2548200943951866,-1.2044909155501584
-1.266129076879159,0.5042383204020651,0.9900999332170984,0.18451829418921,0.5636951114600162,0.5636951114600162,0.5636951114600162,0.8882506276358081,0.71283352849927,-0.095482549167773,-0.0963796586626318,-0.2013884380600127,-0.8059257460695365,0.1525439437184194,-0.6690430005699507,-0.6451398469336177,-0.164510915965461,1.412958337448997,-0.0001607773278752,-0.2557782992427109,-1.20411643366132
-1.1865274849871517,0.5042383204020651,0.3572005266878685,0.161643999666356,0.5884761674447672,0.5884761674447672,0.5884761674447672,0.9559545556415348,0.835869615840145,-0.095482549167773,-0.0963796586626318,-0.5787538551377578,-0.8059257460695365,0.2071515391930275,-0.6690430005699507,0.1913832484119974,0.5777398380651266,1.3647887331146304,-0.3662955112655863,-0.2567362410830821,-1.2037412502472609
-1.0273243012031368,0.5042383204020651,-0.3279196232301345,0.3338874374234454,0.7718559817319454,0.7718559817319454,0.7718559817319454,1.05490645041917,0.5754165997809748,-0.095482549167773,-0.0963796586626318,-0.5787538551377578,-0.8059257460695365,0.2344553369300833,-0.6690430005699507,0.1621187457025205,0.7154564957085462,1.2235625990467505,-0.7074787681329894,-0.2576939194241319,-1.203365365500742
-0.8681211174191219,0.5042383204020651,-0.0177040089621154,0.2935662946236148,1.034535175170284,1.034535175170284,1.034535175170284,1.0861544171910469,-0.0312418568476207,-0.095482549167773,-0.0963796586626318,-0.2013884380600127,-0.8059257460695365,0.2617591346686601,-0.6690430005699507,-0.99343831712002,-0.9956183617875778,0.998904262894476,-1.0004594728280796,-0.2586513337738272,-1.2029887796148842
-0.6293163417430995,0.5042383204020651,-0.2174440892386208,0.3090376356463453,1.1980901446696175,1.1980901446696175,1.1980901446696175,1.1851063119686855,-0.1974204683209991,-0.095482549167773,-0.0963796586626318,-0.0504422712288495,-0.8059257460695365,0.2208034380628281,-0.6690430005699507,-1.2739330011992167,-1.0508363481263312,0.7061238189827004,-1.225271474510487,-0.2596084836402705,-1.2026114927831688
-0.3905115660670771,0.5042383204020651,-0.7721042031423099,0.4979377187787128,1.4310320709262991,1.4310320709262991,1.4310320709262991,1.231978262126478,-0.5936925418342821,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,0.1661958425856746,-0.6690430005699507,-1.1042761184190046,-0.9676949932062604,0.3651737707530129,-1.3665942067607189,-0.2605653685317004,-1.2022335051994366
-0.1517067903910546,0.5042383204020651,-1.3939258860363155,0.917410690701448,1.540068717259227,1.540068717259227,1.540068717259227,1.1851063119686855,-0.8988859532901068,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,0.1388920448486188,-0.6690430005699507,-1.3012810293273571,-1.1163826236652916,-0.0007106994698064,-1.4147967589377224,-0.2615219879564913,-1.201854817057889
0.0870979852849677,0.5042383204020651,-1.2656236777756973,1.0627040505479748,1.5797184068348047,1.5797184068348047,1.5797184068348047,1.153858345196772,-1.0187262981026064,-0.095482549167773,-0.0963796586626318,0.3269231458489021,0.6416746022049551,0.0569806516354339,-0.6690430005699507,-1.3564465959735694,-0.6717364105453975,-0.3665951697136188,-1.3665942067639218,-0.2624783414231543,-1.2014754285530884
0.2463011690689826,0.5042383204020651,-1.1718795073090302,0.9102572749597552,1.6391929411982311,1.6391929411982311,1.6391929411982311,1.101778400576967,-1.205144612255383,-0.095482549167773,-0.0963796586626318,0.3269231458489021,1.7127526376706692,0.016024955029602,-0.6690430005699507,-1.3799206073258514,-1.127408132032322,-0.7075452179445418,-1.225271474516675,-0.2634344284403369,-1.201095339879954
0.3259027609609901,0.5042383204020651,-1.653914615994958,1.0069115667254138,1.6788426307738085,1.6788426307738085,1.6788426307738085,1.080946422729073,-1.2988863930865004,-0.095482549167773,-0.0963796586626318,0.3269231458489021,0.5649079170691792,-0.0795383370533834,-0.6690430005699507,-1.0409122354549505,-0.8095770143391531,-1.0003256618437366,-1.0004594728513871,-0.2643902485168997,-1.2007145512337376
0.3259027609609901,0.5042383204020651,-2.479706770962217,2.175871196096056,1.723448531546384,1.723448531546384,1.723448531546384,1.0861544171910469,-1.3649317386720492,-0.095482549167773,-0.0963796586626318,0.3269231458489021,0.5649079170691792,-0.1341459325289693,-0.6690430005699507,-1.143562962106241,-0.2421088750919245,-1.224983998013119,-0.7074787681437077,-0.2653458011616124,-1.20033306281014
0.0870979852849677,0.5042383204020651,-2.4592238041695613,2.3677657323295973,1.7085798979554865,1.7085798979554865,1.7085798979554865,1.153858345196772,-1.2323084237462227,-0.095482549167773,-0.0963796586626318,0.3269231458489021,0.864663544742187,-0.1751016291363533,-0.6690430005699507,-1.305444489909883,0.3257318816016267,-1.3662101320839817,-0.3662955112775407,-0.2663010858836102,-1.1999508748051302
0.0074963933929602,0.5042383204020651,-2.49431965921519,2.424722725691504,1.6590177859859845,1.6590177859859845,1.6590177859859845,1.1382343618108512,-1.180111295783449,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,-0.2297092246110235,-0.6690430005699507,-1.6889974640913323,-0.2798974703080913,-1.4143797364215491,-0.0001607773402515,-0.2672561021920895,-1.1995679874150682
-0.2313083822830621,0.5042383204020651,-1.573733934265788,1.3019899660702283,1.5698059844408805,1.5698059844408805,1.5698059844408805,1.1069863950389762,-1.0879673862165256,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,-0.2979687189554323,-0.6690430005699507,-1.2608389892056997,0.1687038496952464,-1.3662101320890585,0.3659739565771209,-0.2682108495963853,-1.199184400836673
-0.4701131579590845,0.5042383204020651,-0.9941505818695952,1.271587949168036,1.4508569157141211,1.4508569157141211,1.4508569157141211,1.153858345196772,-0.7918285785909809,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,-0.325272516692457,-0.6690430005699507,-0.9364569398245338,0.3723497682100565,-1.2249839980229265,0.7071572134452486,-0.2691653276059703,-1.1988001152670218
-0.549714749851092,0.5042383204020651,-1.016647083982562,1.971167054929717,1.2228712006543685,1.2228712006543685,1.2228712006543685,1.153858345196772,-0.3225870506806774,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,-0.325272516692457,-0.6690430005699507,0.1728422591462918,0.6259825790507747,-1.0003256618576066,1.0001379181560477,-0.2701195357304553,-1.198415130903552
-0.4701131579590845,0.5042383204020651,-1.0797487885973955,2.111469659607621,1.0642724423519687,1.0642724423519687,1.0642724423519687,1.1590663396587824,0.0688914090401077,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,-0.2570130223480483,-0.6690430005699507,-0.5420826379023758,0.6900158997974986,-0.7075452179615292,1.2249499198254004,-0.2710734734795906,-1.19802944794406
-0.4701131579590845,0.5042383204020651,-1.4200559339716157,2.4791843414690984,1.079141075942852,1.079141075942852,1.079141075942852,1.1851063119686855,0.0848701216817876,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,-0.2570130223480483,-0.6690430005699507,-1.1706251262509462,0.3249563136864316,-0.3665951697325657,1.3662726520773816,-0.2720271403632648,-1.1976430665867008
-0.4701131579590845,1.0042590744439508,-1.3555506575048362,2.9832090238735818,1.0940097095337082,1.0940097095337082,1.0940097095337082,1.231978262126478,0.1647636848901177,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,-0.2570130223480483,-0.6690430005699507,-1.192930212211091,-0.1475330973512436,-0.0007106994894217,1.4144752042562625,-0.272980535891506,-1.1972559870299873
-0.4701131579590845,1.0042590744439508,-1.6254192454017669,2.5675849828308914,0.9899292743977224,0.9899292743977224,0.9899292743977224,1.2059382898165774,0.377813186779006,-0.095482549167773,-0.0963796586626318,0.3269231458489008,-0.8059257460695365,-0.2570130223481103,-0.6690430005699507,-1.003117576196784,-0.4289381241337067,0.3651737707340661,1.3662726520843391,-0.2739336595744812,-1.1968682094727932
-0.3905115660670771,1.0042590744439508,-1.502345252852192,2.572428283869532,0.9601920072160312,0.9601920072160312,0.9601920072160312,1.1590663396587608,0.3304096726087614,-0.095482549167773,-0.0963796586626318,0.3269231458488887,-0.8059257460695365,-0.2433611234804051,-0.6690430005699507,-1.069945165377498,-0.4842514097335498,0.706123818965713,1.224949919838841,-0.2748865109224978,-1.1964797341143492
-0.3905115660670771,1.0042590744439508,-1.6115936452852926,2.7153385581230416,0.9106298952465294,0.9106298952465294,0.9106298952465294,1.1538583451967754,0.465163482553469,-0.095482549167773,-0.0963796586626318,0.3269231458488981,-0.8059257460695365,-0.2433611234806223,-0.6690430005699507,-0.7123850766454891,-0.3521972755849736,0.998904262880606,1.000137918160499,-0.2758390894460024,-1.1960905611542447
-0.3905115660670771,1.0042590744439508,-1.333218124066156,2.401619688223421,0.8660239944739639,0.8660239944739639,0.8660239944739639,1.153858345196772,0.5967215499698441,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,-0.2570130223480483,-0.6690430005699507,-0.7311967588577702,-0.6053195423680591,1.2235625990369428,0.7071572134685283,-0.2767913946555823,-1.1957006907924284
-0.3905115660670771,1.0042590744439508,-0.3311071742583807,1.2439100527953826,0.8313305160953393,0.8313305160953393,0.8313305160953393,1.153858345196772,0.6862023407631592,-0.095482549167773,-0.0963796586626318,0.3269231458489021,-0.8059257460695365,-0.2706649212177868,-0.6690430005699507,-0.6156676693696512,-0.6980667535834402,1.3647887331148778,0.3659739565832019,-0.2777434260619649,-1.1953101232292065
-0.3905115660670771,1.0042590744439508,1.0207423990689282,0.6450402273738659,0.7520311369441021,0.7520311369441021,0.7520311369441021,1.153858345196772,0.9381333767467764,-0.095482549167773,-0.0963796586626318,0.3269231458489021,0.1043078062545656,-0.2843168200866095,-0.6690430005699507,-0.5798587792213389,-0.4629722346325939,1.412958337448997,-0.0001607773339561,-0.2786951831760941,-1.194918858665212
