datetime,AQI_PM2.5,AQI_OZONE
2021-05-01T00:00:00,4,33
2021-05-01T01:00:00,4,32
2021-05-01T02:00:00,4,31
2021-05-01T03:00:00,3,31
2021-05-01T04:00:00,4,30
2021-05-01T05:00:00,4,29
2021-05-01T06:00:00,4,28
2021-05-01T07:00:00,4,28
2021-05-01T08:00:00,3,28
2021-05-01T09:00:00,3,28
2021-05-01T10:00:00,3,29
2021-05-01T11:00:00,3,30
2021-05-01T12:00:00,4,31
2021-05-01T13:00:00,4,32
2021-05-01T14:00:00,5,34
2021-05-01T15:00:00,6,35
2021-05-01T16:00:00,6,36
2021-05-01T17:00:00,7,36
2021-05-01T18:00:00,8,35
2021-05-01T19:00:00,9,34
2021-05-01T20:00:00,10,32
2021-05-01T21:00:00,10,32
2021-05-01T22:00:00,11,31
2021-05-01T23:00:00,12,30
2021-05-02T00:00:00,13,29
2021-05-02T01:00:00,13,28
2021-05-02T02:00:00,14,28
2021-05-02T03:00:00,15,28
2021-05-02T04:00:00,17,28
2021-05-02T05:00:00,18,27
2021-05-02T06:00:00,19,27
2021-05-02T07:00:00,21,28
2021-05-02T08:00:00,23,28
2021-05-02T09:00:00,25,29
2021-05-02T10:00:00,26,31
2021-05-02T11:00:00,28,33
2021-05-02T12:00:00,29,37
2021-05-02T13:00:00,30,40
2021-05-02T14:00:00,30,43
2021-05-02T15:00:00,31,44
2021-05-02T16:00:00,31,46
2021-05-02T17:00:00,32,46
2021-05-02T18:00:00,32,46
2021-05-02T19:00:00,32,44
2021-05-02T20:00:00,33,42
2021-05-02T21:00:00,33,39
2021-05-02T22:00:00,32,36
2021-05-02T23:00:00,32,34
2021-05-03T00:00:00,32,32
2021-05-03T01:00:00,32,31
2021-05-03T02:00:00,31,31
2021-05-03T03:00:00,30,29
2021-05-03T04:00:00,29,28
2021-05-03T05:00:00,28,28
2021-05-03T06:00:00,28,28
2021-05-03T07:00:00,26,28
2021-05-03T08:00:00,25,27
2021-05-03T09:00:00,24,26
2021-05-03T10:00:00,23,27
2021-05-03T11:00:00,23,28
2021-05-03T12:00:00,21,30
2021-05-03T13:00:00,20,31
2021-05-03T14:00:00,19,31
2021-05-03T15:00:00,18,31
2021-05-03T16:00:00,18,30
2021-05-03T17:00:00,17,29
2021-05-03T18:00:00,16,28
2021-05-03T19:00:00,15,27
2021-05-03T20:00:00,15,27
2021-05-03T21:00:00,15,26
2021-05-03T22:00:00,14,26
2021-05-03T23:00:00,14,27
2021-05-04T00:00:00,14,29
2021-05-04T01:00:00,13,30
2021-05-04T02:00:00,13,31
2021-05-04T03:00:00,13,30
2021-05-04T04:00:00,14,29
2021-05-04T05:00:00,15,28
2021-05-04T06:00:00,15,27
2021-05-04T07:00:00,16,26
2021-05-04T08:00:00,15,25
2021-05-04T09:00:00,16,24
2021-05-04T10:00:00,16,24
2021-05-04T11:00:00,15,26
2021-05-04T12:00:00,15,29
2021-05-04T13:00:00,15,30
2021-05-04T14:00:00,15,31
2021-05-04T15:00:00,14,31
2021-05-04T16:00:00,14,31
2021-05-04T17:00:00,14,32
2021-05-04T18:00:00,14,33
2021-05-04T19:00:00,14,33
2021-05-04T20:00:00,14,33
2021-05-04T21:00:00,15,34
2021-05-04T22:00:00,15,34
2021-05-04T23:00:00,16,34
2021-05-05T00:00:00,16,34
2021-05-05T01:00:00,17,33
2021-05-05T02:00:00,18,31
2021-05-05T03:00:00,18,31
2021-05-05T04:00:00,18,29
2021-05-05T05:00:00,17,27
2021-05-05T06:00:00,17,25
2021-05-05T07:00:00,16,23
2021-05-05T08:00:00,15,21
2021-05-05T09:00:00,15,20
2021-05-05T10:00:00,13,19
2021-05-05T11:00:00,13,18
2021-05-05T12:00:00,12,16
2021-05-05T13:00:00,11,16
2021-05-05T14:00:00,12,14
2021-05-05T15:00:00,11,13
2021-05-05T16:00:00,11,11
2021-05-05T17:00:00,10,11
2021-05-05T18:00:00,10,12
2021-05-05T19:00:00,10,14
2021-05-05T20:00:00,9,16
2021-05-05T21:00:00,8,17
2021-05-05T22:00:00,7,19
2021-05-05T23:00:00,6,20
2021-05-06T00:00:00,5,21
2021-05-06T01:00:00,5,21
2021-05-06T02:00:00,3,21
2021-05-06T03:00:00,3,20
2021-05-06T04:00:00,1,20
2021-05-06T05:00:00,0,19
2021-05-06T06:00:00,0,19
2021-05-06T07:00:00,-999,20
2021-05-06T08:00:00,-999,21
2021-05-06T09:00:00,-999,23
2021-05-06T10:00:00,-999,25
2021-05-06T11:00:00,0,27
2021-05-06T12:00:00,1,28
2021-05-06T13:00:00,1,29
2021-05-06T14:00:00,0,30
2021-05-06T15:00:00,1,31
2021-05-06T16:00:00,1,30
2021-05-06T17:00:00,1,29
2021-05-06T18:00:00,1,28
2021-05-06T19:00:00,1,28
2021-05-06T20:00:00,2,27
2021-05-06T21:00:00,2,26
2021-05-06T22:00:00,2,26
2021-05-06T23:00:00,3,26
2021-05-07T00:00:00,3,27
2021-05-07T01:00:00,3,27
2021-05-07T02:00:00,4,26
2021-05-07T03:00:00,4,24
2021-05-07T04:00:00,5,23
2021-05-07T05:00:00,6,23
2021-05-07T06:00:00,7,23
2021-05-07T07:00:00,7,23
2021-05-07T08:00:00,8,24
2021-05-07T09:00:00,8,25
2021-05-07T10:00:00,8,27
2021-05-07T11:00:00,8,30
2021-05-07T12:00:00,8,32
2021-05-07T13:00:00,8,34
2021-05-07T14:00:00,8,35
2021-05-07T15:00:00,9,35
2021-05-07T16:00:00,9,36
2021-05-07T17:00:00,9,36
2021-05-07T18:00:00,10,36
2021-05-07T19:00:00,10,35
2021-05-07T20:00:00,10,33
2021-05-07T21:00:00,10,32
2021-05-07T22:00:00,11,31
2021-05-07T23:00:00,12,30
2021-05-08T00:00:00,12,28
2021-05-08T01:00:00,11,26
2021-05-08T02:00:00,12,23
2021-05-08T03:00:00,11,21
2021-05-08T04:00:00,11,19
2021-05-08T05:00:00,10,18
2021-05-08T06:00:00,10,17
2021-05-08T07:00:00,10,16
2021-05-08T08:00:00,10,17
2021-05-08T09:00:00,11,18
2021-05-08T10:00:00,12,19
2021-05-08T11:00:00,12,21
2021-05-08T12:00:00,12,24
2021-05-08T13:00:00,12,27
2021-05-08T14:00:00,12,29
2021-05-08T15:00:00,12,30
2021-05-08T16:00:00,12,31
2021-05-08T17:00:00,12,29
2021-05-08T18:00:00,12,27
2021-05-08T19:00:00,13,26
2021-05-08T20:00:00,12,24
2021-05-08T21:00:00,12,21
2021-05-08T22:00:00,11,20
2021-05-08T23:00:00,11,19
2021-05-09T00:00:00,11,19
2021-05-09T01:00:00,11,19
2021-05-09T02:00:00,12,19
2021-05-09T03:00:00,13,19
2021-05-09T04:00:00,13,19
2021-05-09T05:00:00,14,19
2021-05-09T06:00:00,13,20
2021-05-09T07:00:00,14,21
2021-05-09T08:00:00,14,23
2021-05-09T09:00:00,14,26
2021-05-09T10:00:00,14,28
2021-05-09T11:00:00,14,31
2021-05-09T12:00:00,14,32
2021-05-09T13:00:00,13,33
2021-05-09T14:00:00,13,34
2021-05-09T15:00:00,13,33
2021-05-09T16:00:00,13,31
2021-05-09T17:00:00,14,30
2021-05-09T18:00:00,13,28
2021-05-09T19:00:00,13,26
2021-05-09T20:00:00,13,26
2021-05-09T21:00:00,13,25
2021-05-09T22:00:00,13,26
2021-05-09T23:00:00,13,27
2021-05-10T00:00:00,13,28
2021-05-10T01:00:00,14,30
2021-05-10T02:00:00,13,31
2021-05-10T03:00:00,12,31
2021-05-10T04:00:00,11,30
2021-05-10T05:00:00,10,28
2021-05-10T06:00:00,10,27
2021-05-10T07:00:00,9,27
2021-05-10T08:00:00,8,27
2021-05-10T09:00:00,7,27
2021-05-10T10:00:00,6,27
2021-05-10T11:00:00,7,28
2021-05-10T12:00:00,6,29
2021-05-10T13:00:00,8,30
2021-05-10T14:00:00,8,30
2021-05-10T15:00:00,8,31
2021-05-10T16:00:00,8,30
2021-05-10T17:00:00,7,29
2021-05-10T18:00:00,8,28
2021-05-10T19:00:00,8,26
2021-05-10T20:00:00,9,24
2021-05-10T21:00:00,9,22
2021-05-10T22:00:00,9,19
2021-05-10T23:00:00,8,18
2021-05-11T00:00:00,7,16
2021-05-11T01:00:00,6,15
2021-05-11T02:00:00,6,14
2021-05-11T03:00:00,7,14
2021-05-11T04:00:00,7,15
2021-05-11T05:00:00,8,17
2021-05-11T06:00:00,8,19
2021-05-11T07:00:00,8,21
2021-05-11T08:00:00,9,25
2021-05-11T09:00:00,9,27
2021-05-11T10:00:00,10,31
2021-05-11T11:00:00,10,33
2021-05-11T12:00:00,10,36
2021-05-11T13:00:00,10,38
2021-05-11T14:00:00,10,40
2021-05-11T15:00:00,9,40
2021-05-11T16:00:00,9,41
2021-05-11T17:00:00,9,40
2021-05-11T18:00:00,8,39
2021-05-11T19:00:00,8,38
2021-05-11T20:00:00,8,36
2021-05-11T21:00:00,7,33
2021-05-11T22:00:00,7,32
2021-05-11T23:00:00,8,31
2021-05-12T00:00:00,8,29
2021-05-12T01:00:00,8,27
2021-05-12T02:00:00,8,25
2021-05-12T03:00:00,8,24
2021-05-12T04:00:00,8,23
2021-05-12T05:00:00,8,23
2021-05-12T06:00:00,7,22
2021-05-12T07:00:00,7,22
2021-05-12T08:00:00,6,23
2021-05-12T09:00:00,6,23
2021-05-12T10:00:00,5,25
2021-05-12T11:00:00,5,27
2021-05-12T12:00:00,6,29
2021-05-12T13:00:00,6,31
2021-05-12T14:00:00,7,31
2021-05-12T15:00:00,8,32
2021-05-12T16:00:00,8,33
2021-05-12T17:00:00,8,33
2021-05-12T18:00:00,8,31
2021-05-12T19:00:00,8,30
2021-05-12T20:00:00,8,27
2021-05-12T21:00:00,9,25
2021-05-12T22:00:00,8,23
2021-05-12T23:00:00,8,20
2021-05-13T00:00:00,9,19
2021-05-13T01:00:00,9,19
2021-05-13T02:00:00,9,17
2021-05-13T03:00:00,9,17
2021-05-13T04:00:00,9,17
2021-05-13T05:00:00,8,17
2021-05-13T06:00:00,9,17
2021-05-13T07:00:00,10,17
2021-05-13T08:00:00,11,19
2021-05-13T09:00:00,11,21
2021-05-13T10:00:00,12,26
2021-05-13T11:00:00,12,31
2021-05-13T12:00:00,12,36
2021-05-13T13:00:00,12,41
2021-05-13T14:00:00,12,42
2021-05-13T15:00:00,12,41
2021-05-13T16:00:00,13,41
2021-05-13T17:00:00,13,40
2021-05-13T18:00:00,14,39
2021-05-13T19:00:00,14,38
2021-05-13T20:00:00,15,36
2021-05-13T21:00:00,16,33
2021-05-13T22:00:00,17,31
2021-05-13T23:00:00,17,29
2021-05-14T00:00:00,18,28
2021-05-14T01:00:00,18,26
2021-05-14T02:00:00,18,24
2021-05-14T03:00:00,18,20
2021-05-14T04:00:00,19,19
2021-05-14T05:00:00,19,18
2021-05-14T06:00:00,20,18
2021-05-14T07:00:00,19,19
2021-05-14T08:00:00,20,20
2021-05-14T09:00:00,20,23
2021-05-14T10:00:00,20,27
2021-05-14T11:00:00,21,31
2021-05-14T12:00:00,23,37
2021-05-14T13:00:00,23,40
2021-05-14T14:00:00,23,43
2021-05-14T15:00:00,24,45
2021-05-14T16:00:00,24,46
2021-05-14T17:00:00,25,45
2021-05-14T18:00:00,26,44
2021-05-14T19:00:00,27,43
2021-05-14T20:00:00,27,40
2021-05-14T21:00:00,27,38
2021-05-14T22:00:00,27,35
2021-05-14T23:00:00,29,33
2021-05-15T00:00:00,31,31
2021-05-15T01:00:00,31,30
2021-05-15T02:00:00,30,28
2021-05-15T03:00:00,31,25
2021-05-15T04:00:00,33,23
2021-05-15T05:00:00,33,22
2021-05-15T06:00:00,32,22
2021-05-15T07:00:00,33,23
2021-05-15T08:00:00,33,24
2021-05-15T09:00:00,33,27
2021-05-15T10:00:00,34,30
2021-05-15T11:00:00,34,35
2021-05-15T12:00:00,35,38
2021-05-15T13:00:00,35,42
2021-05-15T14:00:00,36,44
2021-05-15T15:00:00,37,46
2021-05-15T16:00:00,37,47
2021-05-15T17:00:00,37,46
2021-05-15T18:00:00,35,45
2021-05-15T19:00:00,35,42
2021-05-15T20:00:00,34,40
2021-05-15T21:00:00,35,37
2021-05-15T22:00:00,35,33
2021-05-15T23:00:00,34,31
