datetime,AQI_PM2.5,AQI_OZONE
2020-08-01T00:00:00,30,30.0
2020-08-01T01:00:00,31,27.0
2020-08-01T02:00:00,31,24.0
2020-08-01T03:00:00,32,21.0
2020-08-01T04:00:00,32,19.0
2020-08-01T05:00:00,32,17.0
2020-08-01T06:00:00,32,17.0
2020-08-01T07:00:00,33,19.0
2020-08-01T08:00:00,33,22.0
2020-08-01T09:00:00,33,28.0
2020-08-01T10:00:00,32,35.0
2020-08-01T11:00:00,31,43.0
2020-08-01T12:00:00,31,48.0
2020-08-01T13:00:00,29,58.0
2020-08-01T14:00:00,28,67.0
2020-08-01T15:00:00,26,71.0
2020-08-01T16:00:00,25,71.0
2020-08-01T17:00:00,24,61.0
2020-08-01T18:00:00,22,50.0
2020-08-01T19:00:00,21,47.0
2020-08-01T20:00:00,21,45.0
2020-08-01T21:00:00,22,44.0
2020-08-01T22:00:00,21,43.0
2020-08-01T23:00:00,20,43.0
2020-08-02T00:00:00,20,43.0
2020-08-02T01:00:00,19,44.0
2020-08-02T02:00:00,20,43.0
2020-08-02T03:00:00,20,42.0
2020-08-02T04:00:00,21,40.0
2020-08-02T05:00:00,22,39.0
2020-08-02T06:00:00,23,38.0
2020-08-02T07:00:00,25,36.0
2020-08-02T08:00:00,28,35.0
2020-08-02T09:00:00,29,34.0
2020-08-02T10:00:00,30,33.0
2020-08-02T11:00:00,31,33.0
2020-08-02T12:00:00,32,34.0
2020-08-02T13:00:00,34,34.0
2020-08-02T14:00:00,35,34.0
2020-08-02T15:00:00,36,34.0
2020-08-02T16:00:00,36,33.0
2020-08-02T17:00:00,37,33.0
2020-08-02T18:00:00,36,32.0
2020-08-02T19:00:00,38,31.0
2020-08-02T20:00:00,37,31.0
2020-08-02T21:00:00,37,30.0
2020-08-02T22:00:00,37,28.0
2020-08-02T23:00:00,37,27.0
2020-08-03T00:00:00,37,26.0
2020-08-03T01:00:00,38,25.0
2020-08-03T02:00:00,37,24.0
2020-08-03T03:00:00,35,23.0
2020-08-03T04:00:00,33,23.0
2020-08-03T05:00:00,31,22.0
2020-08-03T06:00:00,29,23.0
2020-08-03T07:00:00,28,25.0
2020-08-03T08:00:00,25,28.0
2020-08-03T09:00:00,25,31.0
2020-08-03T10:00:00,25,33.0
2020-08-03T11:00:00,24,37.0
2020-08-03T12:00:00,22,40.0
2020-08-03T13:00:00,22,43.0
2020-08-03T14:00:00,21,44.0
2020-08-03T15:00:00,20,46.0
2020-08-03T16:00:00,20,46.0
2020-08-03T17:00:00,21,45.0
2020-08-03T18:00:00,23,44.0
2020-08-03T19:00:00,23,42.0
2020-08-03T20:00:00,24,38.0
2020-08-03T21:00:00,26,34.0
2020-08-03T22:00:00,28,31.0
2020-08-03T23:00:00,28,26.0
2020-08-04T00:00:00,28,21.0
2020-08-04T01:00:00,28,18.0
2020-08-04T02:00:00,28,15.0
2020-08-04T03:00:00,28,12.0
2020-08-04T04:00:00,30,9.0
2020-08-04T05:00:00,32,8.0
2020-08-04T06:00:00,32,8.0
2020-08-04T07:00:00,31,6.0
2020-08-04T08:00:00,30,6.0
2020-08-04T09:00:00,28,6.0
2020-08-04T10:00:00,25,7.0
2020-08-04T11:00:00,25,10.0
2020-08-04T12:00:00,26,11.0
2020-08-04T13:00:00,24,14.0
2020-08-04T14:00:00,23,17.0
2020-08-04T15:00:00,24,20.0
2020-08-04T16:00:00,24,23.0
2020-08-04T17:00:00,23,25.0
2020-08-04T18:00:00,23,25.0
2020-08-04T19:00:00,23,25.0
2020-08-04T20:00:00,23,26.0
2020-08-04T21:00:00,22,25.0
2020-08-04T22:00:00,22,23.0
2020-08-04T23:00:00,21,20.0
2020-08-05T00:00:00,20,18.0
2020-08-05T01:00:00,20,15.0
2020-08-05T02:00:00,20,13.0
2020-08-05T03:00:00,20,11.0
2020-08-05T04:00:00,18,9.0
2020-08-05T05:00:00,18,9.0
2020-08-05T06:00:00,18,10.0
2020-08-05T07:00:00,18,10.0
2020-08-05T08:00:00,18,11.0
2020-08-05T09:00:00,19,17.0
2020-08-05T10:00:00,20,17.0
2020-08-05T11:00:00,21,17.0
2020-08-05T12:00:00,23,
2020-08-05T13:00:00,24,41.0
2020-08-05T14:00:00,25,43.0
2020-08-05T15:00:00,26,48.0
2020-08-05T16:00:00,27,48.0
2020-08-05T17:00:00,28,47.0
2020-08-05T18:00:00,29,46.0
2020-08-05T19:00:00,31,44.0
2020-08-05T20:00:00,30,42.0
2020-08-05T21:00:00,30,38.0
2020-08-05T22:00:00,30,35.0
2020-08-05T23:00:00,31,31.0
2020-08-06T00:00:00,32,29.0
2020-08-06T01:00:00,33,24.0
2020-08-06T02:00:00,35,20.0
2020-08-06T03:00:00,37,18.0
2020-08-06T04:00:00,39,17.0
2020-08-06T05:00:00,40,17.0
2020-08-06T06:00:00,42,16.0
2020-08-06T07:00:00,42,16.0
2020-08-06T08:00:00,41,17.0
2020-08-06T09:00:00,41,19.0
2020-08-06T10:00:00,41,24.0
2020-08-06T11:00:00,40,30.0
2020-08-06T12:00:00,40,36.0
2020-08-06T13:00:00,40,43.0
2020-08-06T14:00:00,39,49.0
2020-08-06T15:00:00,39,58.0
2020-08-06T16:00:00,38,67.0
2020-08-06T17:00:00,38,71.0
2020-08-06T18:00:00,37,67.0
2020-08-06T19:00:00,36,54.0
2020-08-06T20:00:00,38,46.0
2020-08-06T21:00:00,38,41.0
2020-08-06T22:00:00,39,35.0
2020-08-06T23:00:00,39,31.0
2020-08-07T00:00:00,39,30.0
2020-08-07T01:00:00,38,27.0
2020-08-07T02:00:00,37,26.0
2020-08-07T03:00:00,36,25.0
2020-08-07T04:00:00,35,26.0
2020-08-07T05:00:00,34,26.0
2020-08-07T06:00:00,33,26.0
2020-08-07T07:00:00,33,27.0
2020-08-07T08:00:00,34,29.0
2020-08-07T09:00:00,35,32.0
2020-08-07T10:00:00,37,34.0
2020-08-07T11:00:00,37,38.0
2020-08-07T12:00:00,36,42.0
2020-08-07T13:00:00,35,44.0
2020-08-07T14:00:00,35,49.0
2020-08-07T15:00:00,34,51.0
2020-08-07T16:00:00,33,51.0
2020-08-07T17:00:00,31,49.0
2020-08-07T18:00:00,31,46.0
2020-08-07T19:00:00,30,44.0
2020-08-07T20:00:00,30,41.0
2020-08-07T21:00:00,28,37.0
2020-08-07T22:00:00,27,32.0
2020-08-07T23:00:00,25,30.0
2020-08-08T00:00:00,25,27.0
2020-08-08T01:00:00,25,27.0
2020-08-08T02:00:00,24,26.0
2020-08-08T03:00:00,23,25.0
2020-08-08T04:00:00,23,23.0
2020-08-08T05:00:00,23,23.0
2020-08-08T06:00:00,22,23.0
2020-08-08T07:00:00,21,24.0
2020-08-08T08:00:00,20,24.0
2020-08-08T09:00:00,18,25.0
2020-08-08T10:00:00,17,27.0
2020-08-08T11:00:00,16,31.0
2020-08-08T12:00:00,15,35.0
2020-08-08T13:00:00,14,38.0
2020-08-08T14:00:00,13,41.0
2020-08-08T15:00:00,13,43.0
2020-08-08T16:00:00,13,44.0
2020-08-08T17:00:00,13,42.0
2020-08-08T18:00:00,12,39.0
2020-08-08T19:00:00,12,34.0
2020-08-08T20:00:00,13,30.0
2020-08-08T21:00:00,14,25.0
2020-08-08T22:00:00,15,20.0
2020-08-08T23:00:00,16,16.0
2020-08-09T00:00:00,16,13.0
2020-08-09T01:00:00,16,11.0
2020-08-09T02:00:00,17,11.0
2020-08-09T03:00:00,17,10.0
2020-08-09T04:00:00,18,10.0
2020-08-09T05:00:00,18,11.0
2020-08-09T06:00:00,19,13.0
2020-08-09T07:00:00,20,18.0
2020-08-09T08:00:00,22,22.0
2020-08-09T09:00:00,23,29.0
2020-08-09T10:00:00,24,34.0
2020-08-09T11:00:00,25,40.0
2020-08-09T12:00:00,27,45.0
2020-08-09T13:00:00,28,50.0
2020-08-09T14:00:00,30,58.0
2020-08-09T15:00:00,31,58.0
2020-08-09T16:00:00,32,54.0
2020-08-09T17:00:00,33,49.0
2020-08-09T18:00:00,35,45.0
2020-08-09T19:00:00,35,42.0
2020-08-09T20:00:00,36,38.0
2020-08-09T21:00:00,36,35.0
2020-08-09T22:00:00,36,32.0
2020-08-09T23:00:00,36,30.0
2020-08-10T00:00:00,36,27.0
2020-08-10T01:00:00,37,25.0
2020-08-10T02:00:00,38,23.0
2020-08-10T03:00:00,40,21.0
2020-08-10T04:00:00,41,19.0
2020-08-10T05:00:00,43,18.0
2020-08-10T06:00:00,45,17.0
2020-08-10T07:00:00,46,19.0
2020-08-10T08:00:00,48,22.0
2020-08-10T09:00:00,50,28.0
2020-08-10T10:00:00,51,35.0
2020-08-10T11:00:00,51,44.0
2020-08-10T12:00:00,52,61.0
2020-08-10T13:00:00,52,84.0
2020-08-10T14:00:00,52,97.0
2020-08-10T15:00:00,52,100.0
2020-08-10T16:00:00,52,97.0
2020-08-10T17:00:00,52,84.0
2020-08-10T18:00:00,52,64.0
2020-08-10T19:00:00,52,46.0
2020-08-10T20:00:00,52,39.0
2020-08-10T21:00:00,53,33.0
2020-08-10T22:00:00,53,30.0
2020-08-10T23:00:00,53,26.0
2020-08-11T00:00:00,54,23.0
2020-08-11T01:00:00,54,20.0
