datetime,AQI_PM2.5,AQI_OZONE
2020-12-01T00:00:00,29,19.0
2020-12-01T01:00:00,27,17.0
2020-12-01T02:00:00,28,15.0
2020-12-01T03:00:00,26,12.0
2020-12-01T04:00:00,25,10.0
2020-12-01T05:00:00,24,7.0
2020-12-01T06:00:00,23,6.0
2020-12-01T07:00:00,22,5.0
2020-12-01T08:00:00,20,4.0
2020-12-01T09:00:00,20,6.0
2020-12-01T10:00:00,19,6.0
2020-12-01T11:00:00,19,6.0
2020-12-01T12:00:00,19,7.0
2020-12-01T13:00:00,18,8.0
2020-12-01T14:00:00,18,9.0
2020-12-01T15:00:00,18,10.0
2020-12-01T16:00:00,17,10.0
2020-12-01T17:00:00,17,10.0
2020-12-01T18:00:00,17,10.0
2020-12-01T19:00:00,17,11.0
2020-12-01T20:00:00,16,12.0
2020-12-01T21:00:00,16,13.0
2020-12-01T22:00:00,16,13.0
2020-12-01T23:00:00,16,14.0
2020-12-02T00:00:00,16,13.0
2020-12-02T01:00:00,18,13.0
2020-12-02T02:00:00,17,12.0
2020-12-02T03:00:00,18,11.0
2020-12-02T04:00:00,18,9.0
2020-12-02T05:00:00,18,8.0
2020-12-02T06:00:00,18,8.0
2020-12-02T07:00:00,19,8.0
2020-12-02T08:00:00,19,9.0
2020-12-02T09:00:00,19,9.0
2020-12-02T10:00:00,20,11.0
2020-12-02T11:00:00,20,13.0
2020-12-02T12:00:00,20,15.0
2020-12-02T13:00:00,21,17.0
2020-12-02T14:00:00,21,17.0
2020-12-02T15:00:00,22,17.0
2020-12-02T16:00:00,22,17.0
2020-12-02T17:00:00,23,17.0
2020-12-02T18:00:00,23,17.0
2020-12-02T19:00:00,24,18.0
2020-12-02T20:00:00,24,17.0
2020-12-02T21:00:00,25,16.0
2020-12-02T22:00:00,25,16.0
2020-12-02T23:00:00,26,15.0
2020-12-03T00:00:00,27,14.0
2020-12-03T01:00:00,27,13.0
2020-12-03T02:00:00,27,11.0
2020-12-03T03:00:00,27,9.0
2020-12-03T04:00:00,27,7.0
2020-12-03T05:00:00,28,6.0
2020-12-03T06:00:00,28,6.0
2020-12-03T07:00:00,28,6.0
2020-12-03T08:00:00,29,6.0
2020-12-03T09:00:00,29,6.0
2020-12-03T10:00:00,29,8.0
2020-12-03T11:00:00,30,10.0
2020-12-03T12:00:00,30,11.0
2020-12-03T13:00:00,30,11.0
2020-12-03T14:00:00,30,10.0
2020-12-03T15:00:00,30,9.0
2020-12-03T16:00:00,30,7.0
2020-12-03T17:00:00,30,6.0
2020-12-03T18:00:00,30,4.0
2020-12-03T19:00:00,31,3.0
2020-12-03T20:00:00,31,2.0
2020-12-03T21:00:00,31,3.0
2020-12-03T22:00:00,32,4.0
2020-12-03T23:00:00,32,5.0
2020-12-04T00:00:00,32,6.0
