datetime,AQI_PM2.5,AQI_OZONE
2021-02-16T00:00:00,25,13.0
2021-02-16T01:00:00,24,13.0
2021-02-16T02:00:00,23,13.0
2021-02-16T03:00:00,22,11.0
2021-02-16T04:00:00,21,10.0
2021-02-16T05:00:00,20,9.0
2021-02-16T06:00:00,20,8.0
2021-02-16T07:00:00,20,7.0
2021-02-16T08:00:00,20,6.0
2021-02-16T09:00:00,20,6.0
2021-02-16T10:00:00,21,6.0
2021-02-16T11:00:00,22,9.0
2021-02-16T12:00:00,23,12.0
2021-02-16T13:00:00,24,15.0
2021-02-16T14:00:00,25,17.0
2021-02-16T15:00:00,28,19.0
2021-02-16T16:00:00,28,21.0
2021-02-16T17:00:00,30,23.0
2021-02-16T18:00:00,32,23.0
2021-02-16T19:00:00,33,24.0
2021-02-16T20:00:00,33,23.0
2021-02-16T21:00:00,33,23.0
2021-02-16T22:00:00,33,24.0
2021-02-16T23:00:00,32,25.0
2021-02-17T00:00:00,31,25.0
2021-02-17T01:00:00,31,26.0
2021-02-17T02:00:00,31,27.0
2021-02-17T03:00:00,32,27.0
2021-02-17T04:00:00,32,27.0
2021-02-17T05:00:00,31,26.0
2021-02-17T06:00:00,31,26.0
2021-02-17T07:00:00,30,26.0
2021-02-17T08:00:00,30,26.0
2021-02-17T09:00:00,29,26.0
2021-02-17T10:00:00,28,26.0
2021-02-17T11:00:00,28,27.0
2021-02-17T12:00:00,27,28.0
2021-02-17T13:00:00,26,29.0
2021-02-17T14:00:00,25,29.0
2021-02-17T15:00:00,25,30.0
2021-02-17T16:00:00,25,29.0
2021-02-17T17:00:00,25,27.0
2021-02-17T18:00:00,24,25.0
2021-02-17T19:00:00,24,23.0
2021-02-17T20:00:00,24,22.0
2021-02-17T21:00:00,24,21.0
2021-02-17T22:00:00,24,20.0
2021-02-17T23:00:00,25,19.0
2021-02-18T00:00:00,25,19.0
2021-02-18T01:00:00,25,19.0
2021-02-18T02:00:00,26,20.0
2021-02-18T03:00:00,26,21.0
2021-02-18T04:00:00,25,21.0
2021-02-18T05:00:00,26,20.0
2021-02-18T06:00:00,26,20.0
2021-02-18T07:00:00,26,19.0
2021-02-18T08:00:00,26,19.0
2021-02-18T09:00:00,26,18.0
2021-02-18T10:00:00,27,17.0
2021-02-18T11:00:00,26,17.0
2021-02-18T12:00:00,27,16.0
2021-02-18T13:00:00,27,16.0
2021-02-18T14:00:00,27,16.0
2021-02-18T15:00:00,26,17.0
2021-02-18T16:00:00,26,17.0
2021-02-18T17:00:00,26,17.0
2021-02-18T18:00:00,25,17.0
2021-02-18T19:00:00,25,17.0
2021-02-18T20:00:00,25,17.0
2021-02-18T21:00:00,25,17.0
2021-02-18T22:00:00,25,17.0
2021-02-18T23:00:00,25,17.0
2021-02-19T00:00:00,25,17.0
2021-02-19T01:00:00,24,17.0
2021-02-19T02:00:00,24,17.0
2021-02-19T03:00:00,24,17.0
2021-02-19T04:00:00,25,16.0
2021-02-19T05:00:00,25,16.0
2021-02-19T06:00:00,25,15.0
2021-02-19T07:00:00,25,15.0
2021-02-19T08:00:00,26,16.0
