datetime,AQI_PM2.5,AQI_OZONE
2021-05-16T00:00:00,34.0,28.0
2021-05-16T01:00:00,34.0,28.0
2021-05-16T02:00:00,35.0,27.0
2021-05-16T03:00:00,35.0,27.0
2021-05-16T04:00:00,34.0,27.0
2021-05-16T05:00:00,34.0,25.0
2021-05-16T06:00:00,36.0,25.0
2021-05-16T07:00:00,35.0,27.0
2021-05-16T08:00:00,35.0,29.0
2021-05-16T09:00:00,35.0,31.0
2021-05-16T10:00:00,34.0,32.0
2021-05-16T11:00:00,35.0,35.0
2021-05-16T12:00:00,34.0,39.0
2021-05-16T13:00:00,34.0,44.0
2021-05-16T14:00:00,34.0,46.0
2021-05-16T15:00:00,34.0,46.0
2021-05-16T16:00:00,35.0,45.0
2021-05-16T17:00:00,35.0,44.0
2021-05-16T18:00:00,36.0,41.0
2021-05-16T19:00:00,36.0,38.0
2021-05-16T20:00:00,37.0,32.0
2021-05-16T21:00:00,37.0,29.0
2021-05-16T22:00:00,36.0,25.0
2021-05-16T23:00:00,35.0,23.0
2021-05-17T00:00:00,34.0,21.0
2021-05-17T01:00:00,35.0,19.0
2021-05-17T02:00:00,34.0,19.0
2021-05-17T03:00:00,35.0,17.0
2021-05-17T04:00:00,35.0,19.0
2021-05-17T05:00:00,35.0,19.0
2021-05-17T06:00:00,34.0,19.0
2021-05-17T07:00:00,35.0,20.0
2021-05-17T08:00:00,35.0,24.0
2021-05-17T09:00:00,37.0,28.0
2021-05-17T10:00:00,38.0,32.0
2021-05-17T11:00:00,37.0,37.0
2021-05-17T12:00:00,35.0,42.0
2021-05-17T13:00:00,35.0,47.0
2021-05-17T14:00:00,35.0,54.0
2021-05-17T15:00:00,35.0,64.0
2021-05-17T16:00:00,33.0,67.0
2021-05-17T17:00:00,33.0,64.0
2021-05-17T18:00:00,33.0,58.0
2021-05-17T19:00:00,33.0,54.0
2021-05-17T20:00:00,34.0,49.0
2021-05-17T21:00:00,34.0,45.0
2021-05-17T22:00:00,34.0,42.0
2021-05-17T23:00:00,34.0,38.0
2021-05-18T00:00:00,35.0,35.0
2021-05-18T01:00:00,34.0,32.0
2021-05-18T02:00:00,34.0,29.0
2021-05-18T03:00:00,33.0,25.0
2021-05-18T04:00:00,32.0,21.0
2021-05-18T05:00:00,32.0,20.0
2021-05-18T06:00:00,32.0,20.0
2021-05-18T07:00:00,31.0,23.0
2021-05-18T08:00:00,30.0,27.0
2021-05-18T09:00:00,29.0,31.0
2021-05-18T10:00:00,28.0,36.0
2021-05-18T11:00:00,30.0,42.0
2021-05-18T12:00:00,30.0,47.0
2021-05-18T13:00:00,32.0,58.0
2021-05-18T14:00:00,33.0,64.0
2021-05-18T15:00:00,33.0,71.0
2021-05-18T16:00:00,33.0,71.0
2021-05-18T17:00:00,33.0,67.0
2021-05-18T18:00:00,33.0,61.0
2021-05-18T19:00:00,32.0,54.0
2021-05-18T20:00:00,31.0,50.0
2021-05-18T21:00:00,31.0,47.0
2021-05-18T22:00:00,31.0,45.0
2021-05-18T23:00:00,33.0,44.0
2021-05-19T00:00:00,32.0,42.0
2021-05-19T01:00:00,33.0,41.0
2021-05-19T02:00:00,34.0,41.0
2021-05-19T03:00:00,35.0,40.0
2021-05-19T04:00:00,36.0,40.0
2021-05-19T05:00:00,37.0,40.0
2021-05-19T06:00:00,37.0,40.0
2021-05-19T07:00:00,38.0,41.0
2021-05-19T08:00:00,39.0,43.0
2021-05-19T09:00:00,40.0,44.0
2021-05-19T10:00:00,42.0,46.0
2021-05-19T11:00:00,43.0,48.0
2021-05-19T12:00:00,42.0,51.0
2021-05-19T13:00:00,39.0,58.0
2021-05-19T14:00:00,38.0,67.0
2021-05-19T15:00:00,38.0,67.0
2021-05-19T16:00:00,38.0,67.0
2021-05-19T17:00:00,38.0,61.0
2021-05-19T18:00:00,38.0,64.0
2021-05-19T19:00:00,39.0,67.0
2021-05-19T20:00:00,39.0,64.0
2021-05-19T21:00:00,38.0,58.0
2021-05-19T22:00:00,62.0,51.0
2021-05-19T23:00:00,45.0,50.0
2021-05-20T00:00:00,27.0,50.0
2021-05-20T01:00:00,26.0,51.0
2021-05-20T02:00:00,19.0,50.0
2021-05-20T03:00:00,19.0,50.0
2021-05-20T04:00:00,,50.0
2021-05-24T07:00:00,,23.0
2021-05-24T08:00:00,19.0,22.0
2021-05-24T09:00:00,15.0,28.0
2021-05-24T10:00:00,14.0,
2021-05-24T11:00:00,14.0,28.0
2021-05-24T12:00:00,0.0,
2021-05-24T13:00:00,0.0,36.0
2021-05-24T14:00:00,15.0,35.0
2021-05-24T15:00:00,24.0,36.0
2021-05-24T16:00:00,26.0,36.0
2021-05-24T17:00:00,27.0,35.0
2021-05-24T18:00:00,28.0,35.0
2021-05-24T19:00:00,27.0,35.0
2021-05-24T20:00:00,28.0,34.0
2021-05-24T21:00:00,28.0,34.0
2021-05-24T22:00:00,29.0,34.0
2021-05-24T23:00:00,30.0,33.0
2021-05-25T00:00:00,31.0,33.0
2021-05-25T01:00:00,33.0,32.0
2021-05-25T02:00:00,35.0,31.0
2021-05-25T03:00:00,36.0,30.0
2021-05-25T04:00:00,38.0,29.0
2021-05-25T05:00:00,40.0,27.0
2021-05-25T06:00:00,40.0,26.0
2021-05-25T07:00:00,42.0,25.0
2021-05-25T08:00:00,43.0,25.0
2021-05-25T09:00:00,44.0,27.0
2021-05-25T10:00:00,45.0,29.0
2021-05-25T11:00:00,44.0,31.0
2021-05-25T12:00:00,45.0,33.0
