datetime,AQI_PM2.5,AQI_OZONE
2021-01-16T00:00:00,28,22.0
2021-01-16T01:00:00,27,23.0
2021-01-16T02:00:00,26,22.0
2021-01-16T03:00:00,24,21.0
2021-01-16T04:00:00,23,20.0
2021-01-16T05:00:00,21,19.0
2021-01-16T06:00:00,20,19.0
2021-01-16T07:00:00,20,17.0
2021-01-16T08:00:00,20,16.0
2021-01-16T09:00:00,19,15.0
2021-01-16T10:00:00,19,16.0
2021-01-16T11:00:00,20,16.0
2021-01-16T12:00:00,20,18.0
2021-01-16T13:00:00,21,19.0
2021-01-16T14:00:00,22,19.0
2021-01-16T15:00:00,23,19.0
2021-01-16T16:00:00,25,20.0
2021-01-16T17:00:00,26,20.0
2021-01-16T18:00:00,27,19.0
2021-01-16T19:00:00,29,19.0
2021-01-16T20:00:00,29,19.0
2021-01-16T21:00:00,29,18.0
2021-01-16T22:00:00,30,19.0
2021-01-16T23:00:00,30,19.0
2021-01-17T00:00:00,30,18.0
2021-01-17T01:00:00,31,18.0
2021-01-17T02:00:00,31,18.0
2021-01-17T03:00:00,33,18.0
2021-01-17T04:00:00,33,17.0
2021-01-17T05:00:00,33,16.0
2021-01-17T06:00:00,33,16.0
2021-01-17T07:00:00,34,17.0
2021-01-17T08:00:00,34,17.0
2021-01-17T09:00:00,35,18.0
2021-01-17T10:00:00,35,19.0
2021-01-17T11:00:00,35,20.0
2021-01-17T12:00:00,35,21.0
2021-01-17T13:00:00,35,22.0
2021-01-17T14:00:00,36,21.0
2021-01-17T15:00:00,36,20.0
2021-01-17T16:00:00,37,20.0
2021-01-17T17:00:00,37,19.0
2021-01-17T18:00:00,37,18.0
2021-01-17T19:00:00,37,17.0
2021-01-17T20:00:00,38,16.0
2021-01-17T21:00:00,38,13.0
2021-01-17T22:00:00,39,11.0
2021-01-17T23:00:00,40,10.0
2021-01-18T00:00:00,39,9.0
2021-01-18T01:00:00,38,8.0
2021-01-18T02:00:00,39,6.0
2021-01-18T03:00:00,38,5.0
2021-01-18T04:00:00,38,4.0
2021-01-18T05:00:00,38,4.0
2021-01-18T06:00:00,38,4.0
2021-01-18T07:00:00,38,5.0
2021-01-18T08:00:00,38,6.0
2021-01-18T09:00:00,38,6.0
2021-01-18T10:00:00,38,8.0
2021-01-18T11:00:00,38,10.0
2021-01-18T12:00:00,37,12.0
2021-01-18T13:00:00,37,13.0
2021-01-18T14:00:00,36,14.0
2021-01-18T15:00:00,36,14.0
2021-01-18T16:00:00,35,14.0
2021-01-18T17:00:00,35,14.0
2021-01-18T18:00:00,35,14.0
2021-01-18T19:00:00,35,13.0
2021-01-18T20:00:00,35,12.0
2021-01-18T21:00:00,34,11.0
2021-01-18T22:00:00,33,11.0
2021-01-18T23:00:00,32,10.0
2021-01-19T00:00:00,33,9.0
2021-01-19T01:00:00,33,8.0
2021-01-19T02:00:00,33,7.0
2021-01-19T03:00:00,33,6.0
2021-01-19T04:00:00,34,6.0
