datetime,AQI_PM2.5,AQI_OZONE
2019-12-16T00:00:00,29,21
2019-12-16T01:00:00,30,21
2019-12-16T02:00:00,30,21
2019-12-16T03:00:00,31,20
2019-12-16T04:00:00,30,20
2019-12-16T05:00:00,30,19
2019-12-16T06:00:00,30,19
2019-12-16T07:00:00,30,19
2019-12-16T08:00:00,30,19
2019-12-16T09:00:00,30,18
2019-12-16T10:00:00,31,18
2019-12-16T11:00:00,30,18
2019-12-16T12:00:00,30,17
2019-12-16T13:00:00,30,17
2019-12-16T14:00:00,30,17
2019-12-16T15:00:00,30,16
2019-12-16T16:00:00,30,15
2019-12-16T17:00:00,29,13
2019-12-16T18:00:00,28,12
2019-12-16T19:00:00,28,11
2019-12-16T20:00:00,28,10
2019-12-16T21:00:00,27,9
2019-12-16T22:00:00,27,6
2019-12-16T23:00:00,26,6
2019-12-17T00:00:00,25,6
2019-12-17T01:00:00,25,8
2019-12-17T02:00:00,24,9
2019-12-17T03:00:00,23,9
2019-12-17T04:00:00,23,9
2019-12-17T05:00:00,23,9
2019-12-17T06:00:00,23,10
2019-12-17T07:00:00,23,11
2019-12-17T08:00:00,23,11
2019-12-17T09:00:00,23,9
2019-12-17T10:00:00,23,9
2019-12-17T11:00:00,23,9
2019-12-17T12:00:00,23,10
2019-12-17T13:00:00,23,10
2019-12-17T14:00:00,22,10
2019-12-17T15:00:00,22,10
2019-12-17T16:00:00,22,10
2019-12-17T17:00:00,22,10
2019-12-17T18:00:00,23,10
2019-12-17T19:00:00,23,11
2019-12-17T20:00:00,24,11
2019-12-17T21:00:00,25,12
2019-12-17T22:00:00,25,14
2019-12-17T23:00:00,25,16
2019-12-18T00:00:00,26,18
2019-12-18T01:00:00,27,19
2019-12-18T02:00:00,28,20
2019-12-18T03:00:00,28,20
2019-12-18T04:00:00,29,20
2019-12-18T05:00:00,30,19
2019-12-18T06:00:00,30,19
2019-12-18T07:00:00,30,18
2019-12-18T08:00:00,30,17
2019-12-18T09:00:00,30,17
2019-12-18T10:00:00,30,18
2019-12-18T11:00:00,30,18
2019-12-18T12:00:00,30,19
2019-12-18T13:00:00,31,20
2019-12-18T14:00:00,31,21
2019-12-18T15:00:00,31,20
2019-12-18T16:00:00,31,21
2019-12-18T17:00:00,31,22
2019-12-18T18:00:00,31,23
2019-12-18T19:00:00,30,23
2019-12-18T20:00:00,31,24
2019-12-18T21:00:00,31,25
2019-12-18T22:00:00,31,25
2019-12-18T23:00:00,31,27
2019-12-19T00:00:00,32,27
2019-12-19T01:00:00,32,27
2019-12-19T02:00:00,32,27
2019-12-19T03:00:00,32,26
2019-12-19T04:00:00,32,25
2019-12-19T05:00:00,32,25
2019-12-19T06:00:00,32,24
