datetime,AQI_PM2.5,AQI_OZONE
2020-07-16T00:00:00,8.0,22.0
2020-07-16T01:00:00,9.0,20.0
2020-07-16T02:00:00,9.0,19.0
2020-07-16T03:00:00,8.0,17.0
2020-07-16T04:00:00,7.0,16.0
2020-07-16T05:00:00,6.0,16.0
2020-07-16T06:00:00,6.0,16.0
2020-07-16T07:00:00,4.0,15.0
2020-07-16T08:00:00,4.0,15.0
2020-07-16T09:00:00,,18.0
2020-07-16T10:00:00,,19.0
2020-07-16T11:00:00,10.0,21.0
2020-07-16T12:00:00,14.0,24.0
2020-07-16T13:00:00,11.0,25.0
2020-07-16T14:00:00,9.0,26.0
2020-07-16T15:00:00,5.0,25.0
2020-07-16T16:00:00,5.0,24.0
2020-07-16T17:00:00,,23.0
2020-07-16T18:00:00,,22.0
2020-07-16T19:00:00,,20.0
2020-07-16T20:00:00,,20.0
2020-07-16T21:00:00,4.0,19.0
2020-07-16T22:00:00,4.0,19.0
2020-07-16T23:00:00,,19.0
2020-07-17T00:00:00,,19.0
2020-07-17T01:00:00,2.0,19.0
2020-07-17T02:00:00,2.0,19.0
2020-07-17T03:00:00,,19.0
2020-07-17T04:00:00,,18.0
2020-07-17T05:00:00,,17.0
2020-07-17T06:00:00,10.0,15.0
2020-07-17T07:00:00,22.0,14.0
2020-07-17T08:00:00,24.0,13.0
2020-07-17T09:00:00,26.0,14.0
2020-07-17T10:00:00,29.0,14.0
2020-07-17T11:00:00,28.0,15.0
2020-07-17T12:00:00,28.0,19.0
2020-07-17T13:00:00,28.0,24.0
2020-07-17T14:00:00,30.0,30.0
2020-07-17T15:00:00,29.0,35.0
2020-07-17T16:00:00,29.0,38.0
2020-07-17T17:00:00,29.0,40.0
2020-07-17T18:00:00,30.0,41.0
2020-07-17T19:00:00,32.0,42.0
2020-07-17T20:00:00,32.0,41.0
2020-07-17T21:00:00,32.0,38.0
2020-07-17T22:00:00,32.0,34.0
2020-07-17T23:00:00,33.0,31.0
2020-07-18T00:00:00,33.0,29.0
2020-07-18T01:00:00,33.0,28.0
2020-07-18T02:00:00,33.0,27.0
2020-07-18T03:00:00,31.0,24.0
2020-07-18T04:00:00,30.0,23.0
