datetime,AQI_PM2.5,AQI_OZONE
2020-03-01T00:00:00,24,26.0
2020-03-01T01:00:00,24,26.0
2020-03-01T02:00:00,24,26.0
2020-03-01T03:00:00,24,26.0
2020-03-01T04:00:00,24,25.0
2020-03-01T05:00:00,23,25.0
2020-03-01T06:00:00,23,25.0
2020-03-01T07:00:00,23,26.0
2020-03-01T08:00:00,23,27.0
2020-03-01T09:00:00,24,29.0
2020-03-01T10:00:00,24,30.0
2020-03-01T11:00:00,24,31.0
2020-03-01T12:00:00,25,33.0
2020-03-01T13:00:00,25,34.0
2020-03-01T14:00:00,26,35.0
2020-03-01T15:00:00,26,34.0
2020-03-01T16:00:00,26,33.0
2020-03-01T17:00:00,26,31.0
2020-03-01T18:00:00,27,29.0
2020-03-01T19:00:00,27,25.0
2020-03-01T20:00:00,28,22.0
2020-03-01T21:00:00,30,19.0
2020-03-01T22:00:00,30,17.0
2020-03-01T23:00:00,31,14.0
2020-03-02T00:00:00,32,13.0
2020-03-02T01:00:00,33,12.0
2020-03-02T02:00:00,35,10.0
2020-03-02T03:00:00,35,9.0
2020-03-02T04:00:00,37,9.0
2020-03-02T05:00:00,39,10.0
2020-03-02T06:00:00,41,11.0
2020-03-02T07:00:00,44,13.0
2020-03-02T08:00:00,46,14.0
2020-03-02T09:00:00,48,16.0
2020-03-02T10:00:00,49,19.0
2020-03-02T11:00:00,50,22.0
2020-03-02T12:00:00,51,24.0
2020-03-02T13:00:00,52,25.0
2020-03-02T14:00:00,52,26.0
2020-03-02T15:00:00,52,25.0
2020-03-02T16:00:00,53,25.0
2020-03-02T17:00:00,53,27.0
2020-03-02T18:00:00,54,27.0
2020-03-02T19:00:00,54,27.0
2020-03-02T20:00:00,54,28.0
2020-03-02T21:00:00,54,28.0
2020-03-02T22:00:00,54,28.0
2020-03-02T23:00:00,54,30.0
2020-03-03T00:00:00,54,31.0
2020-03-03T01:00:00,54,29.0
2020-03-03T02:00:00,54,26.0
2020-03-03T03:00:00,54,23.0
2020-03-03T04:00:00,54,20.0
2020-03-03T05:00:00,53,19.0
2020-03-03T06:00:00,52,17.0
2020-03-03T07:00:00,52,16.0
2020-03-03T08:00:00,51,15.0
2020-03-03T09:00:00,50,15.0
2020-03-03T10:00:00,48,17.0
2020-03-03T11:00:00,48,19.0
2020-03-03T12:00:00,45,21.0
2020-03-03T13:00:00,43,22.0
2020-03-03T14:00:00,41,23.0
2020-03-03T15:00:00,40,23.0
2020-03-03T16:00:00,39,23.0
2020-03-03T17:00:00,38,22.0
2020-03-03T18:00:00,37,19.0
2020-03-03T19:00:00,36,19.0
2020-03-03T20:00:00,35,19.0
2020-03-03T21:00:00,34,20.0
2020-03-03T22:00:00,33,21.0
2020-03-03T23:00:00,32,23.0
2020-03-04T00:00:00,30,25.0
2020-03-04T01:00:00,28,27.0
2020-03-04T02:00:00,28,29.0
2020-03-04T03:00:00,27,29.0
2020-03-04T04:00:00,25,27.0
2020-03-04T05:00:00,25,27.0
2020-03-04T06:00:00,23,27.0
2020-03-04T07:00:00,23,27.0
2020-03-04T08:00:00,22,28.0
2020-03-04T09:00:00,21,29.0
2020-03-04T10:00:00,20,30.0
2020-03-04T11:00:00,20,32.0
2020-03-04T12:00:00,20,34.0
2020-03-04T13:00:00,20,35.0
2020-03-04T14:00:00,21,35.0
2020-03-04T15:00:00,21,35.0
2020-03-04T16:00:00,21,34.0
2020-03-04T17:00:00,21,33.0
2020-03-04T18:00:00,21,32.0
2020-03-04T19:00:00,20,31.0
2020-03-04T20:00:00,20,31.0
