datetime,AQI_PM2.5,AQI_OZONE
2020-02-01T00:00:00,42,4.0
2020-02-01T01:00:00,42,3.0
2020-02-01T02:00:00,41,3.0
2020-02-01T03:00:00,41,3.0
2020-02-01T04:00:00,40,2.0
2020-02-01T05:00:00,40,2.0
2020-02-01T06:00:00,41,2.0
2020-02-01T07:00:00,42,2.0
2020-02-01T08:00:00,43,1.0
2020-02-01T09:00:00,44,2.0
2020-02-01T10:00:00,45,2.0
2020-02-01T11:00:00,45,3.0
2020-02-01T12:00:00,45,4.0
2020-02-01T13:00:00,47,4.0
2020-02-01T14:00:00,48,4.0
2020-02-01T15:00:00,49,5.0
2020-02-01T16:00:00,49,5.0
2020-02-01T17:00:00,49,5.0
2020-02-01T18:00:00,49,5.0
2020-02-01T19:00:00,50,6.0
2020-02-01T20:00:00,50,6.0
2020-02-01T21:00:00,50,5.0
2020-02-01T22:00:00,48,5.0
2020-02-01T23:00:00,47,5.0
2020-02-02T00:00:00,47,6.0
2020-02-02T01:00:00,45,7.0
2020-02-02T02:00:00,44,7.0
2020-02-02T03:00:00,43,8.0
2020-02-02T04:00:00,43,9.0
2020-02-02T05:00:00,43,11.0
2020-02-02T06:00:00,42,12.0
2020-02-02T07:00:00,41,15.0
2020-02-02T08:00:00,40,16.0
2020-02-02T09:00:00,40,17.0
2020-02-02T10:00:00,39,19.0
2020-02-02T11:00:00,38,19.0
2020-02-02T12:00:00,38,19.0
2020-02-02T13:00:00,37,20.0
2020-02-02T14:00:00,36,20.0
2020-02-02T15:00:00,35,19.0
2020-02-02T16:00:00,35,18.0
2020-02-02T17:00:00,35,17.0
2020-02-02T18:00:00,35,15.0
2020-02-02T19:00:00,34,12.0
2020-02-02T20:00:00,34,11.0
2020-02-02T21:00:00,34,9.0
2020-02-02T22:00:00,35,7.0
2020-02-02T23:00:00,36,7.0
2020-02-03T00:00:00,36,7.0
2020-02-03T01:00:00,36,7.0
2020-02-03T02:00:00,37,7.0
2020-02-03T03:00:00,37,8.0
2020-02-03T04:00:00,37,8.0
2020-02-03T05:00:00,37,8.0
2020-02-03T06:00:00,37,7.0
2020-02-03T07:00:00,38,7.0
2020-02-03T08:00:00,38,9.0
2020-02-03T09:00:00,39,11.0
2020-02-03T10:00:00,40,13.0
2020-02-03T11:00:00,40,16.0
2020-02-03T12:00:00,41,19.0
2020-02-03T13:00:00,41,20.0
2020-02-03T14:00:00,41,21.0
2020-02-03T15:00:00,42,21.0
2020-02-03T16:00:00,43,19.0
2020-02-03T17:00:00,43,16.0
2020-02-03T18:00:00,43,13.0
2020-02-03T19:00:00,44,9.0
2020-02-03T20:00:00,45,6.0
2020-02-03T21:00:00,46,3.0
2020-02-03T22:00:00,46,2.0
2020-02-03T23:00:00,48,0.0
2020-02-04T00:00:00,50,0.0
2020-02-04T01:00:00,52,0.0
2020-02-04T02:00:00,54,0.0
2020-02-04T03:00:00,55,0.0
2020-02-04T04:00:00,56,0.0
2020-02-04T05:00:00,56,0.0
2020-02-04T06:00:00,56,0.0
2020-02-04T07:00:00,57,0.0
2020-02-04T08:00:00,57,0.0
2020-02-04T09:00:00,58,0.0
2020-02-04T10:00:00,58,1.0
2020-02-04T11:00:00,58,1.0
2020-02-04T12:00:00,58,1.0
2020-02-04T13:00:00,59,1.0
2020-02-04T14:00:00,58,2.0
2020-02-04T15:00:00,58,2.0
2020-02-04T16:00:00,57,2.0
2020-02-04T17:00:00,57,1.0
2020-02-04T18:00:00,56,1.0
2020-02-04T19:00:00,55,1.0
2020-02-04T20:00:00,55,1.0
2020-02-04T21:00:00,54,1.0
2020-02-04T22:00:00,53,3.0
2020-02-04T23:00:00,51,6.0
2020-02-05T00:00:00,49,8.0
2020-02-05T01:00:00,46,12.0
2020-02-05T02:00:00,43,15.0
2020-02-05T03:00:00,41,18.0
2020-02-05T04:00:00,39,19.0
2020-02-05T05:00:00,37,21.0
2020-02-05T06:00:00,35,21.0
2020-02-05T07:00:00,34,21.0
2020-02-05T08:00:00,32,21.0
2020-02-05T09:00:00,30,20.0
2020-02-05T10:00:00,27,20.0
2020-02-05T11:00:00,25,20.0
2020-02-05T12:00:00,23,21.0
2020-02-05T13:00:00,23,22.0
2020-02-05T14:00:00,23,21.0
2020-02-05T15:00:00,22,21.0
2020-02-05T16:00:00,22,21.0
2020-02-05T17:00:00,21,21.0
2020-02-05T18:00:00,21,20.0
2020-02-05T19:00:00,20,20.0
2020-02-05T20:00:00,20,19.0
2020-02-05T21:00:00,20,19.0
2020-02-05T22:00:00,20,19.0
2020-02-05T23:00:00,20,17.0
2020-02-06T00:00:00,20,16.0
2020-02-06T01:00:00,20,16.0
2020-02-06T02:00:00,20,15.0
2020-02-06T03:00:00,19,14.0
2020-02-06T04:00:00,20,14.0
2020-02-06T05:00:00,19,14.0
2020-02-06T06:00:00,20,15.0
2020-02-06T07:00:00,19,16.0
2020-02-06T08:00:00,20,16.0
2020-02-06T09:00:00,20,15.0
2020-02-06T10:00:00,19,14.0
2020-02-06T11:00:00,20,13.0
2020-02-06T12:00:00,20,12.0
2020-02-06T13:00:00,20,10.0
2020-02-06T14:00:00,19,9.0
2020-02-06T15:00:00,18,7.0
2020-02-06T16:00:00,18,6.0
2020-02-06T17:00:00,19,6.0
2020-02-06T18:00:00,18,6.0
2020-02-06T19:00:00,18,5.0
2020-02-06T20:00:00,18,5.0
2020-02-06T21:00:00,17,4.0
2020-02-06T22:00:00,16,4.0
2020-02-06T23:00:00,16,4.0
2020-02-07T00:00:00,18,4.0
2020-02-07T01:00:00,18,4.0
