datetime,AQI_PM2.5,Parameter_PM2.5,Unit_PM2.5,Value_PM2.5,Category_PM2.5,AQI_OZONE,Parameter_OZONE,Unit_OZONE,Value_OZONE,Category_OZONE
2020-07-31T07:00:00,21.0,PM2.5,UG/M3,5.1,1.0,28.0,OZONE,PPB,30.0,1.0
2020-07-31T08:00:00,20.0,PM2.5,UG/M3,4.8,1.0,31.0,OZONE,PPB,33.0,1.0
2020-07-31T09:00:00,20.0,PM2.5,UG/M3,4.9,1.0,31.0,OZONE,PPB,33.0,1.0
2020-07-31T10:00:00,22.0,PM2.5,UG/M3,5.3,1.0,31.0,OZONE,PPB,33.0,1.0
2020-07-31T11:00:00,23.0,PM2.5,UG/M3,5.4,1.0,,,,,
2020-07-31T12:00:00,23.0,PM2.5,UG/M3,5.5,1.0,30.0,OZONE,PPB,32.0,1.0
2020-07-31T13:00:00,24.0,PM2.5,UG/M3,5.7,1.0,32.0,OZONE,PPB,35.0,1.0
2020-07-31T14:00:00,24.0,PM2.5,UG/M3,5.8,1.0,44.0,OZONE,PPB,47.0,1.0
2020-07-31T15:00:00,27.0,PM2.5,UG/M3,6.4,1.0,44.0,OZONE,PPB,48.0,1.0
2020-07-31T16:00:00,28.0,PM2.5,UG/M3,6.6,1.0,44.0,OZONE,PPB,48.0,1.0
2020-07-31T17:00:00,28.0,PM2.5,UG/M3,6.8,1.0,45.0,OZONE,PPB,49.0,1.0
2020-07-31T18:00:00,31.0,PM2.5,UG/M3,7.4,1.0,45.0,OZONE,PPB,49.0,1.0
2020-07-31T19:00:00,31.0,PM2.5,UG/M3,7.5,1.0,44.0,OZONE,PPB,47.0,1.0
2020-07-31T20:00:00,31.0,PM2.5,UG/M3,7.4,1.0,42.0,OZONE,PPB,45.0,1.0
2020-07-31T21:00:00,30.0,PM2.5,UG/M3,7.3,1.0,39.0,OZONE,PPB,42.0,1.0
2020-07-31T22:00:00,30.0,PM2.5,UG/M3,7.2,1.0,37.0,OZONE,PPB,40.0,1.0
2020-07-31T23:00:00,30.0,PM2.5,UG/M3,7.2,1.0,33.0,OZONE,PPB,36.0,1.0
2020-08-01T00:00:00,30.0,PM2.5,UG/M3,7.3,1.0,30.0,OZONE,PPB,32.0,1.0
2020-08-01T01:00:00,31.0,PM2.5,UG/M3,7.5,1.0,27.0,OZONE,PPB,29.0,1.0
2020-08-01T02:00:00,31.0,PM2.5,UG/M3,7.5,1.0,24.0,OZONE,PPB,26.0,1.0
2020-08-01T03:00:00,32.0,PM2.5,UG/M3,7.7,1.0,21.0,OZONE,PPB,23.0,1.0
2020-08-01T04:00:00,32.0,PM2.5,UG/M3,7.6,1.0,19.0,OZONE,PPB,20.0,1.0
2020-08-01T05:00:00,32.0,PM2.5,UG/M3,7.7,1.0,17.0,OZONE,PPB,18.0,1.0
2020-08-01T06:00:00,32.0,PM2.5,UG/M3,7.6,1.0,17.0,OZONE,PPB,18.0,1.0
2020-08-01T07:00:00,33.0,PM2.5,UG/M3,7.9,1.0,19.0,OZONE,PPB,20.0,1.0
2020-08-01T08:00:00,33.0,PM2.5,UG/M3,7.9,1.0,22.0,OZONE,PPB,24.0,1.0
2020-08-01T09:00:00,33.0,PM2.5,UG/M3,7.9,1.0,28.0,OZONE,PPB,30.0,1.0
2020-08-01T10:00:00,32.0,PM2.5,UG/M3,7.6,1.0,35.0,OZONE,PPB,38.0,1.0
2020-08-01T11:00:00,31.0,PM2.5,UG/M3,7.4,1.0,43.0,OZONE,PPB,46.0,1.0
2020-08-01T12:00:00,31.0,PM2.5,UG/M3,7.4,1.0,48.0,OZONE,PPB,52.0,1.0
2020-08-01T13:00:00,29.0,PM2.5,UG/M3,7.0,1.0,58.0,OZONE,PPB,57.0,2.0
2020-08-01T14:00:00,28.0,PM2.5,UG/M3,6.8,1.0,67.0,OZONE,PPB,60.0,2.0
2020-08-01T15:00:00,26.0,PM2.5,UG/M3,6.3,1.0,71.0,OZONE,PPB,61.0,2.0
2020-08-01T16:00:00,25.0,PM2.5,UG/M3,6.0,1.0,71.0,OZONE,PPB,61.0,2.0
2020-08-01T17:00:00,24.0,PM2.5,UG/M3,5.7,1.0,61.0,OZONE,PPB,58.0,2.0
2020-08-01T18:00:00,22.0,PM2.5,UG/M3,5.3,1.0,50.0,OZONE,PPB,54.0,1.0
2020-08-01T19:00:00,21.0,PM2.5,UG/M3,5.1,1.0,47.0,OZONE,PPB,51.0,1.0
2020-08-01T20:00:00,21.0,PM2.5,UG/M3,5.1,1.0,45.0,OZONE,PPB,49.0,1.0
2020-08-01T21:00:00,22.0,PM2.5,UG/M3,5.2,1.0,44.0,OZONE,PPB,47.0,1.0
2020-08-01T22:00:00,21.0,PM2.5,UG/M3,5.0,1.0,43.0,OZONE,PPB,46.0,1.0
2020-08-01T23:00:00,20.0,PM2.5,UG/M3,4.9,1.0,43.0,OZONE,PPB,46.0,1.0
2020-08-02T00:00:00,20.0,PM2.5,UG/M3,4.8,1.0,43.0,OZONE,PPB,46.0,1.0
2020-08-02T01:00:00,19.0,PM2.5,UG/M3,4.6,1.0,44.0,OZONE,PPB,47.0,1.0
2020-08-02T02:00:00,20.0,PM2.5,UG/M3,4.7,1.0,43.0,OZONE,PPB,46.0,1.0
2020-08-02T03:00:00,20.0,PM2.5,UG/M3,4.7,1.0,42.0,OZONE,PPB,45.0,1.0
2020-08-02T04:00:00,21.0,PM2.5,UG/M3,5.1,1.0,40.0,OZONE,PPB,43.0,1.0
2020-08-02T05:00:00,22.0,PM2.5,UG/M3,5.3,1.0,39.0,OZONE,PPB,42.0,1.0
2020-08-02T06:00:00,23.0,PM2.5,UG/M3,5.6,1.0,38.0,OZONE,PPB,41.0,1.0
2020-08-02T07:00:00,25.0,PM2.5,UG/M3,6.0,1.0,36.0,OZONE,PPB,39.0,1.0
2020-08-02T08:00:00,28.0,PM2.5,UG/M3,6.6,1.0,35.0,OZONE,PPB,38.0,1.0
2020-08-02T09:00:00,29.0,PM2.5,UG/M3,7.0,1.0,34.0,OZONE,PPB,37.0,1.0
2020-08-02T10:00:00,30.0,PM2.5,UG/M3,7.2,1.0,33.0,OZONE,PPB,36.0,1.0
2020-08-02T11:00:00,31.0,PM2.5,UG/M3,7.4,1.0,33.0,OZONE,PPB,36.0,1.0
2020-08-02T12:00:00,32.0,PM2.5,UG/M3,7.7,1.0,34.0,OZONE,PPB,37.0,1.0
2020-08-02T13:00:00,34.0,PM2.5,UG/M3,8.1,1.0,34.0,OZONE,PPB,37.0,1.0
2020-08-02T14:00:00,35.0,PM2.5,UG/M3,8.4,1.0,34.0,OZONE,PPB,37.0,1.0
2020-08-02T15:00:00,36.0,PM2.5,UG/M3,8.6,1.0,34.0,OZONE,PPB,37.0,1.0
2020-08-02T16:00:00,36.0,PM2.5,UG/M3,8.6,1.0,33.0,OZONE,PPB,36.0,1.0
2020-08-02T17:00:00,37.0,PM2.5,UG/M3,8.8,1.0,33.0,OZONE,PPB,36.0,1.0
2020-08-02T18:00:00,36.0,PM2.5,UG/M3,8.7,1.0,32.0,OZONE,PPB,35.0,1.0
2020-08-02T19:00:00,38.0,PM2.5,UG/M3,9.0,1.0,31.0,OZONE,PPB,34.0,1.0
2020-08-02T20:00:00,37.0,PM2.5,UG/M3,8.9,1.0,31.0,OZONE,PPB,33.0,1.0
2020-08-02T21:00:00,37.0,PM2.5,UG/M3,8.9,1.0,30.0,OZONE,PPB,32.0,1.0
